level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
3	1	6	1	0	0	77	497	2459	19	-1	
4	1	6	1	1	0	77	497	2459	19	-1	
5	1	6	1	1	1	77	497	2459	19	95	 
2	1	7	0	0	0	53	591	1194	611	-1	
3	1	7	1	0	0	53	591	1194	611	-1	
4	1	7	1	1	0	55	591	1188	51	-1	
5	1	7	1	1	1	55	595	42	38	94	Il
5	1	7	1	1	2	127	593	228	49	93	capitale,
5	1	7	1	1	3	384	593	193	48	84	l’argent
5	1	7	1	1	4	601	595	75	38	96	des
5	1	7	1	1	5	699	597	170	45	96	autres,
5	1	7	1	1	6	903	591	201	40	93	trasuda
5	1	7	1	1	7	1136	602	107	27	90	san-
4	1	7	1	2	0	55	646	1192	61	-1	
5	1	7	1	2	1	55	646	92	61	96	gue
5	1	7	1	2	2	179	666	22	27	93	e
5	1	7	1	2	3	231	655	265	50	91	purulenza
5	1	7	1	2	4	549	654	60	39	96	da
5	1	7	1	2	5	659	654	126	40	77	tutti
5	1	7	1	2	6	815	655	14	38	77	i
5	1	7	1	2	7	860	654	104	39	96	suoi
5	1	7	1	2	8	1011	654	120	48	96	pori.
5	1	7	1	2	9	1181	653	66	40	96	La
4	1	7	1	3	0	55	715	1186	52	-1	
5	1	7	1	3	1	55	718	152	49	96	frode,
5	1	7	1	3	2	243	717	86	38	93	che
5	1	7	1	3	3	359	717	222	38	69	s'annida
5	1	7	1	3	4	625	717	286	40	89	nell’intimo
5	1	7	1	3	5	953	717	75	37	93	del
5	1	7	1	3	6	1059	715	182	51	91	capita-
4	1	7	1	4	0	56	777	1188	53	-1	
5	1	7	1	4	1	56	781	151	49	91	lismo,
5	1	7	1	4	2	243	791	94	27	96	non
5	1	7	1	4	3	368	779	237	50	95	potrebbe
5	1	7	1	4	4	639	791	97	27	96	non
5	1	7	1	4	5	769	779	235	50	96	affiorare,
5	1	7	1	4	6	1057	790	99	27	93	non
5	1	7	1	4	7	1188	777	56	40	91	ri-
4	1	7	1	5	0	55	841	1192	52	-1	
5	1	7	1	5	1	55	843	313	50	91	percuotersi,
5	1	7	1	5	2	417	842	50	39	96	in
5	1	7	1	5	3	513	843	159	48	96	quello
5	1	7	1	5	4	720	842	88	39	96	che
5	1	7	1	5	5	844	843	23	38	96	è
5	1	7	1	5	6	899	841	30	38	96	il
5	1	7	1	5	7	960	841	164	40	95	centro
5	1	7	1	5	8	1173	841	74	38	94	del
4	1	7	1	6	0	59	902	1182	53	-1	
5	1	7	1	6	1	59	906	209	47	96	sistema,
5	1	7	1	6	2	304	905	32	37	96	il
5	1	7	1	6	3	364	905	209	48	96	presidio
5	1	7	1	6	4	592	917	27	26	94	e
5	1	7	1	6	5	636	906	45	37	94	lo
5	1	7	1	6	6	703	906	269	39	95	strumento
5	1	7	1	6	7	1001	902	240	53	95	maggiore
4	1	7	1	7	0	55	965	1186	49	-1	
5	1	7	1	7	1	55	966	121	39	96	dello
5	1	7	1	7	2	211	967	364	46	80	sfruttamento:
5	1	7	1	7	3	595	967	44	39	80	lo
5	1	7	1	7	4	673	967	159	39	96	Stato.
5	1	7	1	7	5	865	967	108	38	96	Non
5	1	7	1	7	6	1004	965	237	49	95	potrebbe
4	1	7	1	8	0	53	1027	1190	51	-1	
5	1	7	1	8	1	53	1027	251	42	95	arrestarsi
5	1	7	1	8	2	349	1030	196	37	96	attorno
5	1	7	1	8	3	564	1041	27	26	96	a
5	1	7	1	8	4	612	1030	160	48	96	quello
5	1	7	1	8	5	801	1029	86	38	96	che
5	1	7	1	8	6	904	1029	23	38	96	è
5	1	7	1	8	7	945	1029	32	38	96	il
5	1	7	1	8	8	1000	1027	243	40	96	Comitato
4	1	7	1	9	0	53	1090	1188	52	-1	
5	1	7	1	9	1	53	1093	219	38	96	centrale
5	1	7	1	9	2	305	1090	127	52	96	degli
5	1	7	1	9	3	464	1091	137	39	96	affari
5	1	7	1	9	4	625	1091	236	51	96	borghesi:
5	1	7	1	9	5	885	1090	32	39	95	il
5	1	7	1	9	6	932	1090	309	39	95	Parlamento
4	1	7	1	10	0	53	1153	1192	49	-1	
5	1	7	1	10	1	53	1166	24	27	95	e
5	1	7	1	10	2	107	1154	32	37	95	il
5	1	7	1	10	3	171	1154	242	39	69	Governo,
5	1	7	1	10	4	463	1153	80	38	94	Ed
5	1	7	1	10	5	568	1154	23	39	95	è
5	1	7	1	10	6	625	1153	200	41	96	assurdo
5	1	7	1	10	7	875	1153	248	49	91	concepire
5	1	7	1	10	8	1156	1153	89	38	95	che
2	1	8	0	0	0	55	1214	1201	52	-1	
3	1	8	1	0	0	55	1214	1201	52	-1	
4	1	8	1	1	0	55	1214	1201	52	-1	
5	1	8	1	1	1	55	1215	74	40	96	chi
5	1	8	1	1	2	159	1226	97	28	96	non
5	1	8	1	1	3	292	1217	135	38	93	sente
5	1	8	1	1	4	459	1214	298	52	90	ripugnanza
5	1	8	1	1	5	788	1226	139	29	96	verso
5	1	8	1	1	6	960	1227	67	27	95	un
5	1	8	1	1	7	1048	1215	208	46	81	sistema.
2	1	9	0	0	0	51	1277	1194	925	-1	
3	1	9	1	0	0	52	1277	1193	416	-1	
4	1	9	1	1	0	52	1277	1189	53	-1	
5	1	9	1	1	1	52	1278	291	51	96	economico,
5	1	9	1	1	2	376	1278	76	39	96	nel
5	1	9	1	1	3	485	1279	140	50	91	quale
5	1	9	1	1	4	644	1279	16	38	91	i
5	1	9	1	1	5	681	1279	146	51	96	pochi
5	1	9	1	1	6	857	1279	178	38	96	vivono
5	1	9	1	1	7	1056	1289	23	26	92	e
5	1	9	1	1	8	1096	1277	145	40	85	arrie-
4	1	9	1	2	0	52	1339	1189	51	-1	
5	1	9	1	2	1	52	1341	225	40	91	chiscono
5	1	9	1	2	2	325	1341	78	38	96	del
5	1	9	1	2	3	448	1341	188	49	96	sudore,
5	1	9	1	2	4	671	1339	78	42	96	del
5	1	9	1	2	5	781	1341	178	49	93	dolore,
5	1	9	1	2	6	993	1339	248	40	88	dell’abie-
4	1	9	1	3	0	53	1403	1192	51	-1	
5	1	9	1	3	1	53	1403	135	39	96	zione
5	1	9	1	3	2	220	1415	23	27	96	e
5	1	9	1	3	3	276	1403	129	39	96	della
5	1	9	1	3	4	436	1405	155	38	96	morte
5	1	9	1	3	5	625	1403	74	39	96	dei
5	1	9	1	3	6	732	1405	95	49	96	più,
5	1	9	1	3	7	861	1415	23	27	96	e
5	1	9	1	3	8	916	1403	131	39	96	nulla
5	1	9	1	3	9	1081	1403	48	39	96	fa
5	1	9	1	3	10	1161	1413	84	38	96	per
4	1	9	1	4	0	53	1463	1191	55	-1	
5	1	9	1	4	1	53	1466	299	52	96	correggerlo
5	1	9	1	4	2	388	1477	23	28	96	e
5	1	9	1	4	3	448	1478	83	37	96	per
5	1	9	1	4	4	555	1466	373	51	95	trasformarlo,
5	1	9	1	4	5	977	1467	138	38	95	senta
5	1	9	1	4	6	1165	1463	79	51	92	poi
4	1	9	1	5	0	53	1529	1188	50	-1	
5	1	9	1	5	1	53	1529	300	50	91	ripugnanza
5	1	9	1	5	2	383	1539	82	38	96	per
5	1	9	1	5	3	496	1529	159	49	96	questi
5	1	9	1	5	4	687	1529	113	38	96	altri
5	1	9	1	5	5	832	1529	173	40	96	minori
5	1	9	1	5	6	1040	1539	24	28	92	e
5	1	9	1	5	7	1081	1538	160	29	91	conse-
4	1	9	1	6	0	52	1590	1188	52	-1	
5	1	9	1	6	1	52	1590	243	52	91	quenziali
5	1	9	1	6	2	311	1591	330	51	91	parassitismi,
5	1	9	1	6	3	664	1591	87	38	96	che
5	1	9	1	6	4	769	1602	131	40	91	sono,
5	1	9	1	6	5	913	1590	327	49	90	nell’essenza,
4	1	9	1	7	0	52	1653	504	40	-1	
5	1	9	1	7	1	52	1653	47	40	96	la
5	1	9	1	7	2	132	1653	263	40	96	medesima
5	1	9	1	7	3	427	1663	129	30	95	cosa.
3	1	9	2	0	0	51	1715	1192	487	-1	
4	1	9	2	1	0	131	1715	1106	51	-1	
5	1	9	2	1	1	131	1715	78	39	96	Ma
5	1	9	2	1	2	241	1715	82	39	64	noi
5	1	9	2	1	3	355	1718	172	47	96	questo
5	1	9	2	1	4	548	1715	224	51	96	discorso,
5	1	9	2	1	5	795	1717	86	37	96	che
5	1	9	2	1	6	899	1726	90	39	96	pur
5	1	9	2	1	7	1009	1717	60	37	96	ha
5	1	9	2	1	8	1088	1715	48	39	96	la
5	1	9	2	1	9	1155	1725	82	29	96	sua
4	1	9	2	2	0	52	1777	1191	53	-1	
5	1	9	2	2	1	52	1777	171	53	96	logica,
5	1	9	2	2	2	260	1790	23	27	96	e
5	1	9	2	2	3	315	1779	32	38	96	il
5	1	9	2	2	4	379	1789	82	28	96	suo
5	1	9	2	2	5	495	1778	318	40	96	fondamento
5	1	9	2	2	6	847	1777	128	40	95	nella
5	1	9	2	2	7	995	1778	248	39	95	economia
4	1	9	2	3	0	52	1834	1187	57	-1	
5	1	9	2	3	1	52	1851	24	27	96	e
5	1	9	2	3	2	107	1841	125	38	96	nella
5	1	9	2	3	3	267	1839	164	51	96	storia,
5	1	9	2	3	4	463	1841	81	38	96	noi
5	1	9	2	3	5	576	1843	175	48	96	questo
5	1	9	2	3	6	791	1834	208	47	96	discorso
5	1	9	2	3	7	1031	1850	96	29	93	non
5	1	9	2	3	8	1157	1839	82	39	90	ab-
4	1	9	2	4	0	53	1901	1186	52	-1	
5	1	9	2	4	1	53	1901	159	40	95	biamo
5	1	9	2	4	2	243	1902	132	39	96	fatto
5	1	9	2	4	3	409	1913	24	28	96	e
5	1	9	2	4	4	464	1913	97	28	96	non
5	1	9	2	4	5	591	1902	252	51	96	facciamo;
5	1	9	2	4	6	877	1914	23	27	96	e
5	1	9	2	4	7	929	1913	87	37	96	per
5	1	9	2	4	8	1037	1914	63	27	92	un
5	1	9	2	4	9	1123	1901	116	52	92	dop-
4	1	9	2	5	0	51	1963	1190	48	-1	
5	1	9	2	5	1	51	1963	78	48	96	pio
5	1	9	2	5	2	168	1963	201	40	95	motivo.
5	1	9	2	5	3	415	1963	182	43	95	Perchè
5	1	9	2	5	4	644	1963	344	42	96	riconosciamo
5	1	9	2	5	5	1023	1963	85	40	96	che
5	1	9	2	5	6	1139	1963	50	39	96	vi
5	1	9	2	5	7	1217	1965	24	40	96	è
4	1	9	2	6	0	52	2026	1187	51	-1	
5	1	9	2	6	1	52	2026	152	51	96	grado
5	1	9	2	6	2	237	2037	24	28	96	e
5	1	9	2	6	3	291	2026	152	51	95	grado
5	1	9	2	6	4	487	2026	129	40	95	nella
5	1	9	2	6	5	647	2026	242	41	95	disonestà
5	1	9	2	6	6	921	2038	38	39	96	e,
5	1	9	2	6	7	992	2038	44	28	96	se
5	1	9	2	6	8	1068	2027	24	39	96	è
5	1	9	2	6	9	1127	2037	112	29	96	vero
4	1	9	2	7	0	51	2087	1188	52	-1	
5	1	9	2	7	1	51	2089	89	38	95	che
5	1	9	2	7	2	159	2087	45	40	95	la
5	1	9	2	7	3	224	2090	251	49	96	questione
5	1	9	2	7	4	507	2089	490	41	95	economica
5	1	9	2	7	5	785	2083	43	62	96	è
5	1	9	2	7	6	832	2089	165	41	93	anche
5	1	9	2	7	7	1029	2089	210	50	91	questio-
4	1	9	2	8	0	53	2151	1186	51	-1	
5	1	9	2	8	1	53	2162	60	28	96	ne
5	1	9	2	8	2	131	2151	180	39	96	morale
5	1	9	2	8	3	332	2163	23	27	95	e
5	1	9	2	8	4	372	2151	268	51	95	viceversa,
5	1	9	2	8	5	656	2163	96	27	96	non
5	1	9	2	8	6	771	2151	233	51	96	possiamo
5	1	9	2	8	7	1023	2163	96	28	93	non
5	1	9	2	8	8	1139	2161	100	32	92	sen-
2	1	10	0	0	0	48	2213	1199	52	-1	
3	1	10	1	0	0	48	2213	1199	52	-1	
4	1	10	1	1	0	48	2213	1199	52	-1	
5	1	10	1	1	1	48	2214	95	39	94	tire
5	1	10	1	1	2	175	2214	242	51	95	maggiore
5	1	10	1	1	3	452	2214	204	49	96	rispetto
5	1	10	1	1	4	677	2225	23	28	95	e
5	1	10	1	1	5	719	2225	97	28	95	non
5	1	10	1	1	6	833	2225	147	28	96	avere
5	1	10	1	1	7	999	2213	248	52	96	maggiore.
2	1	11	0	0	0	49	2274	1191	367	-1	
3	1	11	1	0	0	49	2274	1191	367	-1	
4	1	11	1	1	0	51	2274	1188	53	-1	
5	1	11	1	1	1	51	2274	229	41	95	interesse
5	1	11	1	1	2	297	2277	60	38	96	ad
5	1	11	1	1	3	376	2287	65	28	96	un
5	1	11	1	1	4	460	2277	208	38	96	dominio
5	1	11	1	1	5	689	2277	248	50	96	borghese,
5	1	11	1	1	6	951	2277	86	38	96	che
5	1	11	1	1	7	1053	2277	186	38	96	almeno
4	1	11	1	2	0	49	2338	1187	53	-1	
5	1	11	1	2	1	49	2339	194	50	96	rispetti
5	1	11	1	2	2	275	2339	40	38	96	le
5	1	11	1	2	3	347	2350	78	28	96	sue
5	1	11	1	2	4	457	2339	140	52	96	leggi,
5	1	11	1	2	5	621	2338	158	52	92	quelle
5	1	11	1	2	6	807	2339	181	40	78	ch’esso
5	1	11	1	2	7	1012	2339	36	40	93	si
5	1	11	1	2	8	1065	2339	23	40	93	è
5	1	11	1	2	9	1107	2339	129	50	96	date,
4	1	11	1	3	0	52	2398	1188	55	-1	
5	1	11	1	3	1	52	2402	159	48	96	quelle
5	1	11	1	3	2	231	2402	86	39	96	che
5	1	11	1	3	3	335	2398	245	53	96	proclama
5	1	11	1	3	4	612	2403	111	50	96	ogni
5	1	11	1	3	5	752	2401	184	52	96	giorno,
5	1	11	1	3	6	972	2403	132	39	95	siano
5	1	11	1	3	7	1124	2413	116	38	96	pure
4	1	11	1	4	0	52	2458	1185	56	-1	
5	1	11	1	4	1	52	2465	319	40	96	moralmente
5	1	11	1	4	2	400	2458	215	45	95	inferiori
5	1	11	1	4	3	645	2475	27	28	92	a
5	1	11	1	4	4	707	2463	156	51	92	quelie
5	1	11	1	4	5	899	2465	45	38	95	di
5	1	11	1	4	6	977	2475	94	28	96	uno
5	1	11	1	4	7	1095	2465	142	40	96	Stato
4	1	11	1	5	0	52	2526	1187	53	-1	
5	1	11	1	5	1	52	2527	187	52	96	futuro,
5	1	11	1	5	2	272	2527	207	39	96	fondato
5	1	11	1	5	3	513	2538	51	28	96	su
5	1	11	1	5	4	587	2537	97	29	96	una
5	1	11	1	5	5	715	2527	82	51	96	più
5	1	11	1	5	6	832	2526	181	41	96	sincera
5	1	11	1	5	7	1039	2527	54	40	93	ed
5	1	11	1	5	8	1117	2527	122	40	92	inte-
4	1	11	1	6	0	49	2589	406	52	-1	
5	1	11	1	6	1	49	2590	131	51	92	grale
5	1	11	1	6	2	212	2589	243	52	96	giustizia.
2	1	12	0	0	0	133	2653	1136	52	-1	
3	1	12	1	0	0	133	2653	1136	52	-1	
4	1	12	1	1	0	133	2653	1136	52	-1	
5	1	12	1	1	1	133	2653	95	38	96	Noi
5	1	12	1	1	2	257	2653	246	48	96	pensiamo
5	1	12	1	1	3	535	2653	178	40	96	inoltre
5	1	12	1	1	4	747	2654	86	39	96	che
5	1	12	1	1	5	853	2665	63	28	96	un
5	1	12	1	1	6	939	2653	174	52	93	regime
5	1	12	1	1	7	1131	2653	105	38	75	bor-
5	1	12	1	1	8	1265	2694	4	3	75	.
2	1	13	0	0	0	48	2715	1193	1491	-1	
3	1	13	1	0	0	48	2715	1193	308	-1	
4	1	13	1	1	0	49	2715	1191	51	-1	
5	1	13	1	1	1	49	2715	159	51	91	ghese,
5	1	13	1	1	2	244	2715	88	40	96	che
5	1	13	1	1	3	363	2715	170	51	96	sappia
5	1	13	1	1	4	564	2717	245	38	96	eliminare
5	1	13	1	1	5	856	2717	61	38	97	da
5	1	13	1	1	6	948	2717	44	40	96	sè
5	1	13	1	1	7	1023	2715	14	38	96	i
5	1	13	1	1	8	1067	2715	173	40	93	minori
4	1	13	1	2	0	52	2777	1189	50	-1	
5	1	13	1	2	1	52	2777	331	50	92	parassitismi,
5	1	13	1	2	2	404	2779	228	38	95	consenta
5	1	13	1	2	3	652	2790	96	28	96	una
5	1	13	1	2	4	768	2779	287	39	93	evoluzione
5	1	13	1	2	5	1075	2790	166	29	92	econo-
4	1	13	1	3	0	51	2839	1186	51	-1	
5	1	13	1	3	1	51	2841	121	38	96	mica
5	1	13	1	3	2	213	2839	80	50	90	più
5	1	13	1	3	3	343	2839	172	50	95	rapida
5	1	13	1	3	4	547	2851	24	28	95	e
5	1	13	1	3	5	603	2841	38	38	93	si
5	1	13	1	3	6	671	2841	193	40	92	concilii
5	1	13	1	3	7	899	2851	88	30	96	con
5	1	13	1	3	8	1019	2853	65	26	92	un
5	1	13	1	3	9	1128	2853	109	37	90	pro-
4	1	13	1	4	0	48	2902	1192	52	-1	
5	1	13	1	4	1	48	2914	157	40	96	gresso
5	1	13	1	4	2	239	2902	141	41	96	civile
5	1	13	1	4	3	411	2914	137	29	96	meno
5	1	13	1	4	4	581	2905	303	38	96	tormentato
5	1	13	1	4	5	921	2903	60	40	96	da
5	1	13	1	4	6	1025	2903	215	40	96	reazioni
4	1	13	1	5	0	52	2967	467	56	-1	
5	1	13	1	5	1	52	2978	23	28	96	e
5	1	13	1	5	2	107	2967	61	39	96	da
5	1	13	1	5	3	200	2967	319	56	95	convulsioni.
3	1	13	2	0	0	49	3027	1188	243	-1	
4	1	13	2	1	0	133	3027	1100	54	-1	
5	1	13	2	1	1	133	3031	192	40	89	Cotesto
5	1	13	2	1	2	359	3031	226	50	95	discorso,
5	1	13	2	1	3	619	3031	89	40	96	che
5	1	13	2	1	4	729	3027	100	44	96	noi
5	1	13	2	1	5	873	3043	26	28	96	a
5	1	13	2	1	6	928	3031	168	50	96	parole
5	1	13	2	1	7	1137	3042	96	28	96	non
4	1	13	2	2	0	49	3093	1188	52	-1	
5	1	13	2	2	1	49	3093	251	52	93	facciamo,
5	1	13	2	2	2	335	3106	24	27	93	o
5	1	13	2	2	3	393	3095	43	38	96	lo
5	1	13	2	2	4	468	3095	235	39	96	facciamo
5	1	13	2	2	5	737	3095	48	39	96	in
5	1	13	2	2	6	816	3094	176	49	96	ipotesi
5	1	13	2	2	7	1033	3106	23	27	96	e
5	1	13	2	2	8	1087	3106	26	27	96	a
5	1	13	2	2	9	1147	3093	90	40	96	fine
4	1	13	2	3	0	52	3155	1183	54	-1	
5	1	13	2	3	1	52	3157	272	49	95	dialettico,
5	1	13	2	3	2	345	3155	80	40	96	voi
5	1	13	2	3	3	440	3158	167	48	95	potete
5	1	13	2	3	4	628	3157	140	52	96	farlo,
5	1	13	2	3	5	793	3169	96	28	96	non
5	1	13	2	3	6	911	3157	122	40	96	colle
5	1	13	2	3	7	1053	3155	182	51	96	parole,
4	1	13	2	4	0	51	3219	764	51	-1	
5	1	13	2	4	1	51	3229	76	29	93	ma
5	1	13	2	4	2	160	3219	381	51	82	coll’eloquenza
5	1	13	2	4	3	573	3219	78	40	96	dei
5	1	13	2	4	4	680	3219	135	40	96	fatti.
3	1	13	3	0	0	51	3281	1188	166	-1	
4	1	13	3	1	0	133	3281	1106	52	-1	
5	1	13	3	1	1	133	3282	75	39	96	Ed
5	1	13	3	1	2	240	3282	24	39	96	è
5	1	13	3	1	3	295	3282	73	39	96	fra
5	1	13	3	1	4	399	3282	42	39	96	le
5	1	13	3	1	5	472	3282	133	51	96	righe
5	1	13	3	1	6	639	3282	77	40	96	del
5	1	13	3	1	7	747	3286	165	37	96	nostro
5	1	13	3	1	8	948	3282	169	40	96	ordine
5	1	13	3	1	9	1163	3281	76	40	94	del
4	1	13	3	2	0	51	3343	1186	52	-1	
5	1	13	3	2	1	51	3345	165	48	95	giorno
5	1	13	3	2	2	249	3357	63	26	96	un
5	1	13	3	2	3	344	3343	244	52	96	dilemma,
5	1	13	3	2	4	623	3345	45	38	96	al
5	1	13	3	2	5	700	3346	141	49	96	quale
5	1	13	3	2	6	875	3345	46	38	96	la
5	1	13	3	2	7	952	3345	209	48	95	risposta
5	1	13	3	2	8	1191	3345	46	38	84	la
4	1	13	3	3	0	51	3406	422	41	-1	
5	1	13	3	3	1	51	3406	177	40	96	dovete
5	1	13	3	3	2	260	3407	88	39	96	dar
5	1	13	3	3	3	377	3406	96	41	86	voi,
3	1	13	4	0	0	51	3467	1188	302	-1	
4	1	13	4	1	0	131	3467	1106	52	-1	
5	1	13	4	1	1	131	3469	214	40	91	Intende
5	1	13	4	1	2	375	3469	45	38	94	la
5	1	13	4	1	3	464	3467	201	52	96	Camera
5	1	13	4	1	4	711	3469	202	40	95	italiana
5	1	13	4	1	5	957	3471	280	38	94	mantenere
4	1	13	4	2	0	51	3530	1188	53	-1	
5	1	13	4	2	1	51	3530	202	53	96	intatto,
5	1	13	4	2	2	288	3543	96	28	96	non
5	1	13	4	2	3	416	3531	260	40	85	screditare
5	1	13	4	2	4	709	3533	72	38	96	col
5	1	13	4	2	5	805	3542	238	31	96	sarcasmo
5	1	13	4	2	6	1069	3543	23	28	96	e
5	1	13	4	2	7	1116	3531	123	40	96	colla
4	1	13	4	3	0	51	3594	1184	52	-1	
5	1	13	4	3	1	51	3595	217	51	96	parodia,
5	1	13	4	3	2	305	3597	171	48	96	questo
5	1	13	4	3	3	509	3606	83	28	96	suo
5	1	13	4	3	4	625	3597	274	37	96	strumento
5	1	13	4	3	5	933	3594	47	39	93	di
5	1	13	4	3	6	1003	3597	232	46	89	autoepu-
4	1	13	4	4	0	51	3655	1182	52	-1	
5	1	13	4	4	1	51	3655	209	52	96	razione,
5	1	13	4	4	2	287	3658	88	37	96	che
5	1	13	4	4	3	397	3667	115	28	96	sono
5	1	13	4	4	4	537	3657	42	38	96	le
5	1	13	4	4	5	601	3657	234	38	96	inchieste
5	1	13	4	4	6	856	3658	377	48	80	parlamentari
5	1	13	4	4	7	1200	3651	22	61	80	?
4	1	13	4	5	0	52	3717	967	52	-1	
5	1	13	4	5	1	52	3717	36	40	96	O
5	1	13	4	5	2	123	3718	200	40	96	intende
5	1	13	4	5	3	353	3719	224	39	96	rovinare
5	1	13	4	5	4	611	3719	154	38	97	anche
5	1	13	4	5	5	800	3722	168	47	84	questo
5	1	13	4	5	6	989	3719	30	39	84	?
3	1	13	5	0	0	51	3781	1188	425	-1	
4	1	13	5	1	0	132	3781	1103	41	-1	
5	1	13	5	1	1	132	3781	95	40	96	Noi
5	1	13	5	1	2	259	3782	146	39	96	siamo
5	1	13	5	1	3	437	3793	96	26	96	non
5	1	13	5	1	4	567	3785	130	36	96	certo
5	1	13	5	1	5	731	3782	297	39	96	indifferenti
5	1	13	5	1	6	1060	3783	95	38	93	alla
5	1	13	5	1	7	1177	3783	58	39	90	ri-
4	1	13	5	2	0	53	3845	1182	49	-1	
5	1	13	5	2	1	53	3847	178	47	95	sposta,
5	1	13	5	2	2	264	3855	79	28	96	ma
5	1	13	5	2	3	375	3845	44	38	96	la
5	1	13	5	2	4	449	3845	236	48	96	possiamo
5	1	13	5	2	5	727	3845	258	38	96	attendere
5	1	13	5	2	6	1007	3855	88	28	93	con
5	1	13	5	2	7	1119	3857	116	28	91	sere-
4	1	13	5	3	0	51	3905	1186	52	-1	
5	1	13	5	3	1	51	3905	124	40	96	nità.
5	1	13	5	3	2	208	3906	200	51	96	Perchè,
5	1	13	5	3	3	443	3918	48	28	96	se
5	1	13	5	3	4	521	3906	200	40	96	dovesse
5	1	13	5	3	5	753	3917	155	29	96	essere
5	1	13	5	3	6	949	3906	162	51	95	quella
5	1	13	5	3	7	1151	3907	86	47	96	che
4	1	13	5	4	0	52	3966	1183	53	-1	
5	1	13	5	4	1	52	3966	359	41	95	sinceramente
5	1	13	5	4	2	441	3967	275	40	95	cerchiamo
5	1	13	5	4	3	751	3969	46	37	93	di
5	1	13	5	4	4	829	3969	270	50	91	deprecare,
5	1	13	5	4	5	1124	3981	111	37	91	que-
4	1	13	5	5	0	53	4030	1186	51	-1	
5	1	13	5	5	1	53	4030	75	37	96	sto
5	1	13	5	5	2	165	4031	98	39	96	solo
5	1	13	5	5	3	297	4031	203	39	96	sarebbe
5	1	13	5	5	4	532	4030	237	41	86	l’effetto
5	1	13	5	5	5	747	4026	20	59	86	:
5	1	13	5	5	6	803	4033	85	37	96	che
5	1	13	5	5	7	920	4033	63	48	96	gli
5	1	13	5	5	8	1009	4031	130	39	96	eredi
5	1	13	5	5	9	1163	4031	76	40	96	del
4	1	13	5	6	0	52	4093	1184	49	-1	
5	1	13	5	6	1	52	4094	164	39	96	vostro
5	1	13	5	6	2	241	4093	196	40	95	sistema
5	1	13	5	6	3	460	4093	308	40	93	dovrebbero
5	1	13	5	6	4	796	4094	251	40	91	affrettare
5	1	13	5	6	5	1068	4095	45	38	56	la
5	1	13	5	6	6	1133	4095	103	47	96	loro
4	1	13	5	7	0	52	4155	1185	51	-1	
5	1	13	5	7	1	52	4157	363	48	96	preparazione,
5	1	13	5	7	2	468	4155	204	50	96	disporsi
5	1	13	5	7	3	724	4169	37	34	92	a
5	1	13	5	7	4	801	4157	310	40	91	subentrarvi
5	1	13	5	7	5	1157	4157	80	49	95	più
2	1	14	0	0	0	1292	606	13	3600	-1	
3	1	14	1	0	0	1292	606	13	3600	-1	
4	1	14	1	1	0	1292	606	13	3600	-1	
5	1	14	1	1	1	1292	606	13	3600	95	 
2	1	15	0	0	0	1345	589	1218	3300	-1	
3	1	15	1	0	0	1357	589	1186	102	-1	
4	1	15	1	1	0	1359	589	1184	50	-1	
5	1	15	1	1	1	1359	591	180	48	96	presto,
5	1	15	1	1	2	1573	601	82	38	96	per
5	1	15	1	1	3	1685	589	240	40	96	assolvere
