level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	6	1	1	1	487	701	19	17	93	«
5	1	6	1	1	2	530	685	61	40	93	La
5	1	6	1	1	3	622	685	306	52	91	interrogante
5	1	6	1	1	4	958	687	143	43	96	rileva
5	1	6	1	1	5	1132	689	47	40	95	in
5	1	6	1	1	6	1209	689	271	52	96	particolare
5	1	6	1	1	7	1511	691	80	39	96	che
4	1	6	1	2	0	410	746	1182	53	-1	
5	1	6	1	2	1	410	746	69	40	67	nel
5	1	6	1	2	2	518	749	198	40	96	suddetti
5	1	6	1	2	3	755	749	213	50	96	impianti
5	1	6	1	2	4	1006	751	219	40	96	minerari
5	1	6	1	2	5	1261	751	38	40	95	si
5	1	6	1	2	6	1336	753	132	40	93	tende
5	1	6	1	2	7	1503	753	89	40	90	evi-
4	1	6	1	3	0	415	809	1178	46	-1	
5	1	6	1	3	1	415	809	284	42	91	dentemente
5	1	6	1	3	2	746	811	89	42	93	alla
5	1	6	1	3	3	878	813	363	41	91	smobilitazione
5	1	6	1	3	4	1284	825	83	29	92	con
5	1	6	1	3	5	1409	814	184	41	92	l’infon-
4	1	6	1	4	0	408	871	1184	55	-1	
5	1	6	1	4	1	408	871	102	40	94	dato
5	1	6	1	4	2	566	873	194	49	94	pretesto
5	1	6	1	4	3	811	874	84	40	96	che
5	1	6	1	4	4	950	875	13	39	94	i
5	1	6	1	4	5	1015	874	262	52	94	giacimenti
5	1	6	1	4	6	1333	875	259	42	95	starebbero
3	1	6	2	0	0	406	934	1186	303	-1	
4	1	6	2	1	0	496	934	1096	55	-1	
5	1	6	2	1	1	496	951	18	18	93	«
5	1	6	2	1	2	538	934	85	41	96	Per
5	1	6	2	1	3	667	935	79	42	96	tali
5	1	6	2	1	4	791	935	157	40	93	motivi
5	1	6	2	1	5	994	938	190	51	92	speciosi
5	1	6	2	1	6	1229	949	110	29	96	sono
5	1	6	2	1	7	1383	938	104	41	81	stati
5	1	6	2	1	8	1527	939	65	40	81	ef-
4	1	6	2	2	0	407	994	1184	55	-1	
5	1	6	2	2	1	407	994	179	43	91	fettuati
5	1	6	2	2	2	638	999	232	40	96	numerosi
5	1	6	2	2	3	922	998	349	51	95	licenziamenti,
5	1	6	2	2	4	1325	1001	42	41	96	di
5	1	6	2	2	5	1417	1002	75	39	95	cui
5	1	6	2	2	6	1544	1003	47	38	81	12
4	1	6	2	3	0	406	1058	1186	56	-1	
5	1	6	2	3	1	406	1058	276	43	9	nell'ultimo
5	1	6	2	3	2	724	1073	135	37	95	mese,
5	1	6	2	3	3	903	1062	262	41	96	sollevando
5	1	6	2	3	4	1204	1062	273	52	90	giustificate
5	1	6	2	3	5	1517	1075	75	39	87	ap-
4	1	6	2	4	0	406	1121	1185	50	-1	
5	1	6	2	4	1	406	1121	232	50	91	prensioni
5	1	6	2	4	2	671	1134	20	29	95	e
5	1	6	2	4	3	726	1123	101	40	95	vivo
5	1	6	2	4	4	859	1123	306	42	96	malcontento
5	1	6	2	4	5	1199	1125	70	40	96	fra
5	1	6	2	4	6	1303	1125	12	38	96	i
5	1	6	2	4	7	1347	1125	244	41	95	lavoratori
4	1	6	2	5	0	407	1182	577	55	-1	
5	1	6	2	5	1	407	1194	20	28	96	e
5	1	6	2	5	2	456	1182	115	41	96	tutta
5	1	6	2	5	3	600	1185	43	40	95	la
5	1	6	2	5	4	674	1185	310	52	95	popolazione.
3	1	6	3	0	0	404	1246	1188	599	-1	
4	1	6	3	1	0	495	1246	1097	53	-1	
5	1	6	3	1	1	495	1263	17	18	93	«
5	1	6	3	1	2	536	1246	62	40	92	La
5	1	6	3	1	3	643	1246	305	52	91	interrogante
5	1	6	3	1	4	990	1249	210	41	96	desidera
5	1	6	3	1	5	1241	1259	158	40	96	sapere
5	1	6	3	1	6	1441	1261	46	29	96	se
5	1	6	3	1	7	1529	1249	63	50	96	gli
4	1	6	3	2	0	404	1309	1188	54	-1	
5	1	6	3	2	1	404	1309	228	40	95	onorevoli
5	1	6	3	2	2	666	1310	200	40	96	ministri
5	1	6	3	2	3	896	1310	247	41	96	intendano
5	1	6	3	2	4	1175	1310	200	43	93	adottare
5	1	6	3	2	5	1408	1323	184	40	89	provve-
4	1	6	3	3	0	406	1369	1185	54	-1	
5	1	6	3	3	1	406	1369	205	50	89	dimenti,
5	1	6	3	3	2	647	1382	21	29	95	e
5	1	6	3	3	3	700	1373	140	50	96	quali,
5	1	6	3	3	4	878	1383	78	39	96	per
5	1	6	3	3	5	990	1373	41	40	96	la
5	1	6	3	3	6	1064	1374	375	40	96	trasformazione
5	1	6	3	3	7	1469	1374	122	41	96	della
4	1	6	3	4	0	404	1431	1187	47	-1	
5	1	6	3	4	1	404	1431	280	43	96	conduzione
5	1	6	3	4	2	726	1434	46	40	96	di
5	1	6	3	4	3	810	1435	154	40	96	lavoro
5	1	6	3	4	4	1004	1435	121	40	96	dalla
5	1	6	3	4	5	1165	1435	168	40	93	attuale
5	1	6	3	4	6	1371	1463	28	6	49	-
5	1	6	3	4	7	1435	1437	156	41	86	basata
4	1	6	3	5	0	406	1494	1185	56	-1	
5	1	6	3	5	1	406	1494	118	39	96	sulla
5	1	6	3	5	2	559	1497	289	40	96	escavazione
5	1	6	3	5	3	884	1497	46	40	96	di
5	1	6	3	5	4	964	1498	240	51	93	superficie
5	1	6	3	5	5	1237	1523	28	6	92	—
5	1	6	3	5	6	1297	1509	26	28	96	a
5	1	6	3	5	7	1356	1498	155	52	95	quella
5	1	6	3	5	8	1545	1498	46	40	96	di
4	1	6	3	6	0	406	1555	1183	56	-1	
5	1	6	3	6	1	406	1555	246	43	96	sottosuolo
5	1	6	3	6	2	686	1558	45	40	95	in
5	1	6	3	6	3	762	1557	205	52	96	galleria,
5	1	6	3	6	4	1004	1571	20	30	96	e
5	1	6	3	6	5	1057	1571	79	39	96	per
5	1	6	3	6	6	1168	1559	229	51	96	garantire
5	1	6	3	6	7	1429	1559	160	52	96	quindi
4	1	6	3	7	0	407	1617	1185	56	-1	
5	1	6	3	7	1	407	1617	28	41	96	il
5	1	6	3	7	2	468	1619	127	50	96	posto
5	1	6	3	7	3	628	1619	46	42	95	di
5	1	6	3	7	4	703	1621	155	40	95	lavoro
5	1	6	3	7	5	888	1621	90	49	96	agli
5	1	6	3	7	6	1012	1623	152	50	96	operai
5	1	6	3	7	7	1196	1619	297	44	91	attualmente
5	1	6	3	7	8	1525	1634	67	29	81	oc-
4	1	6	3	8	0	406	1681	1186	50	-1	
5	1	6	3	8	1	406	1681	150	50	92	cupati
5	1	6	3	8	2	584	1682	52	40	96	ed
5	1	6	3	8	3	663	1682	32	40	96	il
5	1	6	3	8	4	723	1682	373	41	95	riassorbimento
5	1	6	3	8	5	1121	1685	42	40	95	al
5	1	6	3	8	6	1193	1685	152	40	96	lavoro
5	1	6	3	8	7	1372	1685	44	40	96	di
5	1	6	3	8	8	1443	1685	149	41	96	coloro
4	1	6	3	9	0	404	1743	1185	54	-1	
5	1	6	3	9	1	404	1743	80	40	96	che
5	1	6	3	9	2	512	1754	110	31	96	sono
5	1	6	3	9	3	650	1745	104	41	38	stati
5	1	6	3	9	4	780	1745	227	41	95	licenziati
5	1	6	3	9	5	1036	1747	71	39	96	nel
5	1	6	3	9	6	1133	1758	128	29	96	corso
5	1	6	3	9	7	1292	1746	119	51	95	degli
5	1	6	3	9	8	1437	1746	152	41	96	ultimi
4	1	6	3	10	0	404	1805	124	40	-1	
5	1	6	3	10	1	404	1805	124	40	96	anni,
3	1	6	4	0	0	402	1867	1190	496	-1	
4	1	6	4	1	0	488	1867	1103	54	-1	
5	1	6	4	1	1	488	1885	18	17	93	«
5	1	6	4	1	2	530	1867	61	40	93	La
5	1	6	4	1	3	632	1869	306	52	84	interrogante
5	1	6	4	1	4	980	1871	156	40	96	chiede
5	1	6	4	1	5	1177	1871	142	39	96	infine
5	1	6	4	1	6	1360	1873	45	38	96	di
5	1	6	4	1	7	1444	1882	147	29	96	essere
4	1	6	4	2	0	406	1929	1186	53	-1	
5	1	6	4	2	1	406	1929	249	42	96	informata
5	1	6	4	2	2	687	1943	45	28	96	se
5	1	6	4	2	3	767	1931	216	51	96	risponda
5	1	6	4	2	4	1018	1946	22	27	96	a
5	1	6	4	2	5	1072	1933	144	40	96	verità
5	1	6	4	2	6	1247	1931	44	40	96	la
5	1	6	4	2	7	1321	1933	170	40	93	notizia
5	1	6	4	2	8	1521	1934	71	39	76	uf-
4	1	6	4	3	0	407	1991	1185	54	-1	
5	1	6	4	3	1	407	1991	153	40	91	ficiosa
5	1	6	4	3	2	598	1995	193	39	95	secondo
5	1	6	4	3	3	827	1993	43	40	96	la
5	1	6	4	3	4	908	1994	132	51	96	quale
5	1	6	4	3	5	1079	1994	41	41	95	la
5	1	6	4	3	6	1157	1995	278	50	96	produzione
5	1	6	4	3	7	1471	1994	121	41	96	della
4	1	6	4	4	0	406	2054	1185	53	-1	
5	1	6	4	4	1	406	2054	236	40	89	Ferromin
5	1	6	4	4	2	676	2055	226	42	96	dovrebbe
5	1	6	4	4	3	935	2066	144	32	96	essere
5	1	6	4	4	4	1113	2057	180	49	96	ridotta,
5	1	6	4	4	5	1329	2057	118	50	96	negli
5	1	6	4	4	6	1483	2057	108	40	96	anni
4	1	6	4	5	0	406	2117	1181	53	-1	
5	1	6	4	5	1	406	2118	186	48	92	1958-59,
5	1	6	4	5	2	630	2118	44	40	95	di
5	1	6	4	5	3	710	2130	60	28	96	un
5	1	6	4	5	4	802	2117	176	52	96	quarto;
5	1	6	4	5	5	1015	2131	20	28	95	e
5	1	6	4	5	6	1069	2119	124	51	95	quali
5	1	6	4	5	7	1227	2119	360	51	94	provvedimenti
4	1	6	4	6	0	402	2177	1189	56	-1	
5	1	6	4	6	1	402	2177	62	52	95	gli
5	1	6	4	6	2	499	2181	229	40	96	onorevoli
5	1	6	4	6	3	763	2179	200	42	96	ministri
5	1	6	4	6	4	998	2181	246	41	96	intendano
5	1	6	4	6	5	1277	2179	202	44	96	adottare
5	1	6	4	6	6	1512	2193	79	40	96	per
4	1	6	4	7	0	406	2239	258	52	-1	
5	1	6	4	7	1	406	2239	258	52	63	impedirlo.
4	1	6	4	8	0	408	2308	1180	60	-1	
5	1	6	4	8	1	408	2308	110	60	81	(115)
5	1	6	4	8	2	1189	2333	18	17	86	«
5	1	6	4	8	3	1229	2314	114	40	91	DIAZ
5	1	6	4	8	4	1376	2315	155	40	93	LAURA
5	1	6	4	8	5	1552	2333	36	22	68	».
3	1	6	5	0	0	402	2455	1189	1435	-1	
4	1	6	5	1	0	486	2455	1103	54	-1	
5	1	6	5	1	1	486	2471	17	18	93	«
5	1	6	5	1	2	527	2455	17	39	92	I
5	1	6	5	1	3	575	2455	257	40	89	sotinscritti
5	1	6	5	1	4	864	2455	220	43	93	chiedono
5	1	6	5	1	5	1113	2458	327	51	91	d’interrogare
5	1	6	5	1	6	1468	2459	13	39	87	i
5	1	6	5	1	7	1509	2459	80	39	92	mi-
4	1	6	5	2	0	406	2515	1183	54	-1	
5	1	6	5	2	1	406	2515	129	40	92	nistri
5	1	6	5	2	2	571	2518	115	40	96	delle
5	1	6	5	2	3	719	2518	354	51	87	partecipazioni
5	1	6	5	2	4	1108	2519	151	42	96	statali
5	1	6	5	2	5	1292	2531	21	28	92	e
5	1	6	5	2	6	1349	2521	240	40	92	dell’indu-
4	1	6	5	3	0	404	2577	1185	56	-1	
5	1	6	5	3	1	404	2577	110	42	70	stria
5	1	6	5	3	2	551	2590	20	29	94	e
5	1	6	5	3	3	608	2579	287	51	95	commercio,
5	1	6	5	3	4	930	2593	82	38	96	per
5	1	6	5	3	5	1048	2594	155	39	95	sapere
5	1	6	5	3	6	1236	2593	48	29	96	se
5	1	6	5	3	7	1319	2594	108	29	96	sono
5	1	6	5	3	8	1464	2595	23	28	93	a
5	1	6	5	3	9	1523	2595	66	28	73	co-
4	1	6	5	4	0	410	2642	1179	51	-1	
5	1	6	5	4	1	410	2651	220	31	90	noscenza
5	1	6	5	4	2	675	2642	363	51	90	dell’agitazione
5	1	6	5	4	3	1079	2645	73	40	96	dei
5	1	6	5	4	4	1196	2643	215	43	96	minatori
5	1	6	5	4	5	1453	2658	22	28	95	e
5	1	6	5	4	6	1517	2646	72	40	95	dei
4	1	6	5	5	0	404	2702	1185	55	-1	
5	1	6	5	5	1	404	2702	207	41	96	cittadini
5	1	6	5	5	2	664	2706	44	39	96	di
5	1	6	5	5	3	760	2703	227	43	96	Orbetello
5	1	6	5	5	4	1042	2718	21	29	95	e
5	1	6	5	5	5	1115	2707	153	40	96	Monte
5	1	6	5	5	6	1321	2706	268	51	92	Argentario
4	1	6	5	6	0	408	2765	1183	53	-1	
5	1	6	5	6	1	408	2765	240	52	88	(Grosseto)
5	1	6	5	6	2	711	2767	45	40	88	in
5	1	6	5	6	3	814	2778	311	40	94	conseguenza
5	1	6	5	6	4	1187	2767	120	42	93	della
5	1	6	5	6	5	1365	2770	226	40	95	decisione
4	1	6	5	7	0	406	2826	1183	45	-1	
5	1	6	5	7	1	406	2826	198	43	94	adottata
5	1	6	5	7	2	672	2830	122	40	92	dalla
5	1	6	5	7	3	862	2829	235	42	92	Direzione
5	1	6	5	7	4	1167	2830	117	41	91	della
5	1	6	5	7	5	1352	2831	237	40	90	Ferromin
4	1	6	5	8	0	404	2888	1185	58	-1	
5	1	6	5	8	1	404	2888	216	52	96	(Azienda
5	1	6	5	8	2	647	2891	71	40	96	del
5	1	6	5	8	3	743	2903	177	40	93	gruppo
5	1	6	5	8	4	947	2892	152	54	92	I.R.I.)
5	1	6	5	8	5	1125	2894	48	40	97	di
5	1	6	5	8	6	1201	2892	179	42	93	ridurre
5	1	6	5	8	7	1405	2894	184	40	90	l’orario
4	1	6	5	9	0	403	2951	1186	56	-1	
5	1	6	5	9	1	403	2951	47	40	96	di
5	1	6	5	9	2	476	2951	155	43	96	lavoro
5	1	6	5	9	3	660	2954	286	41	96	settimanale
5	1	6	5	9	4	972	2955	59	40	96	da
5	1	6	5	9	5	1059	2958	49	38	96	48
5	1	6	5	9	6	1136	2967	24	28	95	a
5	1	6	5	9	7	1187	2958	50	38	95	24
5	1	6	5	9	8	1264	2966	75	29	96	ore
5	1	6	5	9	9	1367	2967	21	29	96	e
5	1	6	5	9	10	1417	2967	79	40	93	per
5	1	6	5	9	11	1524	2967	65	29	91	sa-
4	1	6	5	10	0	407	3016	1182	48	-1	
5	1	6	5	10	1	407	3024	101	40	95	pere
5	1	6	5	10	2	552	3026	124	30	96	come
5	1	6	5	10	3	720	3016	246	40	96	intendono
5	1	6	5	10	4	1010	3018	271	40	93	intervenire
5	1	6	5	10	5	1323	3043	26	5	77	—
5	1	6	5	10	6	1391	3018	198	40	91	conside-
4	1	6	5	11	0	403	3076	1186	52	-1	
5	1	6	5	11	1	403	3076	143	40	96	rando
5	1	6	5	11	2	582	3079	84	39	96	che
5	1	6	5	11	3	707	3078	120	41	95	nella
5	1	6	5	11	4	864	3090	111	29	96	zona
5	1	6	5	11	5	1018	3079	194	41	96	esistono
5	1	6	5	11	6	1251	3078	72	50	96	già
5	1	6	5	11	7	1361	3079	228	41	96	centinaia
4	1	6	5	12	0	404	3138	1187	53	-1	
5	1	6	5	12	1	404	3138	44	40	96	di
5	1	6	5	12	2	478	3138	280	53	96	disoccupati
5	1	6	5	12	3	783	3152	24	30	96	e
5	1	6	5	12	4	835	3140	270	50	96	soprattutto
5	1	6	5	12	5	1132	3143	83	39	96	che
5	1	6	5	12	6	1244	3142	72	38	96	nel
5	1	6	5	12	7	1345	3139	246	52	96	perimetro
4	1	6	5	13	0	404	3199	1185	45	-1	
5	1	6	5	13	1	404	3199	46	43	82	di
5	1	6	5	13	2	486	3202	286	41	96	concessione
5	1	6	5	13	3	810	3200	117	43	93	della
5	1	6	5	13	4	963	3203	236	40	92	Ferromin
5	1	6	5	13	5	1237	3202	20	40	96	è
5	1	6	5	13	6	1295	3202	113	41	93	stato
5	1	6	5	13	7	1441	3203	148	41	91	rinve-
4	1	6	5	14	0	402	3263	1186	53	-1	
5	1	6	5	14	1	402	3263	109	40	96	nuto
5	1	6	5	14	2	543	3264	56	39	96	da
5	1	6	5	14	3	630	3264	96	40	96	vari
5	1	6	5	14	4	756	3263	110	41	96	anni
5	1	6	5	14	5	895	3275	92	29	96	uno
5	1	6	5	14	6	1016	3266	72	40	96	dei
5	1	6	5	14	7	1117	3264	80	52	96	più
5	1	6	5	14	8	1227	3266	164	49	96	grandi
5	1	6	5	14	9	1421	3266	167	40	96	banchi
4	1	6	5	15	0	403	3324	1185	55	-1	
5	1	6	5	15	1	403	3324	44	40	93	di
5	1	6	5	15	2	472	3324	134	51	92	pirite
5	1	6	5	15	3	634	3326	180	41	0	d’Italia
5	1	6	5	15	4	836	3352	30	4	92	—
5	1	6	5	15	5	888	3328	164	50	96	perché
5	1	6	5	15	6	1079	3327	65	41	96	sia
5	1	6	5	15	7	1169	3328	207	40	96	revocato
5	1	6	5	15	8	1403	3326	29	41	93	il
5	1	6	5	15	9	1460	3339	128	40	91	prov-
4	1	6	5	16	0	404	3387	1184	44	-1	
5	1	6	5	16	1	404	3387	256	41	95	vedimento
5	1	6	5	16	2	695	3390	49	38	96	di
5	1	6	5	16	3	782	3388	234	43	93	riduzione
5	1	6	5	16	4	1055	3390	260	41	91	dell’orario
5	1	6	5	16	5	1353	3391	44	40	96	di
5	1	6	5	16	6	1435	3391	153	40	96	lavoro
4	1	6	5	17	0	402	3448	1187	55	-1	
5	1	6	5	17	1	402	3462	20	29	96	e
5	1	6	5	17	2	452	3448	127	42	96	siano
5	1	6	5	17	3	607	3451	188	41	96	adottati
5	1	6	5	17	4	823	3451	13	40	95	i
5	1	6	5	17	5	864	3451	364	49	96	provvedimenti
5	1	6	5	17	6	1257	3452	224	40	96	necessari
5	1	6	5	17	7	1509	3463	80	40	96	per
4	1	6	5	18	0	407	3512	1182	52	-1	
5	1	6	5	18	1	407	3512	41	39	96	lo
5	1	6	5	18	2	476	3512	322	43	96	sfruttamento
5	1	6	5	18	3	822	3514	73	40	95	del
5	1	6	5	18	4	920	3514	276	50	96	giacimento
5	1	6	5	18	5	1224	3515	44	40	93	di
5	1	6	5	18	6	1296	3514	148	50	91	pirite,
5	1	6	5	18	7	1475	3515	114	40	95	onde
4	1	6	5	19	0	403	3574	1186	42	-1	
5	1	6	5	19	1	403	3574	251	41	96	assicurare
5	1	6	5	19	2	686	3575	153	40	96	lavoro
5	1	6	5	19	3	871	3575	43	39	39	ai
5	1	6	5	19	4	946	3575	215	40	96	minatori
5	1	6	5	19	5	1193	3574	296	42	93	attualmente
5	1	6	5	19	6	1523	3587	66	29	90	oc-
4	1	6	5	20	0	402	3635	1186	53	-1	
5	1	6	5	20	1	402	3635	166	51	92	cupati,
5	1	6	5	20	2	607	3636	255	51	96	possibilità
5	1	6	5	20	3	895	3636	44	42	96	di
5	1	6	5	20	4	972	3638	197	50	96	impiego
5	1	6	5	20	5	1203	3650	25	28	96	a
5	1	6	5	20	6	1260	3638	232	40	93	numerosi
5	1	6	5	20	7	1525	3638	63	41	92	di-
4	1	6	5	21	0	402	3698	1186	52	-1	
5	1	6	5	21	1	402	3698	229	49	90	soccupati
5	1	6	5	21	2	671	3710	21	29	96	e
5	1	6	5	21	3	732	3698	162	52	96	quindi
5	1	6	5	21	4	932	3698	43	41	94	lo
5	1	6	5	21	5	1016	3699	212	51	96	sviluppo
5	1	6	5	21	6	1265	3700	262	40	96	economico
5	1	6	5	21	7	1564	3711	24	28	54	€
4	1	6	5	22	0	406	3759	1014	43	-1	
5	1	6	5	22	1	406	3759	266	41	96	industriale
5	1	6	5	22	2	708	3760	70	40	95	dei
5	1	6	5	22	3	812	3762	86	38	96	due
5	1	6	5	22	4	932	3762	181	38	95	comuni
5	1	6	5	22	5	1151	3760	269	42	95	interessati.
4	1	6	5	23	0	407	3838	965	52	-1	
5	1	6	5	23	1	407	3838	107	52	71	(116)
5	1	6	5	23	2	631	3856	17	18	91	«
5	1	6	5	23	3	672	3840	222	47	91	TOGNONI,
5	1	6	5	23	4	968	3840	196	48	0	Barbini,
5	1	6	5	23	5	1235	3839	137	41	89	Rossi
3	1	6	6	0	0	699	3902	670	46	-1	
4	1	6	6	1	0	699	3902	670	46	-1	
5	1	6	6	1	1	699	3902	285	46	93	MADDALENA,
5	1	6	6	1	2	1019	3902	290	40	71	BECCASTRINI
5	1	6	6	1	3	1335	3919	34	23	90	»,
2	1	7	0	0	0	1443	3842	146	37	-1	
3	1	7	1	0	0	1443	3842	146	37	-1	
4	1	7	1	1	0	1443	3842	146	37	-1	
5	1	7	1	1	1	1443	3842	146	37	96	MARIA
2	1	8	0	0	0	399	4040	1189	240	-1	
3	1	8	1	0	0	399	4040	1189	240	-1	
4	1	8	1	1	0	482	4040	1106	52	-1	
5	1	8	1	1	1	482	4058	20	17	93	«
5	1	8	1	1	2	526	4040	34	39	96	Il
5	1	8	1	1	3	592	4040	272	43	96	sottoscritto
5	1	8	1	1	4	896	4042	156	41	93	chiede
5	1	8	1	1	5	1084	4043	328	49	77	d’interrogare
5	1	8	1	1	6	1445	4043	27	40	93	il
5	1	8	1	1	7	1507	4044	81	39	91	mi-
4	1	8	1	2	0	399	4102	1189	54	-1	
5	1	8	1	2	1	399	4102	143	40	92	nistro
5	1	8	1	2	2	576	4103	388	51	43	dell'agricoltura
5	1	8	1	2	3	996	4116	22	30	96	e
5	1	8	1	2	4	1051	4104	114	42	96	delle
5	1	8	1	2	5	1197	4104	180	51	96	foreste,
5	1	8	1	2	6	1413	4116	78	40	93	per
5	1	8	1	2	7	1523	4118	65	28	92	sa-
4	1	8	1	3	0	399	4166	1189	52	-1	
5	1	8	1	3	1	399	4175	104	39	96	pere
5	1	8	1	3	2	530	4175	45	29	96	se
5	1	8	1	3	3	602	4166	22	40	96	è
5	1	8	1	3	4	651	4178	24	28	96	a
5	1	8	1	3	5	702	4176	274	31	96	conoscenza
5	1	8	1	3	6	1004	4167	71	40	96	del
5	1	8	1	3	7	1103	4179	134	39	96	grave
5	1	8	1	3	8	1267	4166	125	50	96	fatto,
5	1	8	1	3	9	1424	4168	56	39	96	da
5	1	8	1	3	10	1508	4168	80	50	96	più
4	1	8	1	4	0	399	4226	1188	54	-1	
5	1	8	1	4	1	399	4226	116	54	78	parli
5	1	8	1	4	2	559	4227	288	51	96	denunciato,
5	1	8	1	4	3	892	4228	122	42	96	della
5	1	8	1	4	4	1052	4230	175	49	96	ripresa
5	1	8	1	4	5	1268	4228	116	43	93	delle
5	1	8	1	4	6	1425	4231	162	40	92	sofisti-
2	1	9	0	0	0	1645	687	8	1700	-1	
3	1	9	1	0	0	1645	687	8	1700	-1	
4	1	9	1	1	0	1645	687	8	1700	-1	
5	1	9	1	1	1	1645	687	8	1700	95	 
2	1	10	0	0	0	1644	2722	6	1556	-1	
3	1	10	1	0	0	1644	2722	6	1556	-1	
4	1	10	1	1	0	1644	2722	6	1556	-1	
5	1	10	1	1	1	1644	2722	6	1556	95	 
2	1	11	0	0	0	1705	683	1191	884	-1	
3	1	11	1	0	0	1707	683	1189	252	-1	
4	1	11	1	1	0	1707	683	1188	54	-1	
5	1	11	1	1	1	1707	687	172	42	96	cazioni
5	1	11	1	1	2	1917	687	71	40	96	dei
5	1	11	1	1	3	2024	686	97	41	96	vini
5	1	11	1	1	4	2159	699	21	28	96	e
5	1	11	1	1	5	2219	698	77	39	96	per
5	1	11	1	1	6	2333	695	238	31	96	conoscere
5	1	11	1	1	7	2608	683	13	40	89	i
5	1	11	1	1	8	2659	683	236	52	52	provvedi-
4	1	11	1	2	0	1707	746	1189	53	-1	
5	1	11	1	2	1	1707	750	141	41	96	menti
5	1	11	1	2	2	1883	751	81	40	96	che
5	1	11	1	2	3	1997	750	130	40	96	siano
5	1	11	1	2	4	2159	749	74	50	96	già
5	1	11	1	2	5	2267	747	105	42	96	stati
5	1	11	1	2	6	2407	747	189	42	70	adottati
5	1	11	1	2	7	2629	759	24	28	87	o
5	1	11	1	2	8	2688	746	44	40	95	in
5	1	11	1	2	9	2769	757	127	29	96	corso
4	1	11	1	3	0	1708	811	515	52	-1	
5	1	11	1	3	1	1708	814	43	39	96	di
5	1	11	1	3	2	1791	811	432	52	95	perfezionamento.
4	1	11	1	4	0	1711	881	1182	58	-1	
5	1	11	1	4	1	1711	881	108	58	73	(117)
5	1	11	1	4	2	2595	898	20	17	91	«
5	1	11	1	4	3	2636	882	197	40	91	AUDISIO
5	1	11	1	4	4	2857	899	36	22	91	»,
3	1	11	2	0	0	1705	1023	1191	544	-1	
4	1	11	2	1	0	1789	1023	1106	51	-1	
5	1	11	2	1	1	1789	1029	59	38	78	«I
5	1	11	2	1	2	1889	1026	262	41	96	sottoscritti
5	1	11	2	1	3	2193	1026	220	40	96	chiedono
5	1	11	2	1	4	2456	1025	45	41	96	di
5	1	11	2	1	5	2543	1025	278	49	93	interrogare
5	1	11	2	1	6	2863	1023	32	40	93	il
4	1	11	2	2	0	1707	1086	1189	53	-1	
5	1	11	2	2	1	1707	1090	209	41	93	ministro
5	1	11	2	2	2	1939	1089	305	50	89	dell’interno,
5	1	11	2	2	3	2271	1101	78	38	96	per
5	1	11	2	2	4	2372	1098	236	31	96	conoscere
5	1	11	2	2	5	2633	1086	30	40	96	il
5	1	11	2	2	6	2687	1098	81	29	93	suo
5	1	11	2	2	7	2789	1098	107	39	86	pen-
4	1	11	2	3	0	1708	1149	1188	45	-1	
5	1	11	2	3	1	1708	1153	115	41	49	siero
5	1	11	2	3	2	1848	1153	119	40	95	sulla
5	1	11	2	3	3	1992	1151	249	42	93	situazione
5	1	11	2	3	4	2268	1149	533	42	85	dell’amministrazione
