level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	5	2	1	3	611	703	166	44	96	sembra
5	1	5	2	1	4	812	703	148	56	96	quindi
5	1	5	2	1	5	994	703	227	44	96	temerario
5	1	5	2	1	6	1264	704	138	44	95	venire
5	1	5	2	1	7	1438	700	86	60	94	qui,
5	1	5	2	1	8	1557	716	85	30	96	non
4	1	5	2	2	0	325	771	1317	59	-1	
5	1	5	2	2	1	325	827	3	3	67	|
5	1	5	2	2	2	360	772	93	44	96	dirò
5	1	5	2	2	3	475	786	26	29	96	a
5	1	5	2	2	4	520	775	175	53	96	portare
5	1	5	2	2	5	716	774	125	42	96	nuovi
5	1	5	2	2	6	861	772	251	56	96	argomenti,
5	1	5	2	2	7	1145	786	69	30	95	ma
5	1	5	2	2	8	1246	786	28	30	96	a
5	1	5	2	2	9	1305	786	176	44	96	pregare
5	1	5	2	2	10	1501	772	41	44	93	la
5	1	5	2	2	11	1566	771	76	44	92	Ca-
4	1	5	2	3	0	360	840	1282	62	-1	
5	1	5	2	3	1	360	854	117	32	89	mera
5	1	5	2	3	2	492	855	27	47	89	a
5	1	5	2	3	3	539	840	205	56	96	prendere
5	1	5	2	3	4	783	854	83	30	96	una
5	1	5	2	3	5	900	840	257	46	96	risoluzione
5	1	5	2	3	6	1197	840	113	58	96	dopo
5	1	5	2	3	7	1350	840	236	56	96	argomenti
5	1	5	2	3	8	1620	854	22	30	94	e
4	1	5	2	4	0	360	910	821	56	-1	
5	1	5	2	4	1	360	910	148	44	96	motivi
5	1	5	2	4	2	528	912	120	42	96	tante
5	1	5	2	4	3	668	923	23	31	96	e
5	1	5	2	4	4	719	912	118	42	92	fante
5	1	5	2	4	5	860	910	114	44	92	volte
5	1	5	2	4	6	994	910	187	56	96	ripetuti.
3	1	5	3	0	0	357	978	1288	604	-1	
4	1	5	3	1	0	417	978	1228	57	-1	
5	1	5	3	1	1	417	978	124	44	95	Nella
5	1	5	3	1	2	572	980	176	42	96	tornata
5	1	5	3	1	3	768	979	68	43	96	del
5	1	5	3	1	4	862	980	48	40	96	18
5	1	5	3	1	5	946	978	214	44	95	dicembre
5	1	5	3	1	6	1186	982	122	52	93	1869,
5	1	5	3	1	7	1348	979	113	56	90	depo
5	1	5	3	1	8	1481	978	164	57	90	pochis-
4	1	5	3	2	0	360	1046	1284	56	-1	
5	1	5	3	2	1	360	1047	109	44	95	simo
5	1	5	3	2	2	491	1050	144	52	96	tempo
5	1	5	3	2	3	671	1046	76	44	96	che
5	1	5	3	2	4	781	1046	191	44	96	l’attuale
5	1	5	3	2	5	1001	1046	287	54	96	regolamento
5	1	5	3	2	6	1312	1060	73	31	96	era
5	1	5	3	2	7	1416	1047	42	43	96	in
5	1	5	3	2	8	1490	1047	154	55	96	vigore,
4	1	5	3	3	0	363	1114	1275	57	-1	
5	1	5	3	3	1	363	1115	148	45	95	veniva
5	1	5	3	3	2	529	1118	207	53	96	proposto
5	1	5	3	3	3	752	1115	56	44	96	da
5	1	5	3	3	4	816	1115	90	43	96	ben
5	1	5	3	3	5	922	1116	54	42	96	80
5	1	5	3	3	6	993	1114	192	57	96	deputati
5	1	5	3	3	7	1200	1115	77	44	97	che
5	1	5	3	3	8	1288	1115	116	44	93	fosse
5	1	5	3	3	9	1422	1115	216	45	92	abbando-
4	1	5	3	4	0	360	1183	1284	57	-1	
5	1	5	3	4	1	360	1187	101	41	96	nato
5	1	5	3	4	2	495	1184	32	43	96	il
5	1	5	3	4	3	563	1183	228	45	94	Comitato.
5	1	5	3	4	4	810	1184	168	56	96	privato
5	1	5	3	4	5	1009	1196	23	31	95	e
5	1	5	3	4	6	1064	1183	36	44	93	si
5	1	5	3	4	7	1132	1184	233	44	92	ritornasse
5	1	5	3	4	8	1397	1184	43	44	94	al
5	1	5	3	4	9	1469	1184	175	44	95	sistema
4	1	5	3	5	0	357	1240	1287	68	-1	
5	1	5	3	5	1	357	1254	112	54	96	degli
5	1	5	3	5	2	488	1252	127	44	88	uffici.
5	1	5	3	5	3	631	1240	36	54	96	È
5	1	5	3	5	4	689	1255	103	41	96	noto
5	1	5	3	5	5	809	1251	56	44	96	ad
5	1	5	3	5	6	886	1264	172	42	96	ognuno
5	1	5	3	5	7	1084	1251	44	44	97	di
5	1	5	3	5	8	1149	1252	72	44	96	voi
5	1	5	3	5	9	1236	1266	130	41	96	come,
5	1	5	3	5	10	1385	1252	112	56	96	dopo
5	1	5	3	5	11	1516	1252	128	55	96	pochi
4	1	5	3	6	0	357	1319	1283	57	-1	
5	1	5	3	6	1	357	1320	151	56	96	giorni,
5	1	5	3	6	2	532	1320	45	43	95	in
5	1	5	3	6	3	596	1334	85	29	96	una
5	1	5	3	6	4	701	1320	151	43	96	seduta
5	1	5	3	6	5	869	1320	65	43	96	del
5	1	5	3	6	6	950	1320	212	46	96	Comitato
5	1	5	3	6	7	1185	1320	165	56	94	privato
5	1	5	3	6	8	1372	1320	174	44	93	codesta
5	1	5	3	6	9	1566	1319	74	44	70	do-
4	1	5	3	7	0	359	1388	1282	58	-1	
5	1	5	3	7	1	359	1390	157	44	96	manda
5	1	5	3	7	2	535	1388	45	44	96	fu
5	1	5	3	7	3	601	1391	249	53	96	approvata.
5	1	5	3	7	4	888	1388	49	43	96	In
5	1	5	3	7	5	973	1390	97	56	96	quel
5	1	5	3	7	6	1106	1390	151	54	93	giorno
5	1	5	3	7	7	1278	1388	199	56	91	adunque
5	1	5	3	7	8	1509	1402	72	30	96	era
5	1	5	3	7	9	1610	1390	31	42	96	il
4	1	5	3	8	0	361	1456	1283	58	-1	
5	1	5	3	8	1	361	1458	216	44	96	Comitato
5	1	5	3	8	2	599	1458	166	56	96	privato
5	1	5	3	8	3	788	1458	76	42	97	che
5	1	5	3	8	4	885	1456	36	44	92	si
5	1	5	3	8	5	941	1458	233	54	96	giudicava,
5	1	5	3	8	6	1206	1458	76	44	96	che
5	1	5	3	8	7	1302	1458	276	45	96	condannava
5	1	5	3	8	8	1598	1471	46	31	95	se
4	1	5	3	9	0	361	1526	1187	56	-1	
5	1	5	3	9	1	361	1530	138	40	96	stesso
5	1	5	3	9	2	520	1539	27	32	90	a
5	1	5	3	9	3	567	1526	149	56	96	perire.
5	1	5	3	9	4	1544	1526	4	5	68	i
3	1	5	4	0	0	363	1584	1286	1015	-1	
4	1	5	4	1	0	419	1584	1227	66	-1	
5	1	5	4	1	1	419	1584	36	54	96	È
5	1	5	4	1	2	477	1598	104	41	55	nota
5	1	5	4	1	3	596	1594	60	44	87	nd
5	1	5	4	1	4	677	1606	168	44	95	ognuno
5	1	5	4	1	5	865	1594	41	42	96	la
5	1	5	4	1	6	928	1594	224	56	96	splendida
5	1	5	4	1	7	1168	1594	212	44	96	relazione
5	1	5	4	1	8	1400	1594	109	44	96	fatta
5	1	5	4	1	9	1529	1594	117	44	96	dalla
4	1	5	4	2	0	365	1660	1280	48	-1	
5	1	5	4	2	1	365	1663	310	45	96	Commissione
5	1	5	4	2	2	715	1662	76	42	96	che
5	1	5	4	2	3	832	1660	106	47	96	ebbe
5	1	5	4	2	4	977	1676	25	30	96	a
5	1	5	4	2	5	1041	1662	185	45	92	relatore
5	1	5	4	2	6	1260	1663	260	45	73	l’onorevole
5	1	5	4	2	7	1558	1663	87	43	96	mio
4	1	5	4	3	0	364	1730	1282	57	-1	
5	1	5	4	3	1	364	1734	136	44	96	amico
5	1	5	4	3	2	523	1730	206	56	93	Siccardi;
5	1	5	4	3	3	745	1730	43	44	93	la
5	1	5	4	3	4	804	1730	298	56	96	maggioranza
5	1	5	4	3	5	1118	1730	42	44	96	di
5	1	5	4	3	6	1177	1730	140	57	95	quella
5	1	5	4	3	7	1337	1730	309	44	95	Commissione
4	1	5	4	4	0	363	1798	1282	61	-1	
5	1	5	4	4	1	363	1814	248	45	0	proponeva
5	1	5	4	4	2	629	1802	191	53	96	appunto
5	1	5	4	4	3	841	1798	285	46	34	l'abbandono
5	1	5	4	4	4	1150	1799	68	45	96	del
5	1	5	4	4	5	1242	1799	214	44	96	Comitato
5	1	5	4	4	6	1477	1799	168	56	96	privato
4	1	5	4	5	0	365	1867	1280	56	-1	
5	1	5	4	5	1	365	1886	23	29	96	e
5	1	5	4	5	2	408	1871	32	44	96	il
5	1	5	4	5	3	457	1870	166	44	96	ritorno
5	1	5	4	5	4	653	1868	86	55	96	agli
5	1	5	4	5	5	768	1867	114	44	89	uffici
5	1	5	4	5	6	905	1867	108	45	96	colle
5	1	5	4	5	7	1033	1868	315	43	95	modificazioni
5	1	5	4	5	8	1381	1868	77	43	96	che
5	1	5	4	5	9	1489	1868	43	42	93	la
5	1	5	4	5	10	1566	1867	79	44	91	Ca-
4	1	5	4	6	0	363	1935	1283	57	-1	
5	1	5	4	6	1	363	1952	117	32	96	mera
5	1	5	4	6	2	513	1950	144	32	96	avesse
5	1	5	4	6	3	689	1936	176	44	95	creduto
5	1	5	4	6	4	896	1939	244	53	96	opportuno
5	1	5	4	6	5	1174	1936	46	43	96	di
5	1	5	4	6	6	1252	1936	209	44	96	adottare.
5	1	5	4	6	7	1500	1935	53	44	95	Vi
5	1	5	4	6	8	1574	1950	72	30	95	era
4	1	5	4	7	0	363	2004	1283	56	-1	
5	1	5	4	7	1	363	2020	85	32	96	una
5	1	5	4	7	2	467	2007	244	44	94	minoranza
5	1	5	4	7	3	732	2008	221	52	96	composta
5	1	5	4	7	4	977	2004	111	56	95	degli
5	1	5	4	7	5	1108	2004	218	44	96	onorevoli
5	1	5	4	7	6	1345	2004	176	56	93	Bonghi,
5	1	5	4	7	7	1542	2004	104	43	86	Laz-
4	1	5	4	8	0	364	2072	1281	58	-1	
5	1	5	4	8	1	364	2088	113	42	92	zaro,
5	1	5	4	8	2	501	2074	238	44	96	Castellano
5	1	5	4	8	3	760	2087	23	29	96	e
5	1	5	4	8	4	803	2072	195	56	72	Massari,
5	1	5	4	8	5	1018	2072	44	44	96	la
5	1	5	4	8	6	1084	2072	125	56	96	quale
5	1	5	4	8	7	1229	2086	247	42	96	proponeva
5	1	5	4	8	8	1502	2072	143	44	94	invece
4	1	5	4	9	0	365	2140	1280	58	-1	
5	1	5	4	9	1	365	2144	82	44	96	due
5	1	5	4	9	2	467	2143	164	55	96	disegni
5	1	5	4	9	3	651	2143	44	43	97	di
5	1	5	4	9	4	715	2142	138	54	93	legge:
5	1	5	4	9	5	876	2140	180	46	91	coll’uno
5	1	5	4	9	6	1078	2142	67	42	96	dei
5	1	5	4	9	7	1166	2142	130	54	94	quali,
5	1	5	4	9	8	1318	2154	44	30	96	se
5	1	5	4	9	9	1382	2140	86	44	96	mal
5	1	5	4	9	10	1485	2154	85	30	96	non
5	1	5	4	9	11	1586	2142	59	41	96	mi
4	1	5	4	10	0	364	2208	1284	62	-1	
5	1	5	4	10	1	364	2226	213	44	92	appongo,
5	1	5	4	10	2	599	2211	36	44	93	si
5	1	5	4	10	3	653	2210	336	45	92	raccomandava
5	1	5	4	10	4	1008	2210	32	42	96	il
5	1	5	4	10	5	1058	2210	163	56	96	partito
5	1	5	4	10	6	1252	2211	44	41	96	di
5	1	5	4	10	7	1324	2208	66	44	96	far
5	1	5	4	10	8	1418	2208	230	56	96	precedere
4	1	5	4	11	0	364	2276	1281	58	-1	
5	1	5	4	11	1	364	2283	45	43	97	la
5	1	5	4	11	2	428	2280	261	46	96	discussione
5	1	5	4	11	3	723	2278	195	56	96	generale
5	1	5	4	11	4	950	2278	87	44	96	alla
5	1	5	4	11	5	1070	2278	291	44	96	trasmissione
5	1	5	4	11	6	1401	2276	85	56	96	agli
5	1	5	4	11	7	1506	2276	139	58	95	uffici;
4	1	5	4	12	0	368	2343	1278	59	-1	
5	1	5	4	12	1	368	2348	217	54	84	coll’altro,
5	1	5	4	12	2	607	2346	76	44	96	che
5	1	5	4	12	3	703	2346	42	44	93	la
5	1	5	4	12	4	767	2347	179	43	96	Camera
5	1	5	4	12	5	966	2346	35	42	96	si
5	1	5	4	12	6	1022	2346	183	56	96	partisse
5	1	5	4	12	7	1225	2344	45	44	96	in
5	1	5	4	12	8	1293	2343	156	45	88	Giunte
5	1	5	4	12	9	1484	2359	162	42	88	perma-
4	1	5	4	13	0	367	2414	1281	59	-1	
5	1	5	4	13	1	367	2418	117	44	96	nenti
5	1	5	4	13	2	505	2417	44	44	96	in
5	1	5	4	13	3	571	2417	120	56	96	guisa
5	1	5	4	13	4	709	2414	76	45	97	che
5	1	5	4	13	5	807	2415	102	44	96	tutti
5	1	5	4	13	6	929	2414	15	43	96	i
5	1	5	4	13	7	964	2414	93	44	81	suoi
5	1	5	4	13	8	1078	2414	178	44	63	membri
5	1	5	4	13	9	1290	2418	222	51	93	potessero
5	1	5	4	13	10	1534	2414	114	44	93	dedi-
4	1	5	4	14	0	368	2482	1281	59	-1	
5	1	5	4	14	1	368	2499	96	32	93	care
5	1	5	4	14	2	484	2486	161	55	83	l’opera
5	1	5	4	14	3	663	2485	93	44	96	loro
5	1	5	4	14	4	779	2497	26	30	96	a
5	1	5	4	14	5	824	2483	184	44	96	seconda
5	1	5	4	14	6	1024	2483	110	44	96	della
5	1	5	4	14	7	1154	2482	183	57	96	speciale
5	1	5	4	14	8	1369	2482	280	44	96	inclinazione
4	1	5	4	15	0	368	2546	961	53	-1	
5	1	5	4	15	1	368	2557	67	42	74	dei
5	1	5	4	15	2	456	2555	91	44	96	loro
5	1	5	4	15	3	569	2554	114	44	93	studi
5	1	5	4	15	4	704	2567	23	30	96	e
5	1	5	4	15	5	748	2551	109	44	96	delle
5	1	5	4	15	6	876	2553	232	44	96	attitudini,
3	1	5	5	0	0	364	2621	1286	390	-1	
4	1	5	5	1	0	423	2621	1226	58	-1	
5	1	5	5	1	1	423	2623	81	46	96	Voi
5	1	5	5	1	2	517	2625	146	54	96	sapete
5	1	5	5	1	3	680	2635	105	43	96	pure
5	1	5	5	1	4	805	2622	76	43	96	che
5	1	5	5	1	5	897	2621	133	45	96	anche
5	1	5	5	1	6	1049	2621	112	44	93	nella
5	1	5	5	1	7	1174	2621	255	57	16	precedentéè
5	1	5	5	1	8	1450	2621	199	44	96	Sessione
4	1	5	5	2	0	364	2689	1286	56	-1	
5	1	5	5	2	1	364	2706	59	31	96	un
5	1	5	5	2	2	443	2703	174	32	96	numero
5	1	5	5	2	3	655	2691	201	54	96	cospicuo
5	1	5	5	2	4	877	2690	44	41	96	di
5	1	5	5	2	5	941	2689	195	56	93	deputati
5	1	5	5	2	6	1172	2689	264	46	92	domandava
5	1	5	5	2	7	1472	2689	42	44	90	la
5	1	5	5	2	8	1550	2701	100	44	89	sop-
4	1	5	5	3	0	364	2757	1286	61	-1	
5	1	5	5	3	1	364	2761	219	57	96	pressione
5	1	5	5	3	2	599	2758	68	44	96	del
5	1	5	5	3	3	683	2758	211	44	96	Comitato
5	1	5	5	3	4	914	2770	23	31	96	e
5	1	5	5	3	5	957	2757	32	44	96	il
5	1	5	5	3	6	1008	2757	164	44	96	ritorno
5	1	5	5	3	7	1196	2757	85	56	96	agli
5	1	5	5	3	8	1298	2757	127	44	96	uffici.
5	1	5	5	3	9	1444	2757	61	44	92	La
5	1	5	5	3	10	1526	2757	124	44	92	Com-
4	1	5	5	4	0	364	2825	1285	57	-1	
5	1	5	5	4	1	364	2830	203	43	96	missione
5	1	5	5	4	2	587	2827	217	44	96	nominata
5	1	5	5	4	3	824	2827	44	43	96	in
5	1	5	5	4	4	888	2825	354	57	3	quell'occasione
5	1	5	5	4	5	1278	2839	86	32	96	non
5	1	5	5	4	6	1398	2825	56	44	95	ba
5	1	5	5	4	7	1496	2827	153	54	95	potuto
4	1	5	5	5	0	364	2893	1286	56	-1	
5	1	5	5	5	1	364	2897	165	44	96	riferire
5	1	5	5	5	2	548	2897	15	41	96	i
5	1	5	5	5	3	584	2895	93	44	96	suoi
5	1	5	5	5	4	693	2895	114	43	96	studi
5	1	5	5	5	5	828	2907	22	30	97	e
5	1	5	5	5	6	869	2893	40	44	96	le
5	1	5	5	5	7	930	2907	75	30	96	sue
5	1	5	5	5	8	1025	2897	221	52	96	proposte,
5	1	5	5	5	9	1264	2893	217	44	96	essendosi
5	1	5	5	5	10	1502	2893	148	42	96	chiusa
4	1	5	5	6	0	365	2965	271	46	-1	
5	1	5	5	6	1	365	2966	44	45	96	la
5	1	5	5	6	2	425	2965	211	45	93	Sessione.
3	1	5	6	0	0	369	3029	1283	257	-1	
4	1	5	6	1	0	427	3029	1222	50	-1	
5	1	5	6	1	1	427	3034	124	45	92	Sorte
5	1	5	6	1	2	571	3046	176	33	96	comune
5	1	5	6	1	3	767	3031	107	44	96	delle
5	1	5	6	1	4	909	3031	131	46	96	molte
5	1	5	6	1	5	1072	3030	297	47	96	Commissioni
5	1	5	6	1	6	1398	3029	76	45	96	che
5	1	5	6	1	7	1494	3029	155	45	96	ebbero
4	1	5	6	2	0	371	3097	1281	62	-1	
5	1	5	6	2	1	371	3103	58	44	96	ad
5	1	5	6	2	2	451	3102	224	57	72	occuparsi
5	1	5	6	2	3	693	3101	43	44	97	di
5	1	5	6	2	4	756	3101	88	44	97	tale
5	1	5	6	2	5	864	3103	246	54	96	argomento
5	1	5	6	2	6	1132	3114	22	29	96	e
5	1	5	6	2	7	1176	3113	85	30	96	non
5	1	5	6	2	8	1282	3099	152	44	96	furono
5	1	5	6	2	9	1457	3098	84	44	96	mai
5	1	5	6	2	10	1561	3097	91	45	96	così
4	1	5	6	3	0	369	3167	1277	58	-1	
5	1	5	6	3	1	369	3173	218	44	96	fortunate
5	1	5	6	3	2	609	3171	43	44	96	di
5	1	5	6	3	3	672	3170	148	45	96	vedere
5	1	5	6	3	4	840	3169	186	44	96	discusse
5	1	5	6	3	5	1046	3169	39	44	96	le
5	1	5	6	3	6	1104	3169	93	42	96	loro
5	1	5	6	3	7	1214	3170	216	55	96	proposte,
5	1	5	6	3	8	1453	3167	193	44	96	venendo
4	1	5	6	4	0	369	3237	923	49	-1	
5	1	5	6	4	1	369	3254	27	32	86	a
5	1	5	6	4	2	417	3239	214	46	92	troncarle
5	1	5	6	4	3	651	3239	42	44	96	la
5	1	5	6	4	4	713	3238	199	44	96	chiusura
5	1	5	6	4	5	930	3237	112	45	96	della
5	1	5	6	4	6	1065	3237	196	45	87	Sessione
5	1	5	6	4	7	1284	3237	8	42	89	|
3	1	5	7	0	0	367	3305	1285	272	-1	
4	1	5	7	1	0	424	3305	1226	60	-1	
5	1	5	7	1	1	424	3309	100	56	96	Voi,
5	1	5	7	1	2	545	3309	70	45	96	del
5	1	5	7	1	3	633	3310	128	52	96	resto,
5	1	5	7	1	4	785	3321	25	30	95	o
5	1	5	7	1	5	832	3306	174	56	93	signori,
5	1	5	7	1	6	1028	3306	276	56	65	m’insegnate
5	1	5	7	1	7	1325	3306	76	44	96	che
5	1	5	7	1	8	1421	3305	31	44	96	il
5	1	5	7	1	9	1472	3305	178	45	96	fecondo
4	1	5	7	2	0	368	3374	1284	63	-1	
5	1	5	7	2	1	368	3379	320	58	96	procedimento
5	1	5	7	2	2	711	3377	109	44	97	delle
5	1	5	7	2	3	838	3375	203	58	96	politiche
5	1	5	7	2	4	1060	3375	241	44	96	Assemblee
5	1	5	7	2	5	1336	3378	86	41	96	non
5	1	5	7	2	6	1444	3374	37	44	96	si
5	1	5	7	2	7	1501	3374	85	56	96	può
5	1	5	7	2	8	1608	3374	44	43	96	di
4	1	5	7	3	0	367	3442	1285	51	-1	
5	1	5	7	3	1	367	3451	117	42	96	certo
5	1	5	7	3	2	507	3446	265	45	96	considerare
5	1	5	7	3	3	808	3458	81	32	96	con
5	1	5	7	3	4	922	3443	38	46	96	sì
5	1	5	7	3	5	994	3447	123	42	96	corta
5	1	5	7	3	6	1154	3445	154	44	95	veduta
5	1	5	7	3	7	1338	3443	55	46	96	da
5	1	5	7	3	8	1428	3442	118	44	96	farne
5	1	5	7	3	9	1566	3455	86	31	96	una
4	1	5	7	4	0	367	3513	830	64	-1	
5	1	5	7	4	1	367	3517	200	60	93	semplice
5	1	5	7	4	2	588	3514	222	57	96	questione
5	1	5	7	4	3	829	3513	44	44	97	di
5	1	5	7	4	4	893	3513	304	54	96	regolamento.
3	1	5	8	0	0	368	3579	1285	612	-1	
4	1	5	8	1	0	423	3579	1227	59	-1	
5	1	5	8	1	1	423	3585	36	44	96	Il
5	1	5	8	1	2	479	3583	180	44	96	fecondo
5	1	5	8	1	3	681	3581	313	57	96	procedimento
5	1	5	8	1	4	1017	3581	107	44	96	delle
5	1	5	8	1	5	1145	3579	244	46	10	Assemblee
5	1	5	8	1	6	1410	3579	240	55	96	legislative
4	1	5	8	2	0	368	3646	1284	65	-1	
5	1	5	8	2	1	368	3653	180	58	85	dipende
5	1	5	8	2	2	569	3651	56	44	96	da
5	1	5	8	2	3	643	3650	84	44	96	ben
5	1	5	8	2	4	745	3650	76	56	96	più
5	1	5	8	2	5	840	3650	160	44	93	elevate
5	1	5	8	2	6	1030	3649	179	56	90	cagioni.
5	1	5	8	2	7	1246	3647	110	46	96	Esso
5	1	5	8	2	8	1393	3649	23	44	96	è
5	1	5	8	2	9	1450	3647	32	44	93	il
5	1	5	8	2	10	1516	3646	136	45	84	fru'to
4	1	5	8	3	0	368	3717	1284	58	-1	
5	1	5	8	3	1	368	3719	353	48	92	dell'educazione
5	1	5	8	3	2	761	3718	200	57	91	politica;
5	1	5	8	3	3	982	3730	95	32	95	esso
5	1	5	8	3	4	1097	3731	207	43	96	prospera
5	1	5	8	3	5	1338	3730	76	31	92	ove
5	1	5	8	3	6	1449	3717	112	44	92	ferve
5	1	5	8	3	7	1596	3730	56	29	96	un
4	1	5	8	4	0	369	3783	1283	63	-1	
5	1	5	8	4	1	369	3790	296	56	96	antagonismo
5	1	5	8	4	2	705	3790	239	43	96	veramente
5	1	5	8	4	3	978	3786	235	56	95	fisiologico
5	1	5	8	4	4	1254	3786	43	44	96	di
5	1	5	8	4	5	1337	3785	149	57	95	partiti
5	1	5	8	4	6	1525	3783	127	56	96	degni
4	1	5	8	5	0	371	3853	1282	58	-1	
5	1	5	8	5	1	371	3858	188	45	0	dell'alto
5	1	5	8	5	2	580	3870	121	33	96	nome
5	1	5	8	5	3	723	3854	42	45	96	di
5	1	5	8	5	4	784	3854	166	57	86	politici
5	1	5	8	5	5	968	3870	9	40	86	;
5	1	5	8	5	6	1000	3867	92	32	97	esso
5	1	5	8	5	7	1113	3854	145	44	96	deriva
5	1	5	8	5	8	1278	3854	55	44	96	da
5	1	5	8	5	9	1353	3867	85	30	96	una
5	1	5	8	5	10	1460	3853	193	56	96	sapiente
4	1	5	8	6	0	371	3919	1282	62	-1	
5	1	5	8	6	1	371	3929	213	44	96	direzione
5	1	5	8	6	2	600	3926	41	44	96	al
5	1	5	8	6	3	663	3923	173	58	96	proprio
5	1	5	8	6	4	866	3922	147	44	96	lavoro
5	1	5	8	6	5	1037	3922	75	44	96	che
5	1	5	8	6	6	1132	3922	29	44	96	il
5	1	5	8	6	7	1182	3919	279	47	96	Parlamento
5	1	5	8	6	8	1484	3921	169	56	96	impone
4	1	5	8	7	0	372	3989	1278	56	-1	
5	1	5	8	7	1	372	4011	27	32	96	a
5	1	5	8	7	2	419	4010	44	32	96	se
5	1	5	8	7	3	480	3999	137	42	96	stesso
5	1	5	8	7	4	640	4007	23	31	89	e
5	1	5	8	7	5	681	3994	43	44	96	al
5	1	5	8	7	6	745	3993	209	44	96	Governo.
5	1	5	8	7	7	970	3990	139	44	94	Trova
5	1	5	8	7	8	1129	3991	212	43	96	sicurezza
5	1	5	8	7	9	1360	3989	113	45	92	nella
5	1	5	8	7	10	1494	3989	156	56	92	ponde-
4	1	5	8	8	0	371	4058	1282	60	-1	
5	1	5	8	8	1	371	4066	172	45	96	razione
5	1	5	8	8	2	563	4063	108	46	97	delle
5	1	5	8	8	3	689	4063	114	55	96	leggi
5	1	5	8	8	4	821	4061	195	45	96	adottate
5	1	5	8	8	5	1036	4059	76	46	55	che
5	1	5	8	8	6	1133	4073	85	32	96	non
5	1	5	8	8	7	1253	4059	133	44	96	renda
5	1	5	8	8	8	1417	4058	236	45	96	necessarie
4	1	5	8	9	0	369	4127	1149	64	-1	
5	1	5	8	9	1	369	4135	42	44	96	le
5	1	5	8	9	2	429	4133	212	58	89	frequenti
5	1	5	8	9	3	661	4131	213	55	95	revisioni,
5	1	5	8	9	4	894	4130	16	43	93	i
5	1	5	8	9	5	930	4129	260	57	93	pentimenti,
5	1	5	8	9	6	1210	4129	40	44	96	le
5	1	5	8	9	7	1273	4127	245	44	96	correzioni.
3	1	5	9	0	0	371	4195	1285	202	-1	
4	1	5	9	1	0	427	4195	1219	55	-1	
5	1	5	9	1	1	427	4203	110	44	96	Esso
5	1	5	9	1	2	560	4203	36	43	96	si
5	1	5	9	1	3	615	4201	105	45	93	basa
5	1	5	9	1	4	740	4199	132	46	88	anchs
5	1	5	9	1	5	892	4199	108	44	96	sulla
5	1	5	9	1	6	1034	4197	190	45	96	sobrietà
5	1	5	9	1	7	1245	4197	245	45	93	dell’azione
5	1	5	9	1	8	1524	4195	122	55	91	legis-
