level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	8	1	5	5	1180	1014	203	58	93	registri
5	1	8	1	5	6	1411	1016	181	44	92	immo-
4	1	8	1	6	0	404	1077	215	48	-1	
5	1	8	1	6	1	404	1077	215	48	96	biliari».
2	1	9	0	0	0	403	1349	1186	206	-1	
3	1	9	1	0	0	403	1349	1186	206	-1	
4	1	9	1	1	0	403	1349	1186	63	-1	
5	1	9	1	1	1	403	1349	428	51	95	Cancellazione
5	1	9	1	1	2	851	1351	332	49	18	dell'ordine
5	1	9	1	1	3	1203	1352	89	48	96	del
5	1	9	1	1	4	1312	1356	197	56	96	giorno
5	1	9	1	1	5	1532	1352	57	48	96	di
4	1	9	1	2	0	463	1423	1125	61	-1	
5	1	9	1	2	1	463	1439	74	32	96	un
5	1	9	1	2	2	573	1423	232	61	96	disegno
5	1	9	1	2	3	843	1423	57	48	96	di
5	1	9	1	2	4	935	1423	153	61	95	legge
5	1	9	1	2	5	1124	1423	56	48	96	di
5	1	9	1	2	6	1216	1428	372	44	96	conversione
4	1	9	1	3	0	463	1493	1124	62	-1	
5	1	9	1	3	1	463	1511	100	44	96	per
5	1	9	1	3	2	596	1495	319	48	96	decadenza
5	1	9	1	3	3	949	1493	90	50	96	del
5	1	9	1	3	4	1072	1495	232	48	93	relativo
5	1	9	1	3	5	1341	1493	246	51	91	decreto-
2	1	10	0	0	0	463	1565	170	62	-1	
3	1	10	1	0	0	463	1565	170	62	-1	
4	1	10	1	1	0	463	1565	170	62	-1	
5	1	10	1	1	1	463	1565	170	62	96	legge.
2	1	11	0	0	0	399	1752	1189	425	-1	
3	1	11	1	0	0	399	1752	1189	425	-1	
4	1	11	1	1	0	465	1752	1123	60	-1	
5	1	11	1	1	1	465	1752	411	49	96	PRESIDENTE.
5	1	11	1	1	2	907	1759	289	46	96	Comunico
5	1	11	1	1	3	1224	1760	112	52	96	che,
5	1	11	1	1	4	1363	1763	225	46	96	essendo
4	1	11	1	2	0	401	1827	1187	54	-1	
5	1	11	1	2	1	401	1827	248	42	96	trascorsi
5	1	11	1	2	2	684	1827	16	44	95	i
5	1	11	1	2	3	733	1829	210	44	96	termini
5	1	11	1	2	4	980	1828	52	48	96	di
5	1	11	1	2	5	1069	1833	83	43	96	cui
5	1	11	1	2	6	1188	1831	304	49	0	all'articolo
5	1	11	1	2	7	1529	1839	59	42	96	77
4	1	11	1	3	0	400	1891	1187	68	-1	
5	1	11	1	3	1	400	1891	140	49	96	della
5	1	11	1	3	2	571	1896	353	49	96	Costituzione
5	1	11	1	3	3	956	1915	93	44	95	per
5	1	11	1	3	4	1080	1900	48	48	95	la
5	1	11	1	3	5	1157	1907	346	44	95	conversione
5	1	11	1	3	6	1535	1909	52	43	96	in
4	1	11	1	4	0	400	1963	1188	68	-1	
5	1	11	1	4	1	400	1963	144	61	96	legge
5	1	11	1	4	2	563	1964	85	49	96	del
5	1	11	1	4	3	668	1967	377	64	96	decreto-legge
5	1	11	1	4	4	1072	1975	53	45	96	18
5	1	11	1	4	5	1145	1976	284	47	96	settembre
5	1	11	1	4	6	1456	1979	132	50	96	1981,
4	1	11	1	5	0	400	2037	1185	66	-1	
5	1	11	1	5	1	400	2052	45	29	92	n.
5	1	11	1	5	2	468	2039	107	49	92	518,
5	1	11	1	5	3	592	2037	35	47	93	il
5	1	11	1	5	4	647	2039	214	49	96	relativo
5	1	11	1	5	5	883	2040	217	63	96	disegno
5	1	11	1	5	6	1121	2044	52	47	96	di
5	1	11	1	5	7	1193	2051	346	45	96	conversione
5	1	11	1	5	8	1559	2052	26	44	96	è
4	1	11	1	6	0	399	2109	1116	68	-1	
5	1	11	1	6	1	399	2116	134	39	96	stato
5	1	11	1	6	2	560	2109	287	48	96	cancellato
5	1	11	1	6	3	873	2111	308	52	66	dall'ordine
5	1	11	1	6	4	1207	2116	85	48	96	del
5	1	11	1	6	5	1317	2120	198	57	96	giorno:
2	1	12	0	0	0	395	2215	1192	490	-1	
3	1	12	1	0	0	395	2215	1192	490	-1	
4	1	12	1	1	0	492	2215	1089	70	-1	
5	1	12	1	1	1	492	2215	45	46	93	S.
5	1	12	1	1	2	580	2219	119	45	93	1564
5	1	12	1	1	3	729	2241	32	6	64	—
5	1	12	1	1	4	791	2220	385	49	96	«Conversione
5	1	12	1	1	5	1208	2225	53	46	96	in
5	1	12	1	1	6	1293	2224	159	61	95	legge,
5	1	12	1	1	7	1484	2243	97	30	96	con
4	1	12	1	2	0	397	2284	1190	71	-1	
5	1	12	1	2	1	397	2284	403	57	96	modificazioni,
5	1	12	1	2	2	840	2289	84	48	96	del
5	1	12	1	2	3	965	2291	380	64	96	decreto-legge
5	1	12	1	2	4	1395	2300	53	44	93	18
5	1	12	1	2	5	1489	2307	98	37	92	set-
4	1	12	1	3	0	396	2356	1188	60	-1	
5	1	12	1	3	1	396	2356	204	48	92	tembre
5	1	12	1	3	2	631	2361	132	51	96	1981,
5	1	12	1	3	3	785	2379	46	29	96	n.
5	1	12	1	3	4	856	2364	105	51	96	518,
5	1	12	1	3	5	984	2375	352	38	93	concernente
5	1	12	1	3	6	1360	2367	224	49	90	trasferi-
4	1	12	1	4	0	395	2431	1188	57	-1	
5	1	12	1	4	1	395	2439	180	37	96	mento
5	1	12	1	4	2	612	2431	135	46	96	delle
5	1	12	1	4	3	781	2431	234	50	96	funzioni
5	1	12	1	4	4	1049	2436	166	48	93	svolte
5	1	12	1	4	5	1249	2437	272	48	84	dall’ENPI
5	1	12	1	4	6	1556	2459	27	29	95	e
4	1	12	1	5	0	395	2499	1188	65	-1	
5	1	12	1	5	1	395	2499	290	49	30	dall'ANCC
5	1	12	1	5	2	707	2520	26	29	96	e
5	1	12	1	5	3	755	2504	338	60	96	disposizioni
5	1	12	1	5	4	1112	2512	53	43	96	in
5	1	12	1	5	5	1185	2513	219	46	96	materia
5	1	12	1	5	6	1423	2511	52	48	93	di
5	1	12	1	5	7	1496	2516	87	43	93	eti-
4	1	12	1	6	0	395	2569	1186	72	-1	
5	1	12	1	6	1	395	2569	294	51	92	chettatura
5	1	12	1	6	2	709	2573	52	48	96	di
5	1	12	1	6	3	784	2576	235	59	96	prodotti
5	1	12	1	6	4	1040	2579	324	49	93	alimentari»
5	1	12	1	6	5	1392	2583	189	58	88	(appro-
4	1	12	1	7	0	397	2643	651	62	-1	
5	1	12	1	7	1	397	2652	112	37	95	vato
5	1	12	1	7	2	535	2643	84	48	96	dal
5	1	12	1	7	3	641	2647	203	53	87	Senato)
5	1	12	1	7	4	871	2648	177	57	96	(2887).
2	1	13	0	0	0	487	2895	1045	50	-1	
3	1	13	1	0	0	487	2895	1045	50	-1	
4	1	13	1	1	0	487	2895	1045	50	-1	
5	1	13	1	1	1	487	2899	456	45	96	Autorizzazione
5	1	13	1	1	2	971	2895	56	49	96	di
5	1	13	1	1	3	1051	2895	282	49	95	relazione
5	1	13	1	1	4	1360	2896	172	49	95	orale.
2	1	14	0	0	0	401	3084	1191	344	-1	
3	1	14	1	0	0	401	3084	1191	344	-1	
4	1	14	1	1	0	467	3084	1125	61	-1	
5	1	14	1	1	1	467	3084	409	47	96	PRESIDENTE.
5	1	14	1	1	2	900	3085	67	47	96	La
5	1	14	1	1	3	987	3087	65	42	96	VI
5	1	14	1	1	4	1073	3087	384	46	93	Commissione
5	1	14	1	1	5	1479	3103	113	42	91	per-
4	1	14	1	2	0	403	3155	1186	58	-1	
5	1	14	1	2	1	403	3164	246	37	92	manente
5	1	14	1	2	2	676	3155	237	56	96	(Finanze
5	1	14	1	2	3	936	3173	27	30	96	e
5	1	14	1	2	4	987	3157	198	56	96	tesoro)
5	1	14	1	2	5	1209	3157	67	48	96	ha
5	1	14	1	2	6	1299	3157	290	48	96	deliberato
4	1	14	1	3	0	404	3224	1188	53	-1	
5	1	14	1	3	1	404	3224	51	48	96	di
5	1	14	1	3	2	473	3225	246	48	96	chiedere
5	1	14	1	3	3	736	3225	443	51	0	l'autorizzazione
5	1	14	1	3	4	1196	3245	29	31	95	a
5	1	14	1	3	5	1241	3228	203	48	93	riferire
5	1	14	1	3	6	1461	3229	131	48	92	oral-
4	1	14	1	4	0	401	3297	1191	63	-1	
5	1	14	1	4	1	401	3307	178	37	96	mente
5	1	14	1	4	2	603	3297	386	50	28	all'Assemblea
5	1	14	1	4	3	1013	3300	79	47	96	sul
5	1	14	1	4	4	1116	3309	249	50	93	seguente
5	1	14	1	4	5	1389	3311	203	49	92	proget-
4	1	14	1	5	0	403	3367	314	61	-1	
5	1	14	1	5	1	403	3376	53	37	95	to
5	1	14	1	5	2	483	3368	50	47	95	di
5	1	14	1	5	3	561	3367	156	61	96	legge:
2	1	15	0	0	0	400	3476	1191	829	-1	
3	1	15	1	0	0	400	3476	1191	695	-1	
4	1	15	1	1	0	497	3476	1090	63	-1	
5	1	15	1	1	1	497	3476	46	45	92	S.
5	1	15	1	1	2	585	3477	119	46	93	1589
5	1	15	1	1	3	733	3500	34	5	84	—
5	1	15	1	1	4	796	3479	385	46	96	«Conversione
5	1	15	1	1	5	1213	3481	54	44	96	in
5	1	15	1	1	6	1299	3477	158	62	96	legge,
5	1	15	1	1	7	1489	3495	98	32	96	con
4	1	15	1	2	0	401	3545	1187	66	-1	
5	1	15	1	2	1	401	3545	403	55	96	modificazioni,
5	1	15	1	2	2	824	3547	85	48	96	del
5	1	15	1	2	3	931	3548	378	63	96	decreto-legge
5	1	15	1	2	4	1332	3553	27	43	96	2
5	1	15	1	2	5	1380	3551	208	46	96	ottobre
4	1	15	1	3	0	408	3620	1183	60	-1	
5	1	15	1	3	1	408	3620	135	49	96	1981,
5	1	15	1	3	2	564	3635	47	32	96	n.
5	1	15	1	3	3	636	3621	104	50	95	546,
5	1	15	1	3	4	761	3631	211	37	96	recante
5	1	15	1	3	5	996	3620	339	60	96	disposizioni
5	1	15	1	3	6	1357	3625	54	44	93	in
5	1	15	1	3	7	1433	3632	158	37	91	mate-
4	1	15	1	4	0	401	3689	1190	63	-1	
5	1	15	1	4	1	401	3692	78	44	96	ria
5	1	15	1	4	2	503	3689	50	46	96	di
5	1	15	1	4	3	580	3692	225	56	96	imposte
5	1	15	1	4	4	831	3691	50	48	96	di
5	1	15	1	4	5	909	3691	142	48	96	bollo
5	1	15	1	4	6	1076	3692	131	60	96	sugli
5	1	15	1	4	7	1233	3696	91	44	96	atti
5	1	15	1	4	8	1349	3711	28	29	92	e
5	1	15	1	4	9	1403	3692	188	48	92	forma-
4	1	15	1	5	0	401	3757	1190	66	-1	
5	1	15	1	5	1	401	3757	91	48	96	lità
5	1	15	1	5	2	515	3759	198	49	97	relativi
5	1	15	1	5	3	737	3765	48	43	96	ai
5	1	15	1	5	4	807	3761	372	48	96	trasferimenti
5	1	15	1	5	5	1205	3763	136	60	93	degli
5	1	15	1	5	6	1364	3767	227	44	88	autovei-
4	1	15	1	6	0	403	3829	1188	62	-1	
5	1	15	1	6	1	403	3829	116	52	96	coli,
5	1	15	1	6	2	535	3829	52	48	96	di
5	1	15	1	6	3	604	3835	195	56	96	regime
5	1	15	1	6	4	816	3831	179	49	96	fiscale
5	1	15	1	6	5	1012	3832	136	48	96	delle
5	1	15	1	6	6	1165	3835	243	46	93	cambiali
5	1	15	1	6	7	1427	3844	164	37	92	accet-
4	1	15	1	7	0	400	3901	1191	51	-1	
5	1	15	1	7	1	400	3909	105	39	96	tate
5	1	15	1	7	2	532	3901	65	47	96	da
5	1	15	1	7	3	621	3903	212	48	96	aziende
5	1	15	1	7	4	860	3904	63	47	96	ed
5	1	15	1	7	5	949	3907	184	44	96	istituti
5	1	15	1	7	6	1160	3904	52	48	96	di
5	1	15	1	7	7	1237	3904	202	48	93	credito
5	1	15	1	7	8	1464	3921	127	31	92	non-
4	1	15	1	8	0	401	3972	1190	60	-1	
5	1	15	1	8	1	401	3972	98	47	96	ché
5	1	15	1	8	2	525	3972	52	48	96	di
5	1	15	1	8	3	604	3973	383	59	96	adeguamento
5	1	15	1	8	4	1013	3973	139	50	96	della
5	1	15	1	8	5	1177	3979	198	44	96	misura
5	1	15	1	8	6	1400	3976	84	47	93	dei
5	1	15	1	8	7	1513	3993	78	31	92	ca-
4	1	15	1	9	0	400	4043	1191	61	-1	
5	1	15	1	9	1	400	4047	127	42	91	noni
5	1	15	1	9	2	572	4043	308	49	96	demaniali»
5	1	15	1	9	3	929	4045	291	59	96	(approvato
5	1	15	1	9	4	1263	4047	82	46	96	dal
5	1	15	1	9	5	1387	4048	204	52	96	Senato)
4	1	15	1	10	0	405	4113	179	58	-1	
5	1	15	1	10	1	405	4113	179	58	94	(2959).
3	1	15	2	0	0	403	4187	1182	118	-1	
4	1	15	2	1	0	465	4187	1120	54	-1	
5	1	15	2	1	1	465	4187	63	45	96	Se
5	1	15	2	1	2	560	4203	107	30	96	non
5	1	15	2	1	3	696	4189	49	44	96	vi
5	1	15	2	1	4	777	4204	131	29	96	sono
5	1	15	2	1	5	940	4188	276	53	96	obiezioni,
5	1	15	2	1	6	1245	4192	202	45	96	rimane
5	1	15	2	1	7	1479	4193	106	43	95	così
4	1	15	2	2	0	403	4257	244	48	-1	
5	1	15	2	2	1	403	4257	244	48	96	stabilito.
2	1	16	0	0	0	499	4364	617	55	-1	
3	1	16	1	0	0	499	4364	617	55	-1	
4	1	16	1	1	0	499	4364	617	55	-1	
5	1	16	1	1	1	499	4364	130	49	96	(Così
5	1	16	1	1	2	656	4368	188	44	95	rimane
5	1	16	1	1	3	868	4365	248	54	95	stabilito).
2	1	17	0	0	0	1633	720	18	3699	-1	
3	1	17	1	0	0	1633	720	18	3699	-1	
4	1	17	1	1	0	1633	720	18	3699	-1	
5	1	17	1	1	1	1633	720	18	3699	95	 
2	1	18	0	0	0	1679	725	1189	148	-1	
3	1	18	1	0	0	1679	725	1189	148	-1	
4	1	18	1	1	0	1679	725	1189	64	-1	
5	1	18	1	1	1	1679	725	273	49	93	Modifica
5	1	18	1	1	2	1967	726	540	62	77	nell’assegnazione
5	1	18	1	1	3	2523	728	57	48	96	di
5	1	18	1	1	4	2596	737	272	52	96	proposte
4	1	18	1	2	0	1740	794	1127	79	-1	
5	1	18	1	2	1	1740	797	57	48	96	di
5	1	18	1	2	2	1823	797	153	63	96	legge
5	1	18	1	2	3	2003	816	32	30	96	a
5	1	18	1	2	4	2063	794	408	54	96	Commissioni
5	1	18	1	2	5	2496	802	58	44	96	in
5	1	18	1	2	6	2580	798	135	50	93	sede
5	1	18	1	2	7	2742	798	125	75	58	legi.
2	1	19	0	0	0	1739	868	481	86	-1	
3	1	19	1	0	0	1739	868	481	86	-1	
4	1	19	1	1	0	1739	868	214	49	-1	
5	1	19	1	1	1	1739	868	214	49	92	slativa.
4	1	19	1	2	0	2217	933	3	21	-1	
5	1	19	1	2	1	2217	933	3	21	69	I
2	1	20	0	0	0	2219	956	2	13	-1	
3	1	20	1	0	0	2219	956	2	13	-1	
4	1	20	1	1	0	2219	956	2	13	-1	
5	1	20	1	1	1	2219	956	2	13	60	|
2	1	21	0	0	0	1671	1016	1196	873	-1	
3	1	21	1	0	0	1675	1016	1192	472	-1	
4	1	21	1	1	0	1740	1016	1126	48	-1	
5	1	21	1	1	1	1740	1016	412	46	95	PRESIDENTE.
5	1	21	1	1	2	2201	1017	68	44	96	La
5	1	21	1	1	3	2315	1017	118	45	94	XIII
5	1	21	1	1	4	2480	1018	386	46	96	Commissione
4	1	21	1	2	0	1677	1085	1190	60	-1	
5	1	21	1	2	1	1677	1094	344	51	96	permanente
5	1	21	1	2	2	2041	1085	239	56	96	(Lavoro)
5	1	21	1	2	3	2299	1085	68	48	96	ha
5	1	21	1	2	4	2381	1085	250	49	96	richiesto
5	1	21	1	2	5	2648	1085	96	49	96	che
5	1	21	1	2	6	2762	1089	16	44	92	i
5	1	21	1	2	7	2794	1104	73	30	92	se-
4	1	21	1	3	0	1677	1156	1189	62	-1	
5	1	21	1	3	1	1677	1158	178	58	96	guenti
5	1	21	1	3	2	1873	1158	226	60	96	progetti
5	1	21	1	3	3	2119	1157	53	48	97	di
5	1	21	1	3	4	2193	1157	155	60	95	legge,
5	1	21	1	3	5	2369	1156	343	50	93	attualmente
5	1	21	1	3	6	2732	1174	134	32	92	asse-
4	1	21	1	4	0	1676	1228	1191	60	-1	
5	1	21	1	4	1	1676	1229	141	59	92	gnati
5	1	21	1	4	2	1848	1228	100	48	96	alla
5	1	21	1	4	3	1977	1230	66	46	95	IV
5	1	21	1	4	4	2072	1230	385	47	96	Commissione
5	1	21	1	4	5	2492	1229	288	56	96	(Giustizia)
5	1	21	1	4	6	2814	1232	53	44	96	in
4	1	21	1	5	0	1676	1299	1191	60	-1	
5	1	21	1	5	1	1676	1299	125	48	96	sede
5	1	21	1	5	2	1828	1299	296	60	96	legislativa,
5	1	21	1	5	3	2151	1303	148	45	95	siano
5	1	21	1	5	4	2325	1303	182	46	93	invece
5	1	21	1	5	5	2532	1300	208	49	92	deferiti
5	1	21	1	5	6	2766	1300	101	49	96	alla
4	1	21	1	6	0	1675	1371	1191	61	-1	
5	1	21	1	6	1	1675	1380	342	49	96	competenza
5	1	21	1	6	2	2035	1375	284	57	96	congiunta
5	1	21	1	6	3	2337	1371	135	49	96	delle
5	1	21	1	6	4	2492	1372	103	48	92	due
5	1	21	1	6	5	2615	1375	251	45	90	Commis-
4	1	21	1	7	0	1676	1444	148	44	-1	
5	1	21	1	7	1	1676	1444	148	44	96	sioni:
3	1	21	2	0	0	1671	1548	1195	341	-1	
4	1	21	2	1	0	1737	1548	1129	63	-1	
5	1	21	2	1	1	1737	1552	152	44	84	MoRA
5	1	21	2	1	2	1915	1548	65	49	96	ed
5	1	21	2	1	3	2005	1549	131	48	96	altri:
5	1	21	2	1	4	2164	1548	283	49	96	«Modifica
5	1	21	2	1	5	2472	1549	138	51	95	della
5	1	21	2	1	6	2632	1549	147	62	96	legge
5	1	21	2	1	7	2803	1553	63	46	96	20
4	1	21	2	2	0	1675	1621	1188	56	-1	
5	1	21	2	2	1	1675	1621	284	48	96	settembre
5	1	21	2	2	2	1988	1624	131	53	96	1980,
5	1	21	2	2	3	2143	1639	46	30	96	n.
5	1	21	2	2	4	2213	1624	104	53	96	576,
5	1	21	2	2	5	2340	1632	355	39	93	concernente
5	1	21	2	2	6	2718	1623	145	48	91	rifor-
4	1	21	2	3	0	1673	1692	1189	64	-1	
5	1	21	2	3	1	1673	1709	87	31	96	ma
5	1	21	2	3	2	1804	1692	85	48	96	del
5	1	21	2	3	3	1936	1695	213	46	95	sistema
5	1	21	2	3	4	2192	1692	384	61	96	previdenziale
5	1	21	2	3	5	2620	1693	242	63	96	forense»
4	1	21	2	4	0	1676	1763	1184	61	-1	
5	1	21	2	4	1	1676	1763	164	56	96	(2663)
5	1	21	2	4	2	1869	1765	114	55	96	(con
5	1	21	2	4	3	2005	1781	179	43	96	parere
5	1	21	2	4	4	2211	1764	130	49	96	della
5	1	21	2	4	5	2365	1769	27	43	96	I
5	1	21	2	4	6	2416	1781	25	31	33	e
5	1	21	2	4	7	2455	1764	144	49	33	della
5	1	21	2	4	8	2624	1769	236	44	91	Commis-
4	1	21	2	5	0	1671	1836	178	53	-1	
5	1	21	2	5	1	1671	1836	178	53	95	sione);
2	1	22	0	0	0	1665	1941	1213	690	-1	
3	1	22	1	0	0	1665	1941	1213	418	-1	
4	1	22	1	1	0	1736	1941	1142	62	-1	
5	1	22	1	1	1	1736	1945	176	43	48	IcHINo
5	1	22	1	1	2	1937	1943	64	46	96	ed
5	1	22	1	1	3	2028	1943	131	48	96	altri:
5	1	22	1	1	4	2185	1945	474	58	80	«Interpretazione
5	1	22	1	1	5	2686	1941	192	51	91	auten-
4	1	22	1	2	0	1672	2012	1191	64	-1	
5	1	22	1	2	1	1672	2016	103	45	96	tica
5	1	22	1	2	2	1797	2012	342	49	49	dell'articolo
5	1	22	1	2	3	2163	2017	60	44	96	24
5	1	22	1	2	4	2245	2013	138	50	96	della
5	1	22	1	2	5	2405	2015	145	61	96	legge
5	1	22	1	2	6	2571	2017	63	46	93	20
5	1	22	1	2	7	2655	2024	208	40	91	settem-
4	1	22	1	3	0	1671	2084	1191	56	-1	
5	1	22	1	3	1	1671	2084	93	48	96	bre
5	1	22	1	3	2	1787	2087	132	53	96	1980,
5	1	22	1	3	3	1936	2101	45	31	96	n.
5	1	22	1	3	4	2000	2088	104	52	96	576,
5	1	22	1	3	5	2121	2096	354	39	96	concernente
5	1	22	1	3	6	2491	2085	219	50	96	riforma
5	1	22	1	3	7	2723	2085	139	50	96	della
4	1	22	1	4	0	1671	2156	1189	63	-1	
5	1	22	1	4	1	1671	2156	314	60	96	previdenza
5	1	22	1	4	2	2011	2156	210	49	96	forense
5	1	22	1	4	3	2249	2175	27	30	96	e
5	1	22	1	4	4	2304	2157	251	50	96	modifica
5	1	22	1	4	5	2580	2157	138	62	93	degli
5	1	22	1	4	6	2746	2161	114	46	92	arti-
4	1	22	1	5	0	1671	2228	1188	61	-1	
5	1	22	1	5	1	1671	2228	102	48	96	coli
5	1	22	1	5	2	1795	2231	60	45	96	26
5	1	22	1	5	3	1877	2245	28	31	96	e
5	1	22	1	5	4	1927	2231	61	44	96	29
5	1	22	1	5	5	2009	2228	140	48	96	della
5	1	22	1	5	6	2169	2239	166	38	96	stessa
5	1	22	1	5	7	2356	2229	175	60	96	legge»
5	1	22	1	5	8	2555	2229	165	56	96	(2706)
5	1	22	1	5	9	2744	2231	115	56	96	(con
4	1	22	1	6	0	1665	2299	1067	60	-1	
5	1	22	1	6	1	1665	2316	178	43	96	parere
5	1	22	1	6	2	1868	2299	131	49	96	della
5	1	22	1	6	3	2023	2304	26	43	95	I
5	1	22	1	6	4	2071	2317	25	30	96	e
5	1	22	1	6	5	2121	2300	132	48	93	della
5	1	22	1	6	6	2276	2304	43	44	93	V
5	1	22	1	6	7	2339	2301	393	56	96	Commissione).
3	1	22	2	0	0	1669	2371	1191	260	-1	
4	1	22	2	1	0	1732	2371	1128	62	-1	
5	1	22	2	1	1	1732	2373	201	46	96	Tenuto
5	1	22	2	1	2	1953	2380	159	39	96	conto
5	1	22	2	1	3	2132	2371	139	48	96	della
5	1	22	2	1	4	2289	2375	220	44	96	materia
5	1	22	2	1	5	2527	2381	209	52	93	oggetto
5	1	22	2	1	6	2756	2371	104	49	92	del-
4	1	22	2	2	0	1671	2441	1189	62	-1	
5	1	22	2	2	1	1671	2441	48	48	96	le
5	1	22	2	2	2	1736	2451	252	52	96	proposte
5	1	22	2	2	3	2004	2441	53	48	96	di
5	1	22	2	2	4	2073	2441	158	62	96	legge,
5	1	22	2	2	5	2248	2441	35	48	96	il
5	1	22	2	2	6	2300	2443	302	48	96	Presidente
5	1	22	2	2	7	2618	2443	138	48	93	della
5	1	22	2	2	8	2774	2445	86	46	92	Ca-
4	1	22	2	3	0	1669	2513	1190	60	-1	
5	1	22	2	3	1	1669	2529	147	31	96	mera
5	1	22	2	3	2	1837	2516	186	45	96	ritiene
5	1	22	2	3	3	2045	2513	54	47	96	di
5	1	22	2	3	4	2120	2524	155	49	96	poter
5	1	22	2	3	5	2295	2513	289	60	96	accogliere
5	1	22	2	3	6	2607	2515	49	46	92	la
5	1	22	2	3	7	2678	2513	181	50	92	richie-
4	1	22	2	4	0	1671	2593	90	38	-1	
5	1	22	2	4	1	1671	2593	90	38	95	sta.
2	1	23	0	0	0	1720	2837	1052	127	-1	
3	1	23	1	0	0	1720	2837	1052	127	-1	
4	1	23	1	1	0	1720	2837	1052	68	-1	
5	1	23	1	1	1	1720	2848	411	57	95	Assegnazione
5	1	23	1	1	2	2157	2837	59	54	96	di
