level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	10	1	7	1	651	1063	314	54	84	disingannato.
5	1	10	1	7	2	989	1063	136	44	96	Credo
5	1	10	1	7	3	1145	1077	79	42	96	per
5	1	10	1	7	4	1245	1077	291	41	95	conseguenza
5	1	10	1	7	5	1556	1063	77	44	96	che
5	1	10	1	7	6	1663	1063	36	43	96	si
5	1	10	1	7	7	1733	1062	140	45	96	debba
4	1	10	1	8	0	651	1130	1220	57	-1	
5	1	10	1	8	1	651	1133	220	53	91	aspettare
5	1	10	1	8	2	891	1131	77	43	81	cho
5	1	10	1	8	3	983	1130	42	45	96	la
5	1	10	1	8	4	1047	1134	117	43	96	tassa
5	1	10	1	8	5	1184	1131	131	46	96	abbia
5	1	10	1	8	6	1333	1133	167	54	96	ripreso
5	1	10	1	8	7	1528	1131	32	44	96	il
5	1	10	1	8	8	1589	1143	78	34	96	suo
5	1	10	1	8	9	1695	1134	176	51	96	assetto,
4	1	10	1	9	0	649	1199	1223	56	-1	
5	1	10	1	9	1	649	1199	142	54	93	prima
5	1	10	1	9	2	811	1199	366	56	89	d’intraprendere
5	1	10	1	9	3	1197	1201	127	45	96	nuovi
5	1	10	1	9	4	1339	1201	128	42	96	studi.
5	1	10	1	9	5	1489	1199	96	46	96	Non
5	1	10	1	9	6	1605	1199	55	46	96	ho
5	1	10	1	9	7	1680	1199	87	44	92	mai
5	1	10	1	9	8	1779	1211	93	43	91	spe-
4	1	10	1	10	0	649	1266	1219	57	-1	
5	1	10	1	10	1	649	1269	98	44	93	rato
5	1	10	1	10	2	768	1266	231	47	89	l’aumento
5	1	10	1	10	3	1037	1267	46	43	96	di
5	1	10	1	10	4	1119	1270	54	41	96	20
5	1	10	1	10	5	1215	1269	160	45	96	milioni
5	1	10	1	10	6	1412	1281	79	42	96	per
5	1	10	1	10	7	1524	1270	264	41	95	mutamento
5	1	10	1	10	8	1824	1267	44	43	95	di
4	1	10	1	11	0	648	1334	1216	56	-1	
5	1	10	1	11	1	648	1337	115	40	96	tasso
5	1	10	1	11	2	785	1347	51	31	96	su
5	1	10	1	11	3	857	1337	152	53	95	questa
5	1	10	1	11	4	1044	1335	193	55	95	materia,
5	1	10	1	11	5	1272	1349	71	30	96	ma
5	1	10	1	11	6	1377	1335	16	43	96	i
5	1	10	1	11	7	1424	1335	195	44	93	risultati
5	1	10	1	11	8	1648	1334	216	56	86	dell’espe-
4	1	10	1	12	0	648	1402	1221	57	-1	
5	1	10	1	12	1	648	1402	143	45	96	rienza
5	1	10	1	12	2	811	1415	200	43	77	saranno,
5	1	10	1	12	3	1041	1415	27	32	96	a
5	1	10	1	12	4	1103	1415	78	34	96	suo
5	1	10	1	12	5	1216	1406	159	53	93	tempo,
5	1	10	1	12	6	1409	1403	236	56	8	presontati
5	1	10	1	12	7	1679	1403	85	46	93	alla
5	1	10	1	12	8	1793	1403	76	44	91	Ca-
4	1	10	1	13	0	649	1482	131	33	-1	
5	1	10	1	13	1	649	1482	131	33	77	mera.
3	1	10	2	0	0	643	1538	1229	939	-1	
4	1	10	2	1	0	705	1538	1166	56	-1	
5	1	10	2	1	1	705	1538	171	51	96	Quanto
5	1	10	2	1	2	897	1538	368	56	15	all'applicazione
5	1	10	2	1	3	1284	1539	68	44	96	del
5	1	10	2	1	4	1372	1539	248	55	96	monopolio
5	1	10	2	1	5	1636	1538	68	44	93	dei
5	1	10	2	1	6	1724	1538	147	45	91	tabac-
4	1	10	2	2	0	651	1606	1221	57	-1	
5	1	10	2	2	1	651	1606	69	44	96	chi
5	1	10	2	2	2	739	1606	45	44	96	in
5	1	10	2	2	3	804	1606	145	44	96	Sicilia
5	1	10	2	2	4	969	1607	126	44	93	credo
5	1	10	2	2	5	1116	1607	167	44	89	d’avere
5	1	10	2	2	6	1309	1607	250	56	96	adempiuto
5	1	10	2	2	7	1592	1606	280	45	96	fermamente
4	1	10	2	3	0	648	1674	1223	56	-1	
5	1	10	2	3	1	648	1687	24	31	92	e
5	1	10	2	3	2	695	1674	226	45	91	lealmente
5	1	10	2	3	3	940	1689	27	30	96	a
5	1	10	2	3	4	985	1678	115	41	96	tutto
5	1	10	2	3	5	1123	1675	140	55	96	quello
5	1	10	2	3	6	1285	1675	78	44	96	che
5	1	10	2	3	7	1381	1675	58	44	96	ho
5	1	10	2	3	8	1459	1687	221	43	96	promesso
5	1	10	2	3	9	1700	1675	44	44	96	in
5	1	10	2	3	10	1760	1675	111	44	96	fatto
4	1	10	2	4	0	648	1743	1220	56	-1	
5	1	10	2	4	1	648	1743	45	43	96	di
5	1	10	2	4	2	713	1745	338	54	96	temperamenti.
5	1	10	2	4	3	1084	1745	20	42	96	I
5	1	10	2	4	4	1141	1745	136	44	96	nostri
5	1	10	2	4	5	1297	1745	194	54	96	prodotti
5	1	10	2	4	6	1519	1743	141	46	96	hanno
5	1	10	2	4	7	1692	1743	97	46	96	colà
5	1	10	2	4	8	1809	1757	59	30	96	un
4	1	10	2	5	0	648	1811	1216	46	-1	
5	1	10	2	5	1	648	1814	200	41	96	aumento
5	1	10	2	5	2	880	1811	41	43	96	di
5	1	10	2	5	3	951	1811	176	46	96	vendita
5	1	10	2	5	4	1156	1813	115	44	96	assai
5	1	10	2	5	5	1293	1813	328	44	96	considerevole.
5	1	10	2	5	6	1653	1811	80	44	95	Nel
5	1	10	2	5	7	1756	1814	108	41	95	1873
4	1	10	2	6	0	647	1878	1222	56	-1	
5	1	10	2	6	1	647	1878	250	45	91	vendemmo
5	1	10	2	6	2	909	1891	78	43	96	per
5	1	10	2	6	3	1004	1882	181	52	96	103,000
5	1	10	2	6	4	1200	1881	79	44	96	lire
5	1	10	2	6	5	1293	1881	43	42	15	di
5	1	10	2	6	6	1347	1879	198	46	15	tabacchi
5	1	10	2	6	7	1560	1879	225	55	91	nell’isola,
5	1	10	2	6	8	1800	1879	69	43	97	nel
4	1	10	2	7	0	651	1947	1217	55	-1	
5	1	10	2	7	1	651	1949	110	41	79	18374
5	1	10	2	7	2	780	1959	76	43	96	per
5	1	10	2	7	3	876	1947	80	44	96	lire
5	1	10	2	7	4	977	1950	196	52	96	306,000,
5	1	10	2	7	5	1195	1949	70	42	94	nel
5	1	10	2	7	6	1291	1950	105	41	94	1875
5	1	10	2	7	7	1421	1949	130	42	95	infine
5	1	10	2	7	8	1581	1961	54	30	95	ne
5	1	10	2	7	9	1669	1947	199	46	96	abbiamo
4	1	10	2	8	0	648	2014	1221	56	-1	
5	1	10	2	8	1	648	2014	181	45	96	venduto
5	1	10	2	8	2	849	2027	76	43	93	per
5	1	10	2	8	3	949	2017	222	53	91	1,451,000
5	1	10	2	8	4	1185	2017	91	42	96	lire.
5	1	10	2	8	5	1293	2015	92	44	96	Due
5	1	10	2	8	6	1405	2015	278	44	96	manifatture
5	1	10	2	8	7	1701	2027	108	32	96	sono
5	1	10	2	8	8	1824	2017	45	41	96	in
4	1	10	2	9	0	647	2082	1221	56	-1	
5	1	10	2	9	1	647	2083	281	54	96	costruzione,
5	1	10	2	9	2	951	2097	84	29	96	una
5	1	10	2	9	3	1068	2097	25	30	96	a
5	1	10	2	9	4	1127	2083	210	55	96	Palermo,
5	1	10	2	9	5	1372	2083	140	44	94	l’altra
5	1	10	2	9	6	1540	2097	27	30	96	a
5	1	10	2	9	7	1599	2082	201	45	93	Messina.
5	1	10	2	9	8	1831	2083	37	43	96	A
4	1	10	2	10	0	647	2149	1221	57	-1	
5	1	10	2	10	1	647	2149	180	45	95	Catania
5	1	10	2	10	2	861	2151	39	43	96	si
5	1	10	2	10	3	935	2153	222	53	96	compiono
5	1	10	2	10	4	1197	2151	224	44	15	d'accordo
5	1	10	2	10	5	1443	2151	66	43	96	col
5	1	10	2	10	6	1547	2151	230	55	96	municipio
5	1	10	2	10	7	1809	2151	59	55	96	gli
4	1	10	2	11	0	643	2217	1220	57	-1	
5	1	10	2	11	1	643	2217	81	44	95	atti
5	1	10	2	11	2	745	2218	211	44	94	necessari
5	1	10	2	11	3	976	2231	75	43	95	per
5	1	10	2	11	4	1067	2219	42	44	95	la
5	1	10	2	11	5	1125	2219	270	43	95	costruzione
5	1	10	2	11	6	1405	2219	44	42	95	di
5	1	10	2	11	7	1465	2231	86	32	96	una
5	1	10	2	11	8	1567	2218	296	45	92	manifattura.
4	1	10	2	12	0	647	2283	1217	59	-1	
5	1	10	2	12	1	647	2283	114	46	96	Sette
5	1	10	2	12	2	781	2287	235	54	96	magazzini
5	1	10	2	12	3	1036	2286	44	44	97	di
5	1	10	2	12	4	1101	2287	202	55	96	deposito
5	1	10	2	12	5	1333	2287	156	43	96	furono
5	1	10	2	12	6	1521	2286	206	55	96	stabiliti;
5	1	10	2	12	7	1759	2299	22	31	92	e
5	1	10	2	12	8	1813	2290	51	40	92	77
4	1	10	2	13	0	645	2351	1224	56	-1	
5	1	10	2	13	1	645	2351	46	44	96	di
5	1	10	2	13	2	711	2353	185	44	96	vendita.
5	1	10	2	13	3	932	2354	167	51	96	Quanto
5	1	10	2	13	4	1128	2354	83	44	96	alle
5	1	10	2	13	5	1231	2353	217	54	96	rivendite,
5	1	10	2	13	6	1479	2353	41	44	96	le
5	1	10	2	13	7	1540	2354	83	43	96	mie
5	1	10	2	13	8	1644	2353	225	45	96	istruzioni
4	1	10	2	14	0	645	2419	847	58	-1	
5	1	10	2	14	1	645	2419	154	44	97	furono
5	1	10	2	14	2	821	2421	44	42	96	di
5	1	10	2	14	3	884	2434	124	31	96	usare
5	1	10	2	14	4	1028	2422	39	43	96	le
5	1	10	2	14	5	1087	2422	209	55	96	maggiori
5	1	10	2	14	6	1316	2421	176	45	93	facilità.
3	1	10	3	0	0	647	2489	1222	668	-1	
4	1	10	3	1	0	701	2489	1166	56	-1	
5	1	10	3	1	1	701	2489	48	44	72	Io
5	1	10	3	1	2	771	2489	128	44	95	credo
5	1	10	3	1	3	920	2490	44	43	96	di
5	1	10	3	1	4	984	2502	87	31	96	non
5	1	10	3	1	5	1089	2493	148	52	83	potere
5	1	10	3	1	6	1263	2490	41	44	96	al
5	1	10	3	1	7	1337	2493	39	40	96	1°
5	1	10	3	1	8	1397	2489	132	56	87	luglio
5	1	10	3	1	9	1559	2489	308	56	96	precisamente
4	1	10	3	2	0	647	2557	1218	56	-1	
5	1	10	3	2	1	647	2558	170	43	96	attuare
5	1	10	3	2	2	856	2557	31	45	95	il
5	1	10	3	2	3	925	2558	247	55	96	monopolio
5	1	10	3	2	4	1208	2558	44	43	96	in
5	1	10	3	2	5	1287	2559	116	43	96	tutta
5	1	10	3	2	6	1437	2557	43	44	96	la
5	1	10	3	2	7	1509	2570	78	31	96	sua
5	1	10	3	2	8	1616	2557	249	45	94	estensione.
4	1	10	3	3	0	648	2625	1221	57	-1	
5	1	10	3	3	1	648	2625	136	44	96	Credo
5	1	10	3	3	2	809	2629	244	53	96	opportuno
5	1	10	3	3	3	1079	2626	44	45	96	di
5	1	10	3	3	4	1144	2626	229	44	96	accordare
5	1	10	3	3	5	1401	2638	162	31	96	ancora
5	1	10	3	3	6	1591	2625	42	44	96	la
5	1	10	3	3	7	1661	2625	208	44	96	dilazione
4	1	10	3	4	0	651	2693	1218	54	-1	
5	1	10	3	4	1	651	2693	44	42	96	di
5	1	10	3	4	2	715	2706	60	29	96	un
5	1	10	3	4	3	789	2694	112	44	96	altro
5	1	10	3	4	4	917	2694	230	44	93	trimestre,
5	1	10	3	4	5	1164	2693	283	54	91	Proponendo
5	1	10	3	4	6	1461	2693	43	44	96	la
5	1	10	3	4	7	1519	2693	120	53	96	legge
5	1	10	3	4	8	1655	2693	68	42	96	del
5	1	10	3	4	9	1747	2695	122	52	96	1874,
4	1	10	3	5	0	647	2759	1221	58	-1	
5	1	10	3	5	1	647	2759	105	44	96	dissi
5	1	10	3	5	2	773	2761	78	42	96	che
5	1	10	3	5	3	877	2762	114	43	96	avrei
5	1	10	3	5	4	1009	2763	126	52	96	usato
5	1	10	3	5	5	1165	2761	116	44	96	modi
5	1	10	3	5	6	1309	2761	228	56	96	temperati
5	1	10	3	5	7	1567	2774	22	31	96	e
5	1	10	3	5	8	1609	2761	259	54	96	progressivi
4	1	10	3	6	0	649	2827	1220	58	-1	
5	1	10	3	6	1	649	2839	76	43	96	per
5	1	10	3	6	2	745	2827	248	47	96	introdurre
5	1	10	3	6	3	1025	2829	32	42	95	il
5	1	10	3	6	4	1077	2827	260	58	96	monopolio,
5	1	10	3	6	5	1375	2841	22	32	96	e
5	1	10	3	6	6	1431	2829	112	56	96	presi
5	1	10	3	6	7	1579	2829	81	42	96	due
5	1	10	3	6	8	1693	2829	100	44	96	anni
5	1	10	3	6	9	1825	2829	44	44	96	di
4	1	10	3	7	0	648	2895	1220	58	-1	
5	1	10	3	7	1	648	2897	144	53	96	tempo
5	1	10	3	7	2	828	2895	157	56	96	perchè
5	1	10	3	7	3	1020	2899	153	54	96	questo
5	1	10	3	7	4	1204	2897	249	56	96	monopolio
5	1	10	3	7	5	1485	2897	115	44	96	fosse
5	1	10	3	7	6	1628	2898	185	43	95	attuato.
5	1	10	3	7	7	1847	2898	21	43	96	I
4	1	10	3	8	0	647	2962	1221	59	-1	
5	1	10	3	8	1	647	2962	84	45	95	due
5	1	10	3	8	2	749	2965	102	44	96	anni
5	1	10	3	8	3	869	2966	187	44	96	scadono
5	1	10	3	8	4	1076	2966	32	43	96	il
5	1	10	3	8	5	1127	2965	138	56	96	primo
5	1	10	3	8	6	1285	2965	152	54	96	luglio;
5	1	10	3	8	7	1457	2965	43	44	95	io
5	1	10	3	8	8	1519	2963	126	46	96	credo
5	1	10	3	8	9	1665	2965	104	54	96	però
5	1	10	3	8	10	1792	2966	76	44	96	che
4	1	10	3	9	0	648	3033	1220	58	-1	
5	1	10	3	9	1	648	3034	65	41	96	tre
5	1	10	3	9	2	733	3034	106	44	96	mesi
5	1	10	3	9	3	859	3034	128	57	96	dopo,
5	1	10	3	9	4	1008	3034	31	45	96	il
5	1	10	3	9	5	1059	3033	248	57	96	monopolio
5	1	10	3	9	6	1320	3033	103	45	94	avrà
5	1	10	3	9	7	1433	3035	128	43	96	avuto
5	1	10	3	9	8	1579	3033	44	44	96	la
5	1	10	3	9	9	1639	3046	76	32	96	sua
5	1	10	3	9	10	1731	3033	137	46	96	intera
4	1	10	3	10	0	648	3098	753	64	-1	
5	1	10	3	10	1	648	3098	260	64	82	attuazione.
3	1	10	4	0	0	648	3169	1224	466	-1	
4	1	10	4	1	0	705	3169	1159	57	-1	
5	1	10	4	1	1	705	3169	36	42	96	E
5	1	10	4	1	2	763	3171	160	54	95	quanto
5	1	10	4	1	3	944	3170	85	45	96	alla
5	1	10	4	1	4	1049	3170	276	45	96	coltivazione
5	1	10	4	1	5	1345	3170	70	44	96	del
5	1	10	4	1	6	1449	3170	192	56	96	tabacco,
5	1	10	4	1	7	1673	3182	119	33	96	come
5	1	10	4	1	8	1821	3171	43	44	96	io
4	1	10	4	2	0	648	3237	1221	58	-1	
5	1	10	4	2	1	648	3238	72	55	93	già
5	1	10	4	2	2	752	3237	159	45	92	indicai
5	1	10	4	2	3	943	3239	153	56	96	allora,
5	1	10	4	2	4	1128	3253	24	30	95	e
5	1	10	4	2	5	1185	3251	119	32	96	come
5	1	10	4	2	6	1339	3239	154	44	96	risulta
5	1	10	4	2	7	1527	3239	193	44	96	evidente
5	1	10	4	2	8	1749	3239	120	46	97	dallo
4	1	10	4	3	0	648	3306	1219	56	-1	
5	1	10	4	3	1	648	3306	144	43	96	studio
5	1	10	4	3	2	813	3306	44	43	93	di
5	1	10	4	3	3	877	3311	152	51	79	quasta
5	1	10	4	3	4	1061	3307	194	55	96	materia,
5	1	10	4	3	5	1275	3321	96	30	96	essa
5	1	10	4	3	6	1404	3319	185	32	93	accenna
5	1	10	4	3	7	1623	3307	72	55	96	già
5	1	10	4	3	8	1721	3307	58	44	96	ad
5	1	10	4	3	9	1807	3321	60	30	96	un
4	1	10	4	4	0	649	3375	1220	56	-1	
5	1	10	4	4	1	649	3386	227	43	96	progresso
5	1	10	4	4	2	895	3377	217	53	85	notevole;
5	1	10	4	4	3	1133	3389	24	32	96	e
5	1	10	4	4	4	1176	3389	87	30	96	non
5	1	10	4	4	5	1281	3375	94	46	96	solo
5	1	10	4	4	6	1409	3375	38	44	96	si
5	1	10	4	4	7	1483	3375	22	44	96	è
5	1	10	4	4	8	1540	3375	241	56	96	sviluppata
5	1	10	4	4	9	1811	3389	58	30	96	un
4	1	10	4	5	0	649	3441	1222	58	-1	
5	1	10	4	5	1	649	3441	72	54	90	po’
5	1	10	4	5	2	752	3442	75	55	96	più
5	1	10	4	5	3	860	3443	44	43	96	in
5	1	10	4	5	4	939	3447	153	52	96	questo
5	1	10	4	5	5	1125	3445	127	42	96	breve
5	1	10	4	5	6	1281	3446	158	52	95	tempo,
5	1	10	4	5	7	1473	3455	71	32	96	ma
5	1	10	4	5	8	1577	3446	114	41	96	tutte
5	1	10	4	5	9	1724	3445	39	44	93	le
5	1	10	4	5	10	1795	3445	76	44	92	do-
4	1	10	4	6	0	651	3511	1220	56	-1	
5	1	10	4	6	1	651	3511	153	43	92	mande
5	1	10	4	6	2	824	3511	44	44	96	di
5	1	10	4	6	3	901	3513	278	45	96	coltivazione
5	1	10	4	6	4	1211	3513	132	42	96	fanno
5	1	10	4	6	5	1380	3511	149	44	96	vedere
5	1	10	4	6	6	1564	3523	120	32	96	come
5	1	10	4	6	7	1712	3511	32	44	93	il
5	1	10	4	6	8	1773	3525	98	42	92	pro-
4	1	10	4	7	0	652	3577	1220	58	-1	
5	1	10	4	7	1	652	3577	188	56	92	duttore,
5	1	10	4	7	2	861	3579	142	46	93	sicuro
5	1	10	4	7	3	1024	3581	184	54	90	oggimai
5	1	10	4	7	4	1228	3581	44	42	96	di
5	1	10	4	7	5	1300	3593	124	32	96	avere
5	1	10	4	7	6	1457	3593	70	32	60	un.
5	1	10	4	7	7	1545	3582	271	53	60	compratore
5	1	10	4	7	8	1845	3593	27	32	89	a
2	1	11	0	0	0	651	3647	1238	58	-1	
3	1	11	1	0	0	651	3647	1238	58	-1	
4	1	11	1	1	0	651	3647	1238	58	-1	
5	1	11	1	1	1	651	3647	141	55	96	prezzi
5	1	11	1	1	2	812	3649	273	53	96	ragionevoli,
5	1	11	1	1	3	1107	3649	37	44	95	si
5	1	11	1	1	4	1164	3653	232	41	96	avventura
5	1	11	1	1	5	1416	3650	73	55	96	più
5	1	11	1	1	6	1509	3649	280	45	96	sicuramente
5	1	11	1	1	7	1817	3650	72	49	36	ad.
2	1	12	0	0	0	652	3714	1227	595	-1	
3	1	12	1	0	0	652	3714	1220	123	-1	
4	1	12	1	1	0	652	3714	1220	60	-1	
5	1	12	1	1	1	652	3714	217	57	95	applicare
5	1	12	1	1	2	889	3727	86	32	96	una
5	1	12	1	1	3	995	3719	124	52	96	parte
5	1	12	1	1	4	1140	3717	71	44	96	del
5	1	12	1	1	5	1231	3730	77	32	96	suo
5	1	12	1	1	6	1329	3721	171	41	96	terreno
5	1	12	1	1	7	1519	3731	25	31	96	a
5	1	12	1	1	8	1560	3721	153	52	96	questa
5	1	12	1	1	9	1732	3718	140	56	96	specie
4	1	12	1	2	0	653	3783	250	54	-1	
5	1	12	1	2	1	653	3785	48	52	96	di
5	1	12	1	2	2	723	3783	180	44	95	coltura.
3	1	12	2	0	0	653	3850	1226	459	-1	
4	1	12	2	1	0	711	3850	1162	61	-1	
5	1	12	2	1	1	711	3851	36	46	96	Il
5	1	12	2	1	2	767	3851	106	44	96	lotto
5	1	12	2	1	3	895	3850	40	43	96	ci
5	1	12	2	1	4	955	3850	121	45	93	diede
5	1	12	2	1	5	1097	3857	227	53	93	2,700,000
5	1	12	2	1	6	1344	3854	79	45	95	lire
5	1	12	2	1	7	1443	3855	76	56	96	più
5	1	12	2	1	8	1537	3854	79	45	96	che
5	1	12	2	1	9	1645	3855	70	43	96	nel
5	1	12	2	1	10	1753	3855	120	44	63	1874.
4	1	12	2	2	0	653	3917	1220	61	-1	
5	1	12	2	2	1	653	3922	74	43	96	Ma
5	1	12	2	2	2	761	3919	67	46	96	ciò
5	1	12	2	2	3	864	3919	181	55	96	dipende
5	1	12	2	2	4	1073	3921	55	42	96	da
5	1	12	2	2	5	1163	3935	85	31	96	una
5	1	12	2	2	6	1281	3917	271	61	96	regolazione
5	1	12	2	2	7	1587	3923	42	43	96	di
5	1	12	2	2	8	1660	3923	213	44	94	arretrati.
4	1	12	2	3	0	655	3987	1222	59	-1	
5	1	12	2	3	1	655	3990	109	44	96	Anzi
5	1	12	2	3	2	787	4002	44	31	95	se
5	1	12	2	3	3	852	3987	37	46	96	si
5	1	12	2	3	4	909	3987	162	56	96	guarda
5	1	12	2	3	5	1091	3987	32	44	95	il
5	1	12	2	3	6	1143	4002	108	41	93	puro
5	1	12	2	3	7	1272	3994	220	52	89	provento,
5	1	12	2	3	8	1509	3993	239	44	96	veramente
5	1	12	2	3	9	1768	3991	39	43	96	ci
5	1	12	2	3	10	1821	3991	56	46	77	dà
4	1	12	2	4	0	656	4057	1220	48	-1	
5	1	12	2	4	1	656	4058	85	43	96	due
5	1	12	2	4	2	760	4058	163	45	96	milioni
5	1	12	2	4	3	944	4057	44	42	95	di
5	1	12	2	4	4	1007	4067	138	31	96	meno.
5	1	12	2	4	5	1169	4057	71	42	96	Ma
5	1	12	2	4	6	1259	4059	182	44	96	siccome
5	1	12	2	4	7	1476	4059	41	43	95	le
5	1	12	2	4	8	1551	4059	153	46	96	vincite
5	1	12	2	4	9	1723	4058	153	45	96	furono
4	1	12	2	5	0	655	4125	1222	57	-1	
5	1	12	2	5	1	655	4129	178	50	96	quattro
5	1	12	2	5	2	856	4125	167	45	96	milioni
5	1	12	2	5	3	1043	4138	22	29	96	e
5	1	12	2	5	4	1085	4135	144	32	96	mezzo
5	1	12	2	5	5	1263	4125	45	44	96	di
5	1	12	2	5	6	1345	4139	142	43	96	meno,
