level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	10	1	2	5	1128	1461	53	48	96	la
5	1	10	1	2	6	1207	1461	116	48	93	loro
5	1	10	1	2	7	1348	1469	264	52	91	presenta-
4	1	10	1	3	0	416	1531	1116	50	-1	
5	1	10	1	3	1	416	1557	3	2	0	-
5	1	10	1	3	2	469	1531	152	50	93	zione
5	1	10	1	3	3	643	1531	229	48	95	all’altro
5	1	10	1	3	4	893	1547	154	32	96	ramo
5	1	10	1	3	5	1069	1531	86	48	96	del
5	1	10	1	3	6	1179	1533	353	48	96	Parlamento.
2	1	11	0	0	0	471	1677	1046	58	-1	
3	1	11	1	0	0	471	1677	1046	58	-1	
4	1	11	1	1	0	471	1677	1046	58	-1	
5	1	11	1	1	1	471	1679	160	44	57	DIiaNA
5	1	11	1	1	2	645	1678	367	55	91	BATTAGGIA,
5	1	11	1	1	3	1041	1678	295	57	95	Segretario,
5	1	11	1	1	4	1361	1677	156	58	96	legge:
2	1	12	0	0	0	408	1783	1207	275	-1	
3	1	12	1	0	0	408	1783	1207	275	-1	
4	1	12	1	1	0	469	1783	1146	62	-1	
5	1	12	1	1	1	469	1785	39	48	96	Il
5	1	12	1	1	2	532	1786	404	59	96	sottosegretario
5	1	12	1	1	3	959	1785	52	48	96	di
5	1	12	1	1	4	1035	1787	141	46	96	Stato
5	1	12	1	1	5	1201	1783	95	50	96	alla
5	1	12	1	1	6	1319	1786	296	47	96	Presidenza
4	1	12	1	2	0	409	1855	1206	60	-1	
5	1	12	1	2	1	409	1855	80	50	96	del
5	1	12	1	2	2	505	1855	250	60	96	Consiglio
5	1	12	1	2	3	773	1857	80	48	96	dei
5	1	12	1	2	4	871	1858	225	55	96	ministri,
5	1	12	1	2	5	1119	1871	98	32	95	con
5	1	12	1	2	6	1233	1855	178	50	95	lettera
5	1	12	1	2	7	1425	1858	52	45	96	in
5	1	12	1	2	8	1495	1857	120	48	96	data
4	1	12	1	3	0	411	1927	1202	60	-1	
5	1	12	1	3	1	411	1930	61	45	95	28
5	1	12	1	3	2	505	1943	172	32	95	marzo
5	1	12	1	3	3	716	1930	140	53	96	1996,
5	1	12	1	3	4	891	1927	69	48	96	ha
5	1	12	1	3	5	989	1927	192	48	96	chiesto
5	1	12	1	3	6	1213	1927	94	48	96	che
5	1	12	1	3	7	1339	1930	16	45	96	i
5	1	12	1	3	8	1387	1930	226	57	96	seguenti
4	1	12	1	4	0	408	1999	437	59	-1	
5	1	12	1	4	1	408	1999	191	59	96	disegni
5	1	12	1	4	2	619	1999	50	48	96	di
5	1	12	1	4	3	691	1999	154	59	96	legge:
2	1	13	0	0	0	407	2107	1205	274	-1	
3	1	13	1	0	0	407	2107	1205	274	-1	
4	1	13	1	1	0	469	2107	1143	60	-1	
5	1	13	1	1	1	469	2110	364	47	96	«Conversione
5	1	13	1	1	2	848	2109	52	46	96	in
5	1	13	1	1	3	915	2107	141	60	96	legge
5	1	13	1	1	4	1071	2107	81	48	96	del
5	1	13	1	1	5	1167	2107	364	60	96	decreto-legge
5	1	13	1	1	6	1548	2110	64	45	96	20
4	1	13	1	2	0	407	2181	1205	54	-1	
5	1	13	1	2	1	407	2195	173	32	96	marzo
5	1	13	1	2	2	608	2181	140	54	95	1996,
5	1	13	1	2	3	772	2195	49	31	96	n.
5	1	13	1	2	4	853	2181	107	53	96	145,
5	1	13	1	2	5	985	2186	336	40	96	concernente
5	1	13	1	2	6	1343	2181	269	45	95	contributi
4	1	13	1	3	0	408	2250	1204	60	-1	
5	1	13	1	3	1	408	2250	256	49	95	dell’Italia
5	1	13	1	3	2	689	2267	31	31	95	a
5	1	13	1	3	3	743	2250	214	56	96	banche,
5	1	13	1	3	4	988	2250	141	48	96	fondi
5	1	13	1	3	5	1155	2250	65	48	95	ed
5	1	13	1	3	6	1245	2253	272	57	93	organismi
5	1	13	1	3	7	1544	2253	68	45	91	in-
4	1	13	1	4	0	408	2322	560	59	-1	
5	1	13	1	4	1	408	2322	347	48	91	ternazionali»
5	1	13	1	4	2	779	2323	189	58	91	(3944);
2	1	14	0	0	0	407	2430	1209	419	-1	
3	1	14	1	0	0	407	2430	1209	419	-1	
4	1	14	1	1	0	471	2430	1136	60	-1	
5	1	14	1	1	1	471	2433	362	46	96	«Conversione
5	1	14	1	1	2	849	2433	51	45	96	in
5	1	14	1	1	3	915	2430	141	60	96	legge
5	1	14	1	1	4	1072	2430	80	48	96	del
5	1	14	1	1	5	1167	2430	364	60	96	decreto-legge
5	1	14	1	1	6	1549	2431	58	46	96	21
4	1	14	1	2	0	407	2502	1208	59	-1	
5	1	14	1	2	1	407	2518	174	32	96	marzo
5	1	14	1	2	2	625	2505	140	54	96	1996,
5	1	14	1	2	3	805	2518	51	32	96	n.
5	1	14	1	2	4	905	2503	107	55	96	146,
5	1	14	1	2	5	1053	2510	202	40	96	recante
5	1	14	1	2	6	1293	2502	322	59	96	disposizioni
4	1	14	1	3	0	408	2573	1205	61	-1	
5	1	14	1	3	1	408	2575	195	59	96	urgenti
5	1	14	1	3	2	637	2590	91	44	96	per
5	1	14	1	3	3	761	2575	276	47	96	assicurare
5	1	14	1	3	4	1072	2573	157	48	96	taluni
5	1	14	1	3	5	1264	2574	349	59	96	collegamenti
4	1	14	1	4	0	409	2645	1204	57	-1	
5	1	14	1	4	1	409	2649	146	53	96	aerei,
5	1	14	1	4	2	579	2646	200	48	96	nonché
5	1	14	1	4	3	799	2647	262	47	95	interventi
5	1	14	1	4	4	1080	2647	51	46	96	in
5	1	14	1	4	5	1149	2645	171	48	96	favore
5	1	14	1	4	6	1340	2646	81	48	96	dei
5	1	14	1	4	7	1441	2647	172	47	96	settori
4	1	14	1	5	0	408	2717	1208	60	-1	
5	1	14	1	5	1	408	2718	347	56	92	cantieristico,
5	1	14	1	5	2	844	2717	316	49	86	armatoriale
5	1	14	1	5	3	1247	2733	28	32	88	e
5	1	14	1	5	4	1360	2717	256	60	92	portuale»
4	1	14	1	6	0	408	2791	188	58	-1	
5	1	14	1	6	1	408	2791	188	58	95	(3945);
2	1	15	0	0	0	408	2897	1207	418	-1	
3	1	15	1	0	0	408	2897	1207	418	-1	
4	1	15	1	1	0	469	2897	1143	60	-1	
5	1	15	1	1	1	469	2899	366	47	96	«Conversione
5	1	15	1	1	2	871	2899	50	46	96	in
5	1	15	1	1	3	955	2898	141	59	96	legge
5	1	15	1	1	4	1133	2897	80	48	96	del
5	1	15	1	1	5	1248	2898	364	59	96	decreto-legge
4	1	15	1	2	0	409	2971	1204	55	-1	
5	1	15	1	2	1	409	2973	60	45	96	25
5	1	15	1	2	2	512	2986	175	32	96	marzo
5	1	15	1	2	3	737	2971	140	55	91	1996,
5	1	15	1	2	4	924	2985	48	32	96	n.
5	1	15	1	2	5	1027	2971	106	54	96	155,
5	1	15	1	2	6	1180	2977	203	40	96	recante
5	1	15	1	2	7	1425	2971	188	46	95	misure
4	1	15	1	3	0	408	3039	1205	63	-1	
5	1	15	1	3	1	408	3043	195	59	96	urgenti
5	1	15	1	3	2	628	3058	92	43	96	per
5	1	15	1	3	3	745	3042	32	47	96	il
5	1	15	1	3	4	804	3049	237	52	96	sostegno
5	1	15	1	3	5	1067	3041	65	48	96	ed
5	1	15	1	3	6	1159	3041	32	46	96	il
5	1	15	1	3	7	1216	3041	207	48	93	rilancio
5	1	15	1	3	8	1451	3039	162	50	88	dell’e-
4	1	15	1	4	0	408	3111	1207	60	-1	
5	1	15	1	4	1	408	3114	161	47	92	dilizia
5	1	15	1	4	2	596	3113	321	48	96	residenziale
5	1	15	1	4	3	948	3111	236	60	95	pubblica
5	1	15	1	4	4	1212	3127	29	32	96	e
5	1	15	1	4	5	1271	3114	262	47	96	interventi
5	1	15	1	4	6	1564	3114	51	45	96	in
4	1	15	1	5	0	408	3183	1205	60	-1	
5	1	15	1	5	1	408	3186	211	47	96	materia
5	1	15	1	5	2	655	3185	52	48	96	di
5	1	15	1	5	3	743	3199	154	44	96	opere
5	1	15	1	5	4	936	3199	31	31	96	a
5	1	15	1	5	5	1003	3191	245	40	96	carattere
5	1	15	1	5	6	1287	3183	326	48	96	ambientale»
4	1	15	1	6	0	409	3258	188	57	-1	
5	1	15	1	6	1	409	3258	188	57	96	(3948);
2	1	16	0	0	0	408	3363	1208	272	-1	
3	1	16	1	0	0	408	3363	1208	272	-1	
4	1	16	1	1	0	469	3363	1142	60	-1	
5	1	16	1	1	1	469	3366	366	47	96	«Conversione
5	1	16	1	1	2	851	3366	52	45	95	in
5	1	16	1	1	3	916	3365	141	58	95	legge
5	1	16	1	1	4	1073	3363	80	48	96	del
5	1	16	1	1	5	1168	3363	365	59	96	decreto-legge
5	1	16	1	1	6	1551	3365	60	45	96	25
4	1	16	1	2	0	408	3435	1208	58	-1	
5	1	16	1	2	1	408	3451	173	32	96	marzo
5	1	16	1	2	2	627	3438	140	53	95	1996,
5	1	16	1	2	3	808	3451	49	31	96	n.
5	1	16	1	2	4	907	3437	106	54	96	156,
5	1	16	1	2	5	1055	3442	202	40	96	recante
5	1	16	1	2	6	1295	3435	321	58	96	disposizioni
4	1	16	1	3	0	409	3505	1207	61	-1	
5	1	16	1	3	1	409	3509	195	57	96	urgenti
5	1	16	1	3	2	645	3509	52	44	96	in
5	1	16	1	3	3	737	3507	214	46	96	materia
5	1	16	1	3	4	991	3506	52	47	96	di
5	1	16	1	3	5	1084	3505	201	48	96	finanza
5	1	16	1	3	6	1324	3505	159	48	96	locale
5	1	16	1	3	7	1525	3521	91	42	96	per
4	1	16	1	4	0	408	3578	565	57	-1	
5	1	16	1	4	1	408	3578	171	48	94	l’anno
5	1	16	1	4	2	609	3579	151	47	96	1996»
5	1	16	1	4	3	784	3578	189	57	94	(3949);
2	1	17	0	0	0	408	3683	1208	347	-1	
3	1	17	1	0	0	408	3683	1208	347	-1	
4	1	17	1	1	0	471	3683	1141	60	-1	
5	1	17	1	1	1	471	3686	365	49	96	«Conversione
5	1	17	1	1	2	852	3686	51	45	96	in
5	1	17	1	1	3	917	3683	142	60	96	legge
5	1	17	1	1	4	1073	3683	82	48	96	del
5	1	17	1	1	5	1169	3683	364	59	96	decreto-legge
5	1	17	1	1	6	1551	3685	61	45	96	25
4	1	17	1	2	0	408	3757	1208	57	-1	
5	1	17	1	2	1	408	3773	175	32	96	marzo
5	1	17	1	2	2	611	3758	140	55	96	1996,
5	1	17	1	2	3	775	3773	49	30	96	n.
5	1	17	1	2	4	857	3758	107	53	96	160,
5	1	17	1	2	5	987	3762	202	41	96	recante
5	1	17	1	2	6	1211	3757	186	46	96	misure
5	1	17	1	2	7	1419	3757	197	57	96	urgenti
4	1	17	1	3	0	409	3826	1207	60	-1	
5	1	17	1	3	1	409	3843	91	43	96	per
5	1	17	1	3	2	513	3827	266	48	33	l'efficacia
5	1	17	1	3	3	793	3827	294	47	93	dell’azione
5	1	17	1	3	4	1105	3827	415	47	96	amministrativa
5	1	17	1	3	5	1535	3826	81	47	96	nel
4	1	17	1	4	0	411	3897	1204	60	-1	
5	1	17	1	4	1	411	3907	184	40	96	settore
5	1	17	1	4	2	617	3899	82	48	96	dei
5	1	17	1	4	3	724	3897	283	49	96	medicinali
5	1	17	1	4	4	1031	3914	29	32	96	e
5	1	17	1	4	5	1084	3898	81	48	96	dei
5	1	17	1	4	6	1191	3898	182	59	93	presidi
5	1	17	1	4	7	1396	3898	219	47	91	medico-
4	1	17	1	5	0	411	3970	504	60	-1	
5	1	17	1	5	1	411	3970	289	60	96	chirurgici»
5	1	17	1	5	2	724	3971	191	58	96	(3952);
2	1	18	0	0	0	409	4075	1208	272	-1	
3	1	18	1	0	0	409	4075	1208	272	-1	
4	1	18	1	1	0	472	4075	1141	60	-1	
5	1	18	1	1	1	472	4079	365	47	95	«Conversione
5	1	18	1	1	2	852	4078	52	45	96	in
5	1	18	1	1	3	919	4077	140	58	96	legge
5	1	18	1	1	4	1075	4077	81	46	96	del
5	1	18	1	1	5	1169	4075	366	60	96	decreto-legge
5	1	18	1	1	6	1551	4078	62	47	96	25
4	1	18	1	2	0	409	4147	1208	59	-1	
5	1	18	1	2	1	409	4163	175	32	96	marzo
5	1	18	1	2	2	628	4150	140	55	96	1996,
5	1	18	1	2	3	809	4163	50	32	96	n.
5	1	18	1	2	4	909	4149	107	53	81	161,
5	1	18	1	2	5	1056	4155	203	40	96	recante
5	1	18	1	2	6	1297	4147	320	59	96	disposizioni
4	1	18	1	3	0	411	4218	1205	60	-1	
5	1	18	1	3	1	411	4221	196	57	96	urgenti
5	1	18	1	3	2	627	4221	52	45	96	in
5	1	18	1	3	3	700	4219	211	47	96	materia
5	1	18	1	3	4	931	4218	50	48	96	di
5	1	18	1	3	5	1003	4219	450	58	96	sperimentazione
5	1	18	1	3	6	1476	4233	28	32	93	e
5	1	18	1	3	7	1527	4219	89	47	90	uti-
4	1	18	1	4	0	409	4289	916	58	-1	
5	1	18	1	4	1	409	4290	268	48	96	lizzazione
5	1	18	1	4	2	700	4290	81	48	96	dei
5	1	18	1	4	3	801	4289	311	49	96	medicinali»
5	1	18	1	4	4	1136	4290	189	57	96	(3953);
2	1	19	0	0	0	1651	622	6	3716	-1	
3	1	19	1	0	0	1651	622	6	3716	-1	
4	1	19	1	1	0	1651	622	6	3716	-1	
5	1	19	1	1	1	1651	622	6	3716	95	 
2	1	20	0	0	0	1688	637	1208	201	-1	
3	1	20	1	0	0	1688	637	1208	201	-1	
4	1	20	1	1	0	1751	637	1144	60	-1	
5	1	20	1	1	1	1751	637	366	48	96	«Conversione
5	1	20	1	1	2	2132	638	52	45	96	in
5	1	20	1	1	3	2199	637	141	60	96	legge
5	1	20	1	1	4	2356	637	81	48	96	del
5	1	20	1	1	5	2452	637	364	60	96	decreto-legge
5	1	20	1	1	6	2833	639	62	47	96	25
4	1	20	1	2	0	1688	709	1208	56	-1	
5	1	20	1	2	1	1688	723	175	32	95	marzo
5	1	20	1	2	2	1896	709	141	54	96	1996,
5	1	20	1	2	3	2068	725	51	30	96	n.
5	1	20	1	2	4	2159	710	106	55	96	162,
5	1	20	1	2	5	2297	717	206	40	96	recante
5	1	20	1	2	6	2531	710	261	47	93	interventi
5	1	20	1	2	7	2819	725	77	32	91	ur-
4	1	20	1	3	0	1688	779	927	59	-1	
5	1	20	1	3	1	1688	781	135	57	96	genti
5	1	20	1	3	2	1843	779	52	48	96	di
5	1	20	1	3	3	1916	781	292	57	96	protezione
5	1	20	1	3	4	2232	779	167	48	96	civile»
5	1	20	1	3	5	2423	781	192	57	95	(3954);
2	1	21	0	0	0	1688	927	1171	62	-1	
3	1	21	1	0	0	1688	927	1171	62	-1	
4	1	21	1	1	0	1688	927	1171	62	-1	
5	1	21	1	1	1	1688	930	141	47	96	siano
5	1	21	1	1	2	1851	927	233	48	96	trasferiti
5	1	21	1	1	3	2107	929	46	48	96	al
5	1	21	1	1	4	2177	931	187	46	96	Senato
5	1	21	1	1	5	2387	929	130	48	96	della
5	1	21	1	1	6	2539	929	320	60	95	Repubblica.
2	1	22	0	0	0	1685	1077	1211	274	-1	
3	1	22	1	0	0	1685	1077	1211	274	-1	
4	1	22	1	1	0	1749	1077	1147	61	-1	
5	1	22	1	1	1	1749	1079	22	46	96	I
5	1	22	1	1	2	1791	1078	190	59	96	disegni
5	1	22	1	1	3	1999	1078	52	48	96	di
5	1	22	1	1	4	2068	1077	143	61	96	legge
5	1	22	1	1	5	2229	1094	130	32	96	sono
5	1	22	1	1	6	2377	1081	115	45	96	stati
5	1	22	1	1	7	2511	1086	232	52	93	pertanto
5	1	22	1	1	8	2763	1081	133	46	92	resti-
4	1	22	1	2	0	1685	1150	1210	59	-1	
5	1	22	1	2	1	1685	1151	111	47	92	tuiti
5	1	22	1	2	2	1820	1150	47	47	96	al
5	1	22	1	2	3	1891	1151	234	47	96	Governo
5	1	22	1	2	4	2148	1166	92	43	96	per
5	1	22	1	2	5	2264	1166	167	32	96	essere
5	1	22	1	2	6	2455	1153	270	56	93	presentati
5	1	22	1	2	7	2749	1150	146	48	61	all’al-
4	1	22	1	3	0	1685	1219	1211	50	-1	
5	1	22	1	3	1	1685	1227	80	40	96	tro
5	1	22	1	3	2	1789	1235	146	34	96	ramo
5	1	22	1	3	3	1959	1219	81	50	96	del
5	1	22	1	3	4	2067	1221	316	48	96	Parlamento
5	1	22	1	3	5	2409	1237	28	32	96	e
5	1	22	1	3	6	2463	1237	217	32	92	saranno
5	1	22	1	3	7	2707	1222	189	47	92	cancel-
4	1	22	1	4	0	1685	1291	720	60	-1	
5	1	22	1	4	1	1685	1291	86	47	96	lati
5	1	22	1	4	2	1792	1291	295	48	52	dall'ordine
5	1	22	1	4	3	2109	1291	82	48	96	del
5	1	22	1	4	4	2213	1294	192	57	96	giorno.
2	1	23	0	0	0	1685	1511	1212	335	-1	
3	1	23	1	0	0	1685	1511	1212	335	-1	
4	1	23	1	1	0	1685	1511	1212	62	-1	
5	1	23	1	1	1	1685	1511	278	48	96	Annunzio
5	1	23	1	1	2	1995	1511	141	50	96	della
5	1	23	1	1	3	2167	1513	404	58	96	presentazione
5	1	23	1	1	4	2603	1513	56	48	96	di
5	1	23	1	1	5	2689	1513	208	60	96	disegni
4	1	23	1	2	0	1748	1582	1148	63	-1	
5	1	23	1	2	1	1748	1583	56	48	96	di
5	1	23	1	2	2	1828	1583	148	60	96	legge
5	1	23	1	2	3	2000	1582	57	49	96	di
5	1	23	1	2	4	2081	1583	350	50	96	conversione
5	1	23	1	2	5	2456	1601	29	32	95	e
5	1	23	1	2	6	2511	1585	116	48	91	loro
5	1	23	1	2	7	2653	1601	243	44	91	assegna-
4	1	23	1	3	0	1749	1654	1148	51	-1	
5	1	23	1	3	1	1749	1654	152	49	96	zione
5	1	23	1	3	2	1928	1671	33	32	96	a
5	1	23	1	3	3	1987	1655	385	48	95	Commissioni
5	1	23	1	3	4	2400	1655	56	50	96	in
5	1	23	1	3	5	2483	1657	129	48	96	sede
5	1	23	1	3	6	2640	1655	257	50	96	referente
4	1	23	1	4	0	1749	1726	1148	61	-1	
5	1	23	1	4	1	1749	1726	51	48	96	ai
5	1	23	1	4	2	1831	1726	144	48	93	sensi
5	1	23	1	4	3	2005	1726	351	49	91	dell’articolo
5	1	23	1	4	4	2387	1727	165	48	92	96-bis
5	1	23	1	4	5	2584	1727	87	48	93	del
5	1	23	1	4	6	2700	1727	197	60	91	regola-
4	1	23	1	5	0	1749	1806	196	40	-1	
5	1	23	1	5	1	1749	1806	196	40	96	mento.
2	1	24	0	0	0	1749	1949	1055	60	-1	
3	1	24	1	0	0	1749	1949	1055	60	-1	
4	1	24	1	1	0	1749	1949	1055	60	-1	
5	1	24	1	1	1	1749	1950	160	45	92	DIANA
5	1	24	1	1	2	1925	1950	370	53	89	BATTAGGIA,
5	1	24	1	1	3	2324	1950	297	59	95	Segretario,
5	1	24	1	1	4	2647	1949	157	60	96	legge:
2	1	25	0	0	0	1685	2059	1212	558	-1	
3	1	25	1	0	0	1685	2059	1212	558	-1	
4	1	25	1	1	0	1749	2059	1147	60	-1	
5	1	25	1	1	1	1749	2059	38	48	96	Il
5	1	25	1	1	2	1816	2061	283	46	96	Presidente
5	1	25	1	1	3	2128	2061	81	46	96	del
5	1	25	1	1	4	2239	2061	252	58	95	Consiglio
5	1	25	1	1	5	2520	2061	80	48	96	dei
5	1	25	1	1	6	2628	2063	212	46	96	ministri
5	1	25	1	1	7	2868	2077	28	32	97	e
4	1	25	1	2	0	1685	2131	1211	56	-1	
5	1	25	1	2	1	1685	2133	230	46	96	ministro
5	1	25	1	2	2	1943	2131	81	48	96	del
5	1	25	1	2	3	2052	2139	185	48	96	tesoro,
5	1	25	1	2	4	2272	2147	100	32	96	con
5	1	25	1	2	5	2400	2133	177	46	96	lettera
5	1	25	1	2	6	2604	2134	52	45	95	in
5	1	25	1	2	7	2684	2133	120	46	96	data
5	1	25	1	2	8	2835	2135	61	46	96	29
4	1	25	1	3	0	1685	2202	1212	60	-1	
5	1	25	1	3	1	1685	2218	175	32	96	marzo
5	1	25	1	3	2	1881	2203	142	56	96	1996,
5	1	25	1	3	3	2041	2202	70	48	96	ha
5	1	25	1	3	4	2123	2210	289	52	96	presentato
5	1	25	1	3	5	2428	2202	96	48	95	alla
5	1	25	1	3	6	2539	2203	306	56	95	Presidenza,
5	1	25	1	3	7	2867	2219	30	31	96	a
4	1	25	1	4	0	1685	2274	1212	56	-1	
5	1	25	1	4	1	1685	2290	183	32	96	norma
5	1	25	1	4	2	1892	2274	327	48	0	dell'articolo
5	1	25	1	4	3	2247	2278	61	44	96	77
5	1	25	1	4	4	2339	2274	130	48	95	della
5	1	25	1	4	5	2496	2277	355	53	96	Costituzione,
5	1	25	1	4	6	2881	2277	16	45	96	i
4	1	25	1	5	0	1685	2346	1211	60	-1	
5	1	25	1	5	1	1685	2347	227	59	96	seguenti
5	1	25	1	5	2	1931	2346	192	59	96	disegni
5	1	25	1	5	3	2141	2346	51	47	96	di
5	1	25	1	5	4	2211	2346	141	59	96	legge
5	1	25	1	5	5	2372	2346	95	48	96	che
5	1	25	1	5	6	2487	2362	129	32	96	sono
5	1	25	1	5	7	2635	2347	114	47	93	stati
5	1	25	1	5	8	2768	2362	128	32	91	asse-
4	1	25	1	6	0	1687	2418	1202	59	-1	
