level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	5	1	3	6	1173	727	114	47	96	onde,
5	1	5	1	3	7	1309	726	220	39	93	esaminato
5	1	5	1	3	8	1559	725	62	38	93	at-
4	1	5	1	4	0	393	783	1230	50	-1	
5	1	5	1	4	1	393	793	247	40	91	tentamente
5	1	5	1	4	2	671	793	36	37	96	lo
5	1	5	1	4	3	725	793	106	38	96	stato
5	1	5	1	4	4	851	803	69	27	96	suo
5	1	5	1	4	5	957	790	102	39	95	colla
5	1	5	1	4	6	1079	791	132	38	96	scorta
5	1	5	1	4	7	1228	789	101	38	96	delle
5	1	5	1	4	8	1357	783	266	44	96	osservazioni
4	1	5	1	5	0	395	847	1229	56	-1	
5	1	5	1	5	1	395	854	49	40	96	da
5	1	5	1	5	2	459	855	56	38	96	lui
5	1	5	1	5	3	525	847	247	56	96	presentate;
5	1	5	1	5	4	788	865	115	28	96	serva
5	1	5	1	5	5	916	853	41	38	97	di
5	1	5	1	5	6	975	865	56	26	96	un
5	1	5	1	5	7	1045	853	136	50	96	giusto
5	1	5	1	5	8	1201	853	291	49	96	appagamento
5	1	5	1	5	9	1508	849	116	40	96	tanto
4	1	5	1	6	0	395	914	869	53	-1	
5	1	5	1	6	1	395	919	37	38	96	al
5	1	5	1	6	2	451	918	124	49	96	padre
5	1	5	1	6	3	593	918	151	48	93	quanto
5	1	5	1	6	4	763	915	224	39	90	all’infelice
5	1	5	1	6	5	1005	915	42	38	93	di
5	1	5	1	6	6	1065	915	58	39	84	luì
5	1	5	1	6	7	1141	914	123	51	75	figlio,
3	1	5	2	0	0	395	974	1230	296	-1	
4	1	5	2	1	0	445	974	1179	52	-1	
5	1	5	2	1	1	445	981	56	38	96	La
5	1	5	2	1	2	519	981	136	38	96	vostra
5	1	5	2	1	3	673	978	295	48	95	Commissione,
5	1	5	2	1	4	985	977	223	40	96	esaminata
5	1	5	2	1	5	1229	977	296	38	95	attentamente
5	1	5	2	1	6	1547	986	20	27	96	e
5	1	5	2	1	7	1584	974	40	37	96	la
4	1	5	2	2	0	395	1037	1229	53	-1	
5	1	5	2	2	1	395	1045	145	37	96	lettera
5	1	5	2	2	2	546	1039	74	42	96	del
5	1	5	2	2	3	639	1041	182	38	96	ministro
5	1	5	2	2	4	836	1041	104	38	96	della
5	1	5	2	2	5	957	1053	148	37	96	guerra
5	1	5	2	2	6	1121	1053	20	25	96	e
5	1	5	2	2	7	1159	1039	37	38	96	le
5	1	5	2	2	8	1212	1038	264	40	93	osservazioni
5	1	5	2	2	9	1493	1037	131	48	92	sporte
4	1	5	2	3	0	397	1099	1226	52	-1	
5	1	5	2	3	1	397	1106	67	39	96	dal
5	1	5	2	3	2	481	1105	230	46	96	ricorrente,
5	1	5	2	3	3	729	1102	46	39	96	fu
5	1	5	2	3	4	792	1102	40	39	96	di
5	1	5	2	3	5	851	1114	138	37	96	parere
5	1	5	2	3	6	1008	1102	69	39	96	che
5	1	5	2	3	7	1095	1113	86	29	96	essa
5	1	5	2	3	8	1200	1113	79	26	96	non
5	1	5	2	3	9	1297	1101	195	49	91	potrebbe
5	1	5	2	3	10	1511	1099	112	39	87	inva-
4	1	5	2	4	0	397	1161	1228	53	-1	
5	1	5	2	4	1	397	1169	95	40	96	dere
5	1	5	2	4	2	521	1167	31	38	89	il
5	1	5	2	4	3	569	1177	136	37	89	campo
5	1	5	2	4	4	725	1166	62	37	96	dei
5	1	5	2	4	5	823	1165	134	48	96	periti,
5	1	5	2	4	6	979	1177	20	25	96	e
5	1	5	2	4	7	1028	1165	264	48	96	pronunciare
5	1	5	2	4	8	1311	1163	41	38	96	in
5	1	5	2	4	9	1372	1161	143	40	96	merito
5	1	5	2	4	10	1544	1173	81	26	96	una
4	1	5	2	5	0	397	1231	202	39	-1	
5	1	5	2	5	1	397	1231	202	39	96	sentenza.
3	1	5	3	0	0	397	1287	1239	802	-1	
4	1	5	3	1	0	447	1287	1180	52	-1	
5	1	5	3	1	1	447	1290	249	49	46	TPuttavolta,
5	1	5	3	1	2	719	1289	152	40	96	avendo
5	1	5	3	1	3	903	1289	245	40	96	considerato
5	1	5	3	1	4	1168	1287	72	39	96	che
5	1	5	3	1	5	1260	1287	232	50	96	qualunque
5	1	5	3	1	6	1511	1297	116	38	96	possa
4	1	5	3	2	0	397	1347	1230	55	-1	
5	1	5	3	2	1	397	1366	130	29	96	essere
5	1	5	3	2	2	557	1354	108	37	96	stata
5	1	5	3	2	3	683	1353	38	38	96	la
5	1	5	3	2	4	739	1351	162	51	95	ragione
5	1	5	3	2	5	931	1350	254	51	96	primordiale
5	1	5	3	2	6	1216	1350	40	39	96	di
5	1	5	3	2	7	1276	1350	135	49	96	quella
5	1	5	3	2	8	1441	1347	186	40	96	malattia
4	1	5	3	3	0	400	1410	1228	53	-1	
5	1	5	3	3	1	400	1417	147	38	45	d’oechi
5	1	5	3	3	2	567	1415	69	38	97	che
5	1	5	3	3	3	655	1414	122	40	96	finiva
5	1	5	3	3	4	808	1426	71	37	96	per
5	1	5	3	3	5	897	1413	160	49	96	privare
5	1	5	3	3	6	1084	1413	107	37	96	della
5	1	5	3	3	7	1208	1411	148	40	96	facoltà
5	1	5	3	3	8	1377	1410	126	40	91	visiva
5	1	5	3	3	9	1536	1410	92	37	73	l’ex-
4	1	5	3	4	0	401	1471	1227	52	-1	
5	1	5	3	4	1	401	1478	150	40	88	soldato
5	1	5	3	4	2	571	1477	129	38	70	Fabar
5	1	5	3	4	3	731	1475	212	48	96	Giovanni,
5	1	5	3	4	4	965	1475	58	38	93	ciò
5	1	5	3	4	5	1055	1475	226	38	92	nullameno
5	1	5	3	4	6	1301	1477	20	34	96	è
5	1	5	3	4	7	1340	1486	77	36	96	pur
5	1	5	3	4	8	1436	1485	93	26	96	vero
5	1	5	3	4	9	1559	1471	69	39	96	che
4	1	5	3	5	0	401	1534	1227	55	-1	
5	1	5	3	5	1	401	1553	84	28	96	esso
5	1	5	3	5	2	504	1541	181	48	96	perdette
5	1	5	3	5	3	703	1539	40	38	96	la
5	1	5	3	5	4	763	1538	106	39	96	vista
5	1	5	3	5	5	885	1538	154	39	96	mentre
5	1	5	3	5	6	1059	1537	180	38	96	militava
5	1	5	3	5	7	1259	1537	102	37	94	sotto
5	1	5	3	5	8	1377	1535	43	38	96	la
5	1	5	3	5	9	1436	1534	192	39	96	bandiera
4	1	5	3	6	0	403	1597	1226	54	-1	
5	1	5	3	6	1	403	1602	204	39	94	nazionale
5	1	5	3	6	2	619	1602	42	37	94	in
5	1	5	3	6	3	673	1611	83	28	95	una
5	1	5	3	6	4	767	1611	149	40	96	guerra
5	1	5	3	6	5	925	1601	78	37	96	ben
5	1	5	3	6	6	1016	1599	103	38	96	dura
5	1	5	3	6	7	1133	1610	108	27	96	come
5	1	5	3	6	8	1256	1597	135	50	96	quella
5	1	5	3	6	9	1407	1597	37	38	96	di
5	1	5	3	6	10	1455	1597	174	44	92	Crimea;
4	1	5	3	7	0	404	1658	1228	51	-1	
5	1	5	3	7	1	404	1666	71	39	96	che
5	1	5	3	7	2	488	1663	224	40	26	d'altronde
5	1	5	3	7	3	725	1663	30	38	96	il
5	1	5	3	7	4	769	1663	231	46	96	ricorrente,
5	1	5	3	7	5	1017	1662	155	37	96	mentre
5	1	5	3	7	6	1188	1661	255	48	96	sottoponeva
5	1	5	3	7	7	1463	1659	81	39	93	alla
5	1	5	3	7	8	1559	1658	73	39	91	Ca-
4	1	5	3	8	0	405	1721	1227	52	-1	
5	1	5	3	8	1	405	1739	111	28	96	mera
5	1	5	3	8	2	533	1729	138	38	96	alcune
5	1	5	3	8	3	691	1723	258	42	96	osservazioni
5	1	5	3	8	4	964	1723	40	38	96	di
5	1	5	3	8	5	1024	1723	167	50	96	qualche
5	1	5	3	8	6	1209	1734	108	39	96	peso,
5	1	5	3	8	7	1332	1722	181	40	29	tuttavia
5	1	5	3	8	8	1524	1721	40	40	70	s1
5	1	5	3	8	9	1583	1721	49	38	88	li-
4	1	5	3	9	0	408	1785	1225	53	-1	
5	1	5	3	9	1	408	1791	100	38	94	mita
5	1	5	3	9	2	528	1802	23	27	94	a
5	1	5	3	9	3	581	1787	180	40	96	chiedere
5	1	5	3	9	4	793	1786	292	52	87	l'esperimento
5	1	5	3	9	5	1105	1785	40	38	96	di
5	1	5	3	9	6	1175	1797	54	26	95	un
5	1	5	3	9	7	1247	1797	128	26	95	nuovo
5	1	5	3	9	8	1403	1797	129	26	79	esame
5	1	5	3	9	9	1549	1795	84	38	79	per
4	1	5	3	10	0	408	1846	1225	51	-1	
5	1	5	3	10	1	408	1846	284	45	96	soddisfazione
5	1	5	3	10	2	712	1861	73	28	96	sua
5	1	5	3	10	3	804	1861	21	26	97	e
5	1	5	3	10	4	843	1849	62	38	96	del
5	1	5	3	10	5	924	1847	161	50	96	proprio
5	1	5	3	10	6	1103	1846	112	51	96	figlio
5	1	5	3	10	7	1235	1847	69	38	96	che
5	1	5	3	10	8	1323	1859	114	27	96	versa
5	1	5	3	10	9	1456	1846	43	39	96	in
5	1	5	3	10	10	1516	1847	117	38	96	tanta
4	1	5	3	11	0	409	1907	1226	54	-1	
5	1	5	3	11	1	409	1914	204	47	96	sventura,
5	1	5	3	11	2	635	1913	40	38	96	la
5	1	5	3	11	3	691	1913	137	37	96	vostra
5	1	5	3	11	4	847	1910	296	47	96	Commissione,
5	1	5	3	11	5	1164	1909	100	48	96	dico,
5	1	5	3	11	6	1284	1909	45	37	96	fu
5	1	5	3	11	7	1349	1909	39	37	96	di
5	1	5	3	11	8	1407	1921	138	36	96	parere
5	1	5	3	11	9	1564	1907	71	40	96	che
4	1	5	3	12	0	411	1971	1225	54	-1	
5	1	5	3	12	1	411	1978	30	39	96	si
5	1	5	3	12	2	461	1987	132	38	96	avesse
5	1	5	3	12	3	615	1974	48	40	96	ad
5	1	5	3	12	4	677	1974	152	39	96	inviare
5	1	5	3	12	5	847	1973	40	38	96	la
5	1	5	3	12	6	899	1973	194	48	96	petizione
5	1	5	3	12	7	1113	1971	38	39	96	al
5	1	5	3	12	8	1168	1971	181	39	96	ministro
5	1	5	3	12	9	1367	1971	104	39	96	della
5	1	5	3	12	10	1489	1983	147	38	96	guerra
4	1	5	3	13	0	411	2034	853	55	-1	
5	1	5	3	13	1	411	2053	72	36	96	per
5	1	5	3	13	2	500	2038	93	51	96	quei
5	1	5	3	13	3	611	2035	180	51	96	riguardi
5	1	5	3	13	4	811	2035	69	39	96	che
5	1	5	3	13	5	899	2034	161	40	96	crederà
5	1	5	3	13	6	1079	2034	62	39	97	del
5	1	5	3	13	7	1161	2046	103	27	96	caso.
3	1	5	4	0	0	412	2095	1227	362	-1	
4	1	5	4	1	0	464	2095	1173	52	-1	
5	1	5	4	1	1	464	2113	165	34	96	LANZA,
5	1	5	4	1	2	649	2099	182	39	94	ministro
5	1	5	4	1	3	856	2098	99	39	96	delle
5	1	5	4	1	4	976	2098	169	47	94	finanze.
5	1	5	4	1	5	1164	2097	45	38	87	Io
5	1	5	4	1	6	1227	2095	56	38	96	mi
5	1	5	4	1	7	1315	2095	214	40	96	attendeva
5	1	5	4	1	8	1556	2109	81	26	96	una
4	1	5	4	2	0	412	2159	1224	48	-1	
5	1	5	4	2	1	412	2162	249	43	0	conclusione
5	1	5	4	2	2	692	2161	140	38	96	affatto
5	1	5	4	2	3	863	2159	201	39	96	contraria
5	1	5	4	2	4	1081	2171	70	36	96	per
5	1	5	4	2	5	1168	2159	116	48	96	parte
5	1	5	4	2	6	1312	2159	105	38	93	della
5	1	5	4	2	7	1448	2159	188	38	91	Commis-
4	1	5	4	3	0	415	2221	1222	54	-1	
5	1	5	4	3	1	415	2229	109	37	96	sione
5	1	5	4	3	2	537	2223	158	52	96	quando
5	1	5	4	3	3	715	2223	117	38	96	intesi
5	1	5	4	3	4	847	2222	72	39	96	che
5	1	5	4	3	5	935	2222	29	37	91	il
5	1	5	4	3	6	976	2222	161	48	91	petente
5	1	5	4	3	7	1153	2233	126	26	96	aveva
5	1	5	4	3	8	1292	2222	67	49	96	già
5	1	5	4	3	9	1373	2221	144	38	96	ricorso
5	1	5	4	3	10	1533	2221	104	38	96	altra
4	1	5	4	4	0	416	2282	1221	51	-1	
5	1	5	4	4	1	416	2289	109	41	96	volta
5	1	5	4	4	2	544	2286	89	41	88	alla
5	1	5	4	4	3	656	2286	167	39	95	Camera
5	1	5	4	4	4	841	2297	20	25	96	e
5	1	5	4	4	5	881	2283	142	50	96	questa
5	1	5	4	4	6	1053	2295	126	27	96	aveva
5	1	5	4	4	7	1207	2282	152	40	96	inviato
5	1	5	4	4	8	1377	2283	40	39	95	la
5	1	5	4	4	9	1447	2295	73	27	93	sua
5	1	5	4	4	10	1539	2283	98	48	92	peti-
4	1	5	4	5	0	419	2345	1220	50	-1	
5	1	5	4	5	1	419	2353	108	37	96	zione
5	1	5	4	5	2	547	2350	34	39	96	al
5	1	5	4	5	3	603	2349	182	37	96	ministro
5	1	5	4	5	4	804	2346	105	39	96	della
5	1	5	4	5	5	936	2357	160	38	95	guerra,
5	1	5	4	5	6	1116	2345	161	38	94	affinchè
5	1	5	4	5	7	1295	2345	40	38	93	la
5	1	5	4	5	8	1364	2345	207	49	93	prendesse
5	1	5	4	5	9	1597	2345	42	38	96	in
4	1	5	4	6	0	419	2406	1218	51	-1	
5	1	5	4	6	1	419	2414	133	39	96	debita
5	1	5	4	6	2	571	2409	314	41	96	considerazione
5	1	5	4	6	3	903	2421	20	26	96	e
5	1	5	4	6	4	943	2407	138	50	96	quindi
5	1	5	4	6	5	1099	2419	49	27	96	ne
5	1	5	4	6	6	1167	2407	173	39	96	riferisse
5	1	5	4	6	7	1360	2407	79	39	96	alla
5	1	5	4	6	8	1459	2406	178	41	86	Camera.
3	1	5	5	0	0	420	2469	1224	622	-1	
4	1	5	5	1	0	453	2469	1184	52	-1	
5	1	5	5	1	1	453	2475	52	39	6	1)
5	1	5	5	1	2	525	2474	182	39	96	ministro
5	1	5	5	1	3	725	2471	103	39	96	della
5	1	5	5	1	4	841	2482	160	39	93	guerra,
5	1	5	5	1	5	1024	2469	255	50	91	adempiendo
5	1	5	5	1	6	1299	2482	22	25	96	a
5	1	5	5	1	7	1340	2470	139	49	96	questo
5	1	5	5	1	8	1497	2469	140	49	96	invito,
4	1	5	5	2	0	420	2519	1221	62	-1	
5	1	5	5	2	1	420	2519	112	60	93	riferì
5	1	5	5	2	2	551	2537	80	38	96	alla
5	1	5	5	2	3	647	2526	165	48	96	Camera
5	1	5	5	2	4	831	2533	13	38	96	i
5	1	5	5	2	5	863	2531	138	40	96	motivi
5	1	5	5	2	6	1016	2545	71	36	96	per
5	1	5	5	2	7	1105	2533	62	37	96	cui
5	1	5	5	2	8	1181	2533	79	48	96	egli
5	1	5	5	2	9	1277	2545	79	25	97	non
5	1	5	5	2	10	1372	2533	141	48	93	poteva
5	1	5	5	2	11	1528	2541	113	40	92	pren-
4	1	5	5	3	0	421	2594	1220	51	-1	
5	1	5	5	3	1	421	2605	92	38	96	dere
5	1	5	5	3	2	528	2601	43	37	96	in
5	1	5	5	3	3	584	2595	313	43	96	considerazione
5	1	5	5	3	4	912	2595	139	50	96	questa
5	1	5	5	3	5	1065	2594	210	39	96	domanda.
5	1	5	5	3	6	1291	2594	80	39	96	Ora
5	1	5	5	3	7	1391	2594	29	39	96	si
5	1	5	5	3	8	1435	2594	206	49	96	riproduce
4	1	5	5	4	0	421	2654	1223	59	-1	
5	1	5	5	4	1	421	2665	66	38	54	dal
5	1	5	5	4	2	504	2662	160	51	92	petente
5	1	5	5	4	3	695	2661	38	38	96	la
5	1	5	5	4	4	752	2659	124	39	96	stessa
5	1	5	5	4	5	896	2657	187	38	96	richiesta
5	1	5	5	4	6	1111	2669	114	26	96	senza
5	1	5	5	4	7	1253	2657	264	50	96	aggiungervi
5	1	5	5	4	8	1549	2654	95	41	96	altri
4	1	5	5	5	0	423	2718	1221	52	-1	
5	1	5	5	5	1	423	2723	237	47	96	documenti,
5	1	5	5	5	2	681	2735	20	26	36	ec
5	1	5	5	5	3	720	2722	32	39	96	si
5	1	5	5	5	4	771	2721	189	40	96	vorrebbe
5	1	5	5	5	5	979	2718	224	40	95	rimandare
5	1	5	5	5	6	1221	2731	144	27	96	ancora
5	1	5	5	5	7	1383	2719	40	38	94	la
5	1	5	5	5	8	1449	2719	195	48	95	petizione
4	1	5	5	6	0	424	2781	1220	49	-1	
5	1	5	5	6	1	424	2791	40	39	95	al
5	1	5	5	6	2	483	2787	204	42	95	Ministero
5	1	5	5	6	3	719	2783	161	40	96	affinchè
5	1	5	5	6	4	900	2786	177	36	96	tornasse
5	1	5	5	6	5	1097	2781	50	40	93	ad
5	1	5	5	6	6	1175	2782	252	39	91	esaminarla.
5	1	5	5	6	7	1447	2782	65	39	96	Ma
5	1	5	5	6	8	1532	2795	24	26	95	a
5	1	5	5	6	9	1583	2794	61	27	95	me
4	1	5	5	7	0	421	2843	1223	60	-1	
5	1	5	5	7	1	421	2865	96	38	96	pare
5	1	5	5	7	2	551	2851	69	39	96	che
5	1	5	5	7	3	640	2849	59	38	96	ciò
5	1	5	5	7	4	729	2859	78	27	96	non
5	1	5	5	7	5	825	2846	58	39	93	sia
5	1	5	5	7	6	915	2846	117	49	92	guari
5	1	5	5	7	7	1061	2843	268	50	96	conveniente,
5	1	5	5	7	8	1351	2845	157	49	96	giacchè
5	1	5	5	7	9	1537	2855	40	27	96	se
5	1	5	5	7	10	1605	2845	39	38	96	la
4	1	5	5	8	0	423	2906	1221	52	-1	
5	1	5	5	8	1	423	2915	165	40	95	Camera
5	1	5	5	8	2	600	2925	79	26	96	non
5	1	5	5	8	3	692	2921	133	29	96	avesse
5	1	5	5	8	4	843	2907	198	51	96	giudicate
5	1	5	5	8	5	1057	2906	280	40	96	soddisfacenti
5	1	5	5	8	6	1353	2907	35	38	96	le
5	1	5	5	8	7	1405	2906	239	51	86	spiegazioni
4	1	5	5	9	0	423	2969	1221	52	-1	
5	1	5	5	9	1	423	2979	93	38	96	date
5	1	5	5	9	2	536	2975	67	39	96	dal
5	1	5	5	9	3	619	2973	220	48	96	Ministero,
5	1	5	5	9	4	860	2971	55	39	96	fin
5	1	5	5	9	5	935	2970	165	39	90	d'allora
5	1	5	5	9	6	1119	2970	169	39	93	avrebbe
5	1	5	5	9	7	1312	2969	145	40	88	dovato
5	1	5	5	9	8	1476	2969	104	41	96	farvi
5	1	5	5	9	9	1607	2970	37	39	94	le
4	1	5	5	10	0	421	3034	515	57	-1	
5	1	5	5	10	1	421	3039	222	52	96	opportune
5	1	5	5	10	2	661	3034	275	41	95	osservazioni.
3	1	5	6	0	0	423	3097	1222	489	-1	
4	1	5	6	1	0	473	3097	1170	46	-1	
5	1	5	6	1	1	473	3102	67	41	96	Ma
5	1	5	6	1	2	559	3101	162	40	95	siccome
5	1	5	6	1	3	735	3098	73	39	96	tali
5	1	5	6	1	4	827	3097	264	40	96	osservazioni
5	1	5	6	1	5	1109	3109	84	26	95	essa
5	1	5	6	1	6	1212	3109	77	26	95	non
5	1	5	6	1	7	1308	3097	37	38	96	le
5	1	5	6	1	8	1365	3097	92	46	97	fece,
5	1	5	6	1	9	1476	3098	57	37	96	ciò
5	1	5	6	1	10	1549	3097	94	38	96	vuol
4	1	5	6	2	0	423	3159	1221	51	-1	
5	1	5	6	2	1	423	3167	84	39	96	dire
5	1	5	6	2	2	527	3165	70	38	96	che
5	1	5	6	2	3	616	3163	35	38	96	si
5	1	5	6	2	4	667	3163	118	38	96	tenne
5	1	5	6	2	5	803	3171	101	39	94	paga
5	1	5	6	2	6	923	3159	101	39	96	delle
5	1	5	6	2	7	1052	3159	239	51	96	spiegazioni
5	1	5	6	2	8	1311	3159	221	39	96	medesime.
5	1	5	6	2	9	1555	3159	89	39	96	Non
4	1	5	6	3	0	424	3221	1221	58	-1	
5	1	5	6	3	1	424	3243	43	28	96	so
5	1	5	6	3	2	484	3241	72	38	96	per
5	1	5	6	3	3	585	3234	268	40	96	conseguenza
5	1	5	6	3	4	871	3234	70	37	96	per
5	1	5	6	3	5	973	3221	92	49	96	qual
5	1	5	6	3	6	1085	3222	150	39	96	motivo
5	1	5	6	3	7	1268	3222	33	37	93	si
5	1	5	6	3	8	1317	3222	262	39	91	manderebbe
5	1	5	6	3	9	1605	3222	40	39	96	di
4	1	5	6	4	0	425	3285	1219	54	-1	
5	1	5	6	4	1	425	3303	132	28	96	nuovo
5	1	5	6	4	2	592	3287	148	52	95	questa
5	1	5	6	4	3	769	3285	194	50	96	petizione
5	1	5	6	4	4	993	3285	39	38	96	al
5	1	5	6	4	5	1068	3285	219	38	96	Ministero.
5	1	5	6	4	6	1324	3285	320	40	94	Probabilmente
4	1	5	6	5	0	429	3347	1215	52	-1	
5	1	5	6	5	1	429	3357	34	41	96	il
5	1	5	6	5	2	475	3353	181	40	96	ministro
5	1	5	6	5	3	673	3349	103	40	96	della
5	1	5	6	5	4	789	3359	144	40	96	guerra
5	1	5	6	5	5	951	3359	77	26	96	non
5	1	5	6	5	6	1047	3349	116	46	96	potrà
5	1	5	6	5	7	1177	3347	70	38	96	che
5	1	5	6	5	8	1263	3347	169	50	96	ripetere
5	1	5	6	5	9	1452	3347	36	40	93	le
5	1	5	6	5	10	1505	3361	139	28	91	avver-
4	1	5	6	6	0	429	3409	1215	56	-1	
5	1	5	6	6	1	429	3419	111	38	92	tenze
5	1	5	6	6	2	559	3414	65	51	94	già
5	1	5	6	6	3	633	3411	255	40	94	comunicate
5	1	5	6	6	4	907	3421	80	26	95	una
5	1	5	6	6	5	1016	3409	109	40	96	volta
5	1	5	6	6	6	1143	3410	77	40	96	alla
5	1	5	6	6	7	1248	3410	179	48	96	Camera,
5	1	5	6	6	8	1449	3411	48	40	96	ed
5	1	5	6	6	9	1517	3411	42	39	96	in
5	1	5	6	6	10	1585	3413	59	37	96	tal
4	1	5	6	7	0	429	3471	1215	52	-1	
5	1	5	6	7	1	429	3491	90	31	96	caso
5	1	5	6	7	2	539	3479	37	38	95	io
5	1	5	6	7	3	603	3487	77	28	96	non
5	1	5	6	7	4	699	3471	129	52	34	saprei
5	1	5	6	7	5	845	3473	71	38	94	che
5	1	5	6	7	6	947	3483	88	28	94	cosa
5	1	5	6	7	7	1053	3485	86	25	96	essa
5	1	5	6	7	8	1156	3473	188	48	96	potrebbe
5	1	5	6	7	9	1363	3485	144	28	93	ancora
5	1	5	6	7	10	1525	3475	119	48	91	repli-
4	1	5	6	8	0	431	3526	1214	60	-1	
5	1	5	6	8	1	431	3526	102	57	95	care.
5	1	5	6	8	2	568	3539	75	39	96	Per
5	1	5	6	8	3	675	3547	265	39	96	conseguenza
5	1	5	6	8	4	959	3535	36	39	96	io
5	1	5	6	8	5	1017	3534	114	39	94	credo
5	1	5	6	8	6	1151	3535	40	36	96	di
5	1	5	6	8	7	1219	3535	174	39	96	dovermi
5	1	5	6	8	8	1413	3549	178	37	96	opporre,
5	1	5	6	8	9	1621	3550	24	27	95	a
2	1	6	0	0	0	431	3597	1226	54	-1	
3	1	6	1	0	0	431	3597	1226	54	-1	
4	1	6	1	1	0	431	3597	1226	54	-1	
5	1	6	1	1	1	431	3617	113	28	96	nome
5	1	6	1	1	2	563	3602	61	40	96	del
5	1	6	1	1	3	644	3599	180	40	73	ministro
5	1	6	1	1	4	843	3598	104	39	95	della
5	1	6	1	1	5	979	3610	157	39	92	guerra,
5	1	6	1	1	6	1157	3597	176	40	25	all'invio
5	1	6	1	1	7	1353	3598	39	43	83	di
5	1	6	1	1	8	1412	3599	140	52	96	questa
5	1	6	1	1	9	1577	3605	80	44	85	pe»
2	1	7	0	0	0	427	3667	1221	558	-1	
3	1	7	1	0	0	431	3667	160	40	-1	
4	1	7	1	1	0	431	3667	160	40	-1	
5	1	7	1	1	1	431	3667	160	40	90	tizione.
3	1	7	2	0	0	427	3727	1221	498	-1	
4	1	7	2	1	0	481	3727	1164	52	-1	
5	1	7	2	1	1	481	3737	190	33	83	PATERI.
5	1	7	2	1	2	691	3727	49	40	96	Se
5	1	7	2	1	3	759	3727	37	40	79	io
5	1	7	2	1	4	815	3739	77	28	96	non
5	1	7	2	1	5	924	3727	101	40	96	vado
5	1	7	2	1	6	1044	3727	285	52	93	grandemente
5	1	7	2	1	7	1349	3729	146	46	96	errato,
5	1	7	2	1	8	1517	3727	27	39	70	il
5	1	7	2	1	9	1572	3727	73	39	91	mi-
4	1	7	2	2	0	428	3790	1219	52	-1	
5	1	7	2	2	1	428	3797	127	38	96	nistro
5	1	7	2	2	2	573	3791	104	42	96	della
5	1	7	2	2	3	693	3803	147	39	96	guerra
5	1	7	2	2	4	859	3790	174	39	96	credette
5	1	7	2	2	5	1061	3803	80	27	96	non
5	1	7	2	2	6	1159	3790	148	49	96	potersi
5	1	7	2	2	7	1324	3790	83	40	96	fare
